Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,7.0929,TRUE
1,2,radial,0.6,0,L,3.0363,TRUE
1,3,radial,0,0.15,R,4.0533,TRUE
1,4,radial,0,0.45,R,8.0237,TRUE
1,5,linear,0.6,0,L,1.7517,TRUE
1,6,linear,0,0.45,R,1.2343,TRUE
1,7,radial,0,0.3,R,1.2846,TRUE
1,8,radial,0.45,0,L,1.3513,TRUE
1,9,radial,0,0.6,R,1.1513,TRUE
1,10,radial,0.15,0,L,1.6914,TRUE
1,11,radial,0.3,0,L,2.0895,TRUE
1,12,linear,0,0.3,R,2.055,TRUE
1,13,linear,0.3,0,L,1.3681,TRUE
1,14,linear,0.45,0,L,1.6347,TRUE
1,15,linear,0,0.15,R,4.7373,TRUE
1,16,linear,0.15,0,L,2.1023,TRUE
2,1,radial,0.6,0,L,2.5188,TRUE
2,2,linear,0,0.6,R,1.368,TRUE
2,3,linear,0.6,0,L,1.5679,TRUE
2,4,linear,0,0.45,R,1.5852,TRUE
2,5,linear,0,0.3,R,1.653,TRUE
2,6,linear,0.3,0,L,1.4435,TRUE
2,7,radial,0,0.15,R,3.0258,TRUE
2,8,linear,0.45,0,L,1.0786,TRUE
2,9,radial,0,0.45,R,1.2677,TRUE
2,10,linear,0,0.15,R,2.8525,TRUE
2,11,radial,0,0.3,R,1.2011,TRUE
2,12,radial,0.45,0,L,1.3013,TRUE
2,13,linear,0.15,0,R,2.3019,FALSE
2,14,radial,0,0.6,R,1.3214,TRUE
2,15,radial,0.15,0,L,2.0688,TRUE
2,16,radial,0.3,0,L,1.368,TRUE
3,1,radial,0.6,0,L,1.2847,TRUE
3,2,radial,0,0.15,R,5.3586,TRUE
3,3,linear,0,0.6,R,2.1943,TRUE
3,4,radial,0,0.45,R,1.235,TRUE
3,5,radial,0,0.3,R,1.2179,TRUE
3,6,linear,0.6,0,L,1.1511,TRUE
3,7,linear,0,0.45,R,1.1013,TRUE
3,8,radial,0.45,0,L,1.1678,TRUE
3,9,linear,0,0.3,R,1.0513,TRUE
3,10,linear,0.3,0,L,1.2515,TRUE
3,11,radial,0,0.6,R,1.0345,TRUE
3,12,linear,0.45,0,L,1.1844,TRUE
3,13,linear,0,0.15,R,3.1698,TRUE
3,14,radial,0.15,0,L,2.352,TRUE
3,15,radial,0.3,0,L,1.9853,TRUE
3,16,linear,0.15,0,R,3.2202,FALSE
4,1,radial,0.6,0,L,1.7019,TRUE
4,2,radial,0,0.15,R,2.9863,TRUE
4,3,radial,0,0.45,R,2.2382,TRUE
4,4,radial,0,0.3,R,1.468,TRUE
4,5,linear,0,0.6,R,1.2849,TRUE
4,6,radial,0.45,0,L,1.1012,TRUE
4,7,radial,0,0.6,R,0.96746,TRUE
4,8,linear,0.6,0,L,1.102,TRUE
4,9,radial,0.15,0,L,1.5559,TRUE
4,10,radial,0.3,0,L,1.2741,TRUE
4,11,linear,0,0.45,R,1.5347,TRUE
4,12,linear,0,0.3,R,1.4517,TRUE
4,13,linear,0.3,0,L,1.4848,TRUE
4,14,linear,0.45,0,L,1.2347,TRUE
4,15,linear,0,0.15,R,2.5885,TRUE
4,16,linear,0.15,0,L,1.7519,TRUE
5,1,linear,0,0.6,R,1.2513,TRUE
5,2,radial,0.6,0,L,1.6377,TRUE
5,3,radial,0,0.15,R,3.7033,TRUE
5,4,radial,0,0.45,R,1.2345,TRUE
5,5,linear,0.6,0,L,1.2176,TRUE
5,6,radial,0,0.3,R,1.074,TRUE
5,7,linear,0,0.45,R,1.2535,TRUE
5,8,radial,0.45,0,L,1.1357,TRUE
5,9,radial,0,0.6,R,1.6911,TRUE
5,10,linear,0,0.3,R,1.7184,TRUE
5,11,radial,0.15,0,L,2.2534,TRUE
5,12,radial,0.3,0,L,1.2013,TRUE
5,13,linear,0.3,0,L,1.2514,TRUE
5,14,linear,0.45,0,L,1.118,TRUE
5,15,linear,0,0.15,R,4.4204,TRUE
5,16,linear,0.15,0,L,1.3682,TRUE
