Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,1.7014,TRUE
1,2,radial,0.6,0,L,1.118,TRUE
1,3,radial,0,0.15,R,1.5683,TRUE
1,4,radial,0,0.45,R,1.1846,TRUE
1,5,linear,0.6,0,L,1.0511,TRUE
1,6,linear,0,0.45,R,1.4884,TRUE
1,7,radial,0,0.3,R,1.8351,TRUE
1,8,radial,0.45,0,L,1.7575,TRUE
1,9,radial,0,0.6,R,1.0515,TRUE
1,10,radial,0.15,0,L,2.8025,TRUE
1,11,radial,0.3,0,L,1.5845,TRUE
1,12,linear,0,0.3,R,2.4374,TRUE
1,13,linear,0.3,0,L,1.252,TRUE
1,14,linear,0.45,0,L,1.3686,TRUE
1,15,linear,0,0.15,R,1.9015,TRUE
1,16,linear,0.15,0,L,1.5874,TRUE
2,1,radial,0.6,0,L,1.3362,TRUE
2,2,linear,0,0.6,R,1.9354,TRUE
2,3,linear,0.6,0,L,1.2012,TRUE
2,4,linear,0,0.45,R,1.0511,TRUE
2,5,linear,0,0.3,L,0.98455,FALSE
2,6,linear,0.3,0,L,1.2186,TRUE
2,7,radial,0,0.15,R,1.9853,TRUE
2,8,linear,0.45,0,L,3.2527,TRUE
2,9,radial,0,0.45,R,1.919,TRUE
2,10,linear,0,0.15,R,2.1558,TRUE
2,11,radial,0,0.3,R,1.1679,TRUE
2,12,radial,0.45,0,L,1.4542,TRUE
2,13,linear,0.15,0,L,2.7201,TRUE
2,14,radial,0,0.6,R,0.96756,TRUE
2,15,radial,0.15,0,L,2.343,TRUE
2,16,radial,0.3,0,L,1.2178,TRUE
3,1,radial,0.6,0,L,1.1176,TRUE
3,2,radial,0,0.15,R,2.5019,TRUE
3,3,linear,0,0.6,R,1.67,TRUE
3,4,radial,0,0.45,R,2.1185,TRUE
3,5,radial,0,0.3,R,1.2549,TRUE
3,6,linear,0.6,0,L,1.1689,TRUE
3,7,linear,0,0.45,R,1.4229,TRUE
3,8,radial,0.45,0,L,1.0012,TRUE
3,9,linear,0,0.3,R,1.9685,TRUE
3,10,linear,0.3,0,L,2.4097,TRUE
3,11,radial,0,0.6,R,2.0211,TRUE
3,12,linear,0.45,0,L,1.1344,TRUE
3,13,linear,0,0.15,R,2.938,TRUE
3,14,radial,0.15,0,L,1.3013,TRUE
3,15,radial,0.3,0,L,1.4679,TRUE
3,16,linear,0.15,0,L,1.8515,TRUE
4,1,radial,0.6,0,L,1.1514,TRUE
4,2,radial,0,0.15,R,2.3685,TRUE
4,3,radial,0,0.45,R,1.0855,TRUE
4,4,radial,0,0.3,R,1.2365,TRUE
4,5,linear,0,0.6,R,1.7348,TRUE
4,6,radial,0.45,0,L,1.3346,TRUE
4,7,radial,0,0.6,R,1.4349,TRUE
4,8,linear,0.6,0,L,1.3012,TRUE
4,9,radial,0.15,0,R,3.6865,FALSE
4,10,radial,0.3,0,L,1.3103,TRUE
4,11,linear,0,0.45,R,1.351,TRUE
4,12,linear,0,0.3,R,1.6915,TRUE
4,13,linear,0.3,0,L,1.5517,TRUE
4,14,linear,0.45,0,L,1.1178,TRUE
4,15,linear,0,0.15,R,1.3185,TRUE
4,16,linear,0.15,0,R,2.0851,FALSE
5,1,linear,0,0.6,R,1.2683,TRUE
5,2,radial,0.6,0,L,0.96772,TRUE
5,3,radial,0,0.15,R,1.3848,TRUE
5,4,radial,0,0.45,R,1.1845,TRUE
5,5,linear,0.6,0,L,1.1851,TRUE
5,6,radial,0,0.3,R,1.8352,TRUE
5,7,linear,0,0.45,R,1.2845,TRUE
5,8,radial,0.45,0,L,1.3707,TRUE
5,9,radial,0,0.6,R,1.0676,TRUE
5,10,linear,0,0.3,R,2.1353,TRUE
5,11,radial,0.15,0,L,2.7691,TRUE
5,12,radial,0.3,0,L,1.5564,TRUE
5,13,linear,0.3,0,L,2.5355,TRUE
5,14,linear,0.45,0,L,1.8869,TRUE
5,15,linear,0,0.15,L,1.591,FALSE
5,16,linear,0.15,0,R,2.4518,FALSE
