Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,2.9392,TRUE
1,2,radial,0,0.15,R,1.4024,TRUE
1,3,radial,0.45,0,L,1.1704,TRUE
1,4,radial,0.3,0,L,3.6544,TRUE
1,5,radial,0.15,0,L,4.5373,TRUE
1,6,radial,0.6,0,R,2.886,FALSE
1,7,linear,0,0.45,R,6.4069,TRUE
1,8,linear,0.15,0,L,3.8364,TRUE
1,9,radial,0,0.3,R,5.3711,TRUE
1,10,radial,0,0.6,R,1.752,TRUE
1,11,radial,0,0.45,R,1.2346,TRUE
1,12,linear,0,0.15,L,2.069,FALSE
1,13,linear,0.45,0,R,2.7942,FALSE
1,14,linear,0,0.6,R,2.7116,TRUE
1,15,linear,0,0.3,R,4.137,TRUE
1,16,linear,0.3,0,R,6.5224,FALSE
2,1,radial,0,0.15,R,5.9718,TRUE
2,2,radial,0.45,0,R,2.7357,FALSE
2,3,linear,0.6,0,R,2.3045,FALSE
2,4,linear,0,0.45,R,2.2029,TRUE
2,5,linear,0.15,0,R,1.9685,FALSE
2,6,radial,0.3,0,L,1.7017,TRUE
2,7,radial,0.15,0,R,2.3028,FALSE
2,8,linear,0,0.15,R,4.8545,TRUE
2,9,linear,0.45,0,R,2.3882,FALSE
2,10,radial,0.6,0,L,1.5846,TRUE
2,11,radial,0,0.3,R,1.1923,TRUE
2,12,radial,0,0.6,R,1.3513,TRUE
2,13,linear,0,0.6,L,1.9519,FALSE
2,14,linear,0,0.3,R,4.2218,TRUE
2,15,radial,0,0.45,R,1.8768,TRUE
2,16,linear,0.3,0,R,1.7396,FALSE
3,1,linear,0.6,0,R,3.6863,FALSE
3,2,linear,0,0.45,R,3.3531,TRUE
3,3,radial,0,0.15,R,3.0028,TRUE
3,4,linear,0.15,0,R,3.987,FALSE
3,5,linear,0,0.15, ,0,0
3,6,radial,0.45,0,L,1.9758,TRUE
3,7,linear,0.45,0,R,1.9182,FALSE
3,8,linear,0,0.6,R,1.7239,TRUE
3,9,linear,0,0.3,R,3.62,TRUE
3,10,radial,0.3,0,L,3.8871,TRUE
3,11,radial,0.15,0,R,1.8142,FALSE
3,12,linear,0.3,0,R,1.8515,FALSE
3,13,radial,0.6,0,L,2.8357,TRUE
3,14,radial,0,0.3,R,1.2543,TRUE
3,15,radial,0,0.6,R,0.95099,TRUE
3,16,radial,0,0.45,R,2.2687,TRUE
4,1,linear,0.6,0,R,3.1363,FALSE
4,2,radial,0,0.15,L,4.9877,FALSE
4,3,radial,0.45,0,L,1.7349,TRUE
4,4,linear,0,0.45,R,1.7258,TRUE
4,5,radial,0.3,0,R,4.4215,FALSE
4,6,radial,0.15,0,L,2.1686,TRUE
4,7,radial,0.6,0,L,1.8733,TRUE
4,8,linear,0.15,0,L,3.3707,TRUE
4,9,radial,0,0.3,R,3.6362,TRUE
4,10,linear,0,0.15,R,2.975,TRUE
4,11,linear,0.45,0,R,6.2894,FALSE
4,12,radial,0,0.6,R,2.6714,TRUE
4,13,linear,0,0.6,R,1.7693,TRUE
4,14,linear,0,0.3,R,1.7012,TRUE
4,15,radial,0,0.45,R,2.0019,TRUE
4,16,linear,0.3,0,L,7.5732,TRUE
5,1,radial,0,0.15,R,3.2369,TRUE
5,2,radial,0.45,0,L,2.3059,TRUE
5,3,radial,0.3,0,R,4.876,FALSE
5,4,linear,0.6,0,L,1.8849,TRUE
5,5,radial,0.15,0,L,1.7346,TRUE
5,6,linear,0,0.45,R,1.9518,TRUE
5,7,radial,0.6,0,L,1.5387,TRUE
5,8,linear,0.15,0,R,2.9024,FALSE
5,9,radial,0,0.3,R,1.5181,TRUE
5,10,linear,0,0.15,R,2.2688,TRUE
5,11,linear,0.45,0,R,5.3888,FALSE
5,12,linear,0,0.6,R,3.2226,TRUE
5,13,linear,0,0.3,R,1.6041,TRUE
5,14,radial,0,0.6,R,1.9854,TRUE
5,15,linear,0.3,0,L,4.9081,TRUE
5,16,radial,0,0.45,R,1.7515,TRUE
