Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,3.2362,TRUE
1,2,radial,0,0.15,R,2.0359,TRUE
1,3,radial,0.45,0,L,2.2697,TRUE
1,4,radial,0.3,0,L,1.5349,TRUE
1,5,radial,0.15,0,L,2.2788,TRUE
1,6,radial,0.6,0,L,1.4684,TRUE
1,7,linear,0,0.45,R,1.6522,TRUE
1,8,linear,0.15,0,R,2.219,FALSE
1,9,radial,0,0.3,R,1.5435,TRUE
1,10,radial,0,0.6,R,1.669,TRUE
1,11,radial,0,0.45,R,1.4542,TRUE
1,12,linear,0,0.15,R,3.6033,TRUE
1,13,linear,0.45,0,L,1.7187,TRUE
1,14,linear,0,0.6,R,1.9185,TRUE
1,15,linear,0,0.3,R,2.0688,TRUE
1,16,linear,0.3,0,L,2.1854,TRUE
2,1,radial,0,0.15,R,1.5854,TRUE
2,2,radial,0.45,0,L,1.8685,TRUE
2,3,linear,0.6,0,L,2.0854,TRUE
2,4,linear,0,0.45,R,1.6054,TRUE
2,5,linear,0.15,0,L,4.8098,TRUE
2,6,radial,0.3,0,L,2.3857,TRUE
2,7,radial,0.15,0,L,2.2688,TRUE
2,8,linear,0,0.15,R,3.7031,TRUE
2,9,linear,0.45,0,L,1.7022,TRUE
2,10,radial,0.6,0,L,1.8861,TRUE
2,11,radial,0,0.3,R,2.0026,TRUE
2,12,radial,0,0.6,R,1.5176,TRUE
2,13,linear,0,0.6,R,2.0852,TRUE
2,14,linear,0,0.3,R,1.7784,TRUE
2,15,radial,0,0.45,R,1.3847,TRUE
2,16,linear,0.3,0,L,2.27,TRUE
3,1,linear,0.6,0,L,1.9349,TRUE
3,2,linear,0,0.45,R,1.4851,TRUE
3,3,radial,0,0.15,L,3.1525,FALSE
3,4,linear,0.15,0,R,2.5692,FALSE
3,5,linear,0,0.15,R,3.7532,TRUE
3,6,radial,0.45,0,L,1.8519,TRUE
3,7,linear,0.45,0,L,1.6349,TRUE
3,8,linear,0,0.6,R,2.6861,TRUE
3,9,linear,0,0.3,R,3.6031,TRUE
3,10,radial,0.3,0,L,1.3691,TRUE
3,11,radial,0.15,0,L,2.3635,TRUE
3,12,linear,0.3,0,L,2.2861,TRUE
3,13,radial,0.6,0,L,1.4512,TRUE
3,14,radial,0,0.3,R,1.4684,TRUE
3,15,radial,0,0.6,R,1.2346,TRUE
3,16,radial,0,0.45,R,1.3023,TRUE
4,1,linear,0.6,0,L,1.4851,TRUE
4,2,radial,0,0.15,R,1.3376,TRUE
4,3,radial,0.45,0,L,1.301,TRUE
4,4,linear,0,0.45,R,2.9527,TRUE
4,5,radial,0.3,0,L,1.3511,TRUE
4,6,radial,0.15,0,L,1.5396,TRUE
4,7,radial,0.6,0,L,1.6684,TRUE
4,8,linear,0.15,0,L,8.2905,TRUE
4,9,radial,0,0.3,R,3.77,TRUE
4,10,linear,0,0.15,L,3.1205,FALSE
4,11,linear,0.45,0,L,1.4846,TRUE
4,12,radial,0,0.6,R,1.3063,TRUE
4,13,linear,0,0.6,R,2.0027,TRUE
4,14,linear,0,0.3,R,1.5679,TRUE
4,15,radial,0,0.45,R,1.4354,TRUE
4,16,linear,0.3,0,L,1.835,TRUE
5,1,radial,0,0.15,R,1.9529,TRUE
5,2,radial,0.45,0,L,1.473,TRUE
5,3,radial,0.3,0,L,1.6686,TRUE
5,4,linear,0.6,0,L,1.6044,TRUE
5,5,radial,0.15,0,L,1.8851,TRUE
5,6,linear,0,0.45,R,1.9351,TRUE
5,7,radial,0.6,0,L,1.1512,TRUE
5,8,linear,0.15,0,L,3.8546,TRUE
5,9,radial,0,0.3,R,1.3718,TRUE
5,10,linear,0,0.15,R,2.4854,TRUE
5,11,linear,0.45,0,L,1.3854,TRUE
5,12,linear,0,0.6,R,1.521,TRUE
5,13,linear,0,0.3,R,2.2184,TRUE
5,14,radial,0,0.6,R,1.5356,TRUE
5,15,linear,0.3,0,L,3.6031,TRUE
5,16,radial,0,0.45,R,1.3842,TRUE
