Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,1.2752,TRUE
1,2,radial,0,0.15,R,1.0746,TRUE
1,3,radial,0.45,0,L,2.0224,TRUE
1,4,radial,0.3,0,L,1.5548,TRUE
1,5,radial,0.15,0,L,1.7868,TRUE
1,6,radial,0.6,0,L,1.6183,TRUE
1,7,linear,0,0.45,R,1.3016,TRUE
1,8,linear,0.15,0,R,2.1684,FALSE
1,9,radial,0,0.3,R,2.3185,TRUE
1,10,radial,0,0.6,R,1.1514,TRUE
1,11,radial,0,0.45,R,1.1365,TRUE
1,12,linear,0,0.15,R,2.7702,TRUE
1,13,linear,0.45,0,L,3.2358,TRUE
1,14,linear,0,0.6,R,1.4685,TRUE
1,15,linear,0,0.3,R,4.1952,TRUE
1,16,linear,0.3,0,R,3.77,FALSE
2,1,radial,0,0.15,R,1.5701,TRUE
2,2,radial,0.45,0,L,1.1179,TRUE
2,3,linear,0.6,0,L,1.3013,TRUE
2,4,linear,0,0.45,R,1.4351,TRUE
2,5,linear,0.15,0,L,2.9885,TRUE
2,6,radial,0.3,0,R,2.8875,FALSE
2,7,radial,0.15,0,R,2.9361,FALSE
2,8,linear,0,0.15,R,3.0714,TRUE
2,9,linear,0.45,0,L,2.1184,TRUE
2,10,radial,0.6,0,L,1.4781,TRUE
2,11,radial,0,0.3,R,1.5848,TRUE
2,12,radial,0,0.6,R,1.3895,TRUE
2,13,linear,0,0.6,R,1.2888,TRUE
2,14,linear,0,0.3,L,1.8518,FALSE
2,15,radial,0,0.45,R,1.562,TRUE
2,16,linear,0.3,0,L,1.3178,TRUE
3,1,linear,0.6,0,L,1.9685,TRUE
3,2,linear,0,0.45,R,1.885,TRUE
3,3,radial,0,0.15,R,5.0541,TRUE
3,4,linear,0.15,0,L,6.0288,TRUE
3,5,linear,0,0.15,R,4.2922,TRUE
3,6,radial,0.45,0,L,2.4929,TRUE
3,7,linear,0.45,0,L,2.586,TRUE
3,8,linear,0,0.6,R,2.2685,TRUE
3,9,linear,0,0.3,R,2.3686,TRUE
3,10,radial,0.3,0,L,1.5224,TRUE
3,11,radial,0.15,0,R,2.5357,FALSE
3,12,linear,0.3,0,L,2.6025,TRUE
3,13,radial,0.6,0,L,1.4175,TRUE
3,14,radial,0,0.3,R,2.0853,TRUE
3,15,radial,0,0.6,R,1.6849,TRUE
3,16,radial,0,0.45,R,1.0372,TRUE
4,1,linear,0.6,0,L,1.1846,TRUE
4,2,radial,0,0.15,R,1.5215,TRUE
4,3,radial,0.45,0,L,2.5358,TRUE
4,4,linear,0,0.45,R,1.2851,TRUE
4,5,radial,0.3,0,L,2.0684,TRUE
4,6,radial,0.15,0,L,4.3704,TRUE
4,7,radial,0.6,0,L,2.4362,TRUE
4,8,linear,0.15,0,L,2.5189,TRUE
4,9,radial,0,0.3,R,2.8194,TRUE
4,10,linear,0,0.15,R,1.8521,TRUE
4,11,linear,0.45,0,L,2.1019,TRUE
4,12,radial,0,0.6,R,1.1679,TRUE
4,13,linear,0,0.6,R,1.1852,TRUE
4,14,linear,0,0.3,R,4.1578,TRUE
4,15,radial,0,0.45,R,1.6516,TRUE
4,16,linear,0.3,0,L,2.1019,TRUE
5,1,radial,0,0.15,R,5.9883,TRUE
5,2,radial,0.45,0,L,1.9862,TRUE
5,3,radial,0.3,0,L,2.9361,TRUE
5,4,linear,0.6,0,L,1.2679,TRUE
5,5,radial,0.15,0,R,4.2067,FALSE
5,6,linear,0,0.45,R,2.3692,TRUE
5,7,radial,0.6,0,L,1.3517,TRUE
5,8,linear,0.15,0,L,4.6039,TRUE
5,9,radial,0,0.3,R,2.0531,TRUE
5,10,linear,0,0.15,R,2.7194,TRUE
5,11,linear,0.45,0,L,2.2262,TRUE
5,12,linear,0,0.6,R,2.302,TRUE
5,13,linear,0,0.3,R,2.24,TRUE
5,14,radial,0,0.6,R,1.1679,TRUE
5,15,linear,0.3,0,L,3.5365,TRUE
5,16,radial,0,0.45,R,1.2177,TRUE
