Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.8,R,2.5581,TRUE
1,2,linear,0,0.4,R,2.5702,TRUE
1,3,radial,0,0.8,R,2.1685,TRUE
1,4,radial,0,0.6,R,1.5188,TRUE
1,5,radial,0.6,0,L,1.671,TRUE
1,6,radial,0.8,0,L,1.3251,TRUE
1,7,linear,0.4,0,L,1.3719,TRUE
1,8,linear,0,0.6,R,2.3519,TRUE
1,9,linear,0.8,0,L,1.4181,TRUE
1,10,linear,0.6,0,L,1.823,TRUE
1,11,radial,0.2,0,L,1.5749,TRUE
1,12,radial,0,0.4,R,1.5854,TRUE
1,13,linear,0,0.2,R,1.7023,TRUE
1,14,radial,0,0.2,R,2.2067,TRUE
1,15,radial,0.4,0,L,1.7363,TRUE
1,16,linear,0.2,0,L,2.6445,TRUE
2,1,linear,0,0.8,R,1.9686,TRUE
2,2,linear,0,0.4,R,2.252,TRUE
2,3,radial,0,0.8,R,1.4693,TRUE
2,4,radial,0,0.6,R,1.2848,TRUE
2,5,radial,0.6,0,L,1.5527,TRUE
2,6,radial,0.8,0,L,1.5182,TRUE
2,7,radial,0.2,0,L,3.4862,TRUE
2,8,linear,0.4,0,L,1.004,TRUE
2,9,linear,0,0.6,R,4.4873,TRUE
2,10,radial,0,0.4,R,8.5743,TRUE
2,11,linear,0.8,0,L,1.7347,TRUE
2,12,radial,0,0.2,R,7.0224,TRUE
2,13,radial,0.4,0,L,1.6015,TRUE
2,14,linear,0.6,0,L,2.0353,TRUE
2,15,linear,0,0.2,R,3.407,TRUE
2,16,linear,0.2,0, ,0,0
3,1,linear,0,0.8,R,4.4869,TRUE
3,2,radial,0,0.8,R,1.668,TRUE
3,3,radial,0,0.6,R,2.1851,TRUE
3,4,linear,0,0.4,R,2.6857,TRUE
3,5,linear,0.4,0,L,2.1185,TRUE
3,6,radial,0.6,0,L,1.5182,TRUE
3,7,linear,0,0.6,R,1.8516,TRUE
3,8,linear,0.8,0,L,2.1187,TRUE
3,9,radial,0.8,0,L,1.4182,TRUE
3,10,linear,0.6,0,L,1.5182,TRUE
3,11,radial,0.2,0,L,2.8777,TRUE
3,12,radial,0,0.4,R,1.4176,TRUE
3,13,radial,0,0.2,R,2.2534,TRUE
3,14,linear,0,0.2,R,2.9861,TRUE
3,15,radial,0.4,0,L,2.7359,TRUE
3,16,linear,0.2,0,L,3.5228,TRUE
4,1,radial,0,0.8,R,1.2011,TRUE
4,2,radial,0,0.6,R,1.6701,TRUE
4,3,linear,0,0.8,L,2.473,FALSE
4,4,linear,0,0.4,R,2.8361,TRUE
4,5,radial,0.6,0,L,1.9698,TRUE
4,6,linear,0.4,0,L,3.3214,TRUE
4,7,radial,0.8,0,L,2.4861,TRUE
4,8,radial,0.2,0,L,5.7384,TRUE
4,9,radial,0,0.4,R,2.2385,TRUE
4,10,radial,0,0.2,R,2.7527,TRUE
4,11,radial,0.4,0,R,4.3377,FALSE
4,12,linear,0,0.6,R,3.0695,TRUE
4,13,linear,0.8,0,L,2.0686,TRUE
4,14,linear,0.6,0,L,5.1774,TRUE
4,15,linear,0,0.2,L,4.6205,FALSE
4,16,linear,0.2,0,L,3.5897,TRUE
5,1,radial,0,0.8,R,1.5556,TRUE
5,2,radial,0,0.6,R,2.2187,TRUE
5,3,radial,0.6,0,L,1.6877,TRUE
5,4,linear,0,0.8,R,1.602,TRUE
5,5,linear,0,0.4,R,2.1855,TRUE
5,6,linear,0.4,0,L,3.1694,TRUE
5,7,radial,0.8,0,L,4.6385,TRUE
5,8,radial,0.2,0,L,1.8349,TRUE
5,9,radial,0,0.4,R,2.7366,TRUE
5,10,radial,0,0.2,R,2.8523,TRUE
5,11,radial,0.4,0,L,3.2197,TRUE
5,12,linear,0,0.6,R,3.0862,TRUE
5,13,linear,0.8,0,L,4.2881,TRUE
5,14,linear,0.6,0,L,7.4232,TRUE
5,15,linear,0,0.2,R,5.7718,TRUE
5,16,linear,0.2,0,R,3.4916,FALSE
