Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,7.2061,TRUE
1,2,radial,0.6,0,L,1.7515,TRUE
1,3,radial,0,0.15,R,1.3015,TRUE
1,4,radial,0,0.45,R,1.3179,TRUE
1,5,linear,0.6,0,L,1.3177,TRUE
1,6,linear,0,0.45,R,1.985,TRUE
1,7,radial,0,0.3,R,1.285,TRUE
1,8,radial,0.45,0,L,1.0344,TRUE
1,9,radial,0,0.6,R,1.0286,TRUE
1,10,radial,0.15,0,L,1.0853,TRUE
1,11,radial,0.3,0,L,1.1848,TRUE
1,12,linear,0,0.3,R,1.051,TRUE
1,13,linear,0.3,0,L,1.5852,TRUE
1,14,linear,0.45,0,L,1.2848,TRUE
1,15,linear,0,0.15,R,5.1048,TRUE
1,16,linear,0.15,0,L,3.0027,TRUE
2,1,radial,0.6,0,L,1.5852,TRUE
2,2,linear,0,0.6,R,3.1381,TRUE
2,3,linear,0.6,0,L,1.3512,TRUE
2,4,linear,0,0.45,R,1.6179,TRUE
2,5,linear,0,0.3,R,9.3411,TRUE
2,6,linear,0.3,0,L,2.5544,TRUE
2,7,radial,0,0.15,R,3.8369,TRUE
2,8,linear,0.45,0,L,1.6346,TRUE
2,9,radial,0,0.45,R,1.6679,TRUE
2,10,linear,0,0.15,R,2.9691,TRUE
2,11,radial,0,0.3,R,1.301,TRUE
2,12,radial,0.45,0,L,1.2177,TRUE
2,13,linear,0.15,0,R,4.2703,FALSE
2,14,radial,0,0.6,R,1.0675,TRUE
2,15,radial,0.15,0,L,1.2678,TRUE
2,16,radial,0.3,0,L,1.318,TRUE
3,1,radial,0.6,0,L,1.5387,TRUE
3,2,radial,0,0.15,R,1.5092,TRUE
3,3,linear,0,0.6,R,1.5851,TRUE
3,4,radial,0,0.45,R,1.3847,TRUE
3,5,radial,0,0.3,R,2.3855,TRUE
3,6,linear,0.6,0,L,1.201,TRUE
3,7,linear,0,0.45,R,1.2356,TRUE
3,8,radial,0.45,0,L,1.2179,TRUE
3,9,linear,0,0.3,R,1.218,TRUE
3,10,linear,0.3,0,L,1.1692,TRUE
3,11,radial,0,0.6,R,1.2342,TRUE
3,12,linear,0.45,0,L,1.3407,TRUE
3,13,linear,0,0.15,R,2.5686,TRUE
3,14,radial,0.15,0,L,1.9852,TRUE
3,15,radial,0.3,0,L,7.6579,TRUE
3,16,linear,0.15,0,L,5.3881,TRUE
4,1,radial,0.6,0,L,4.4421,TRUE
4,2,radial,0,0.15,R,1.9191,TRUE
4,3,radial,0,0.45,R,1.9516,TRUE
4,4,radial,0,0.3,R,1.9285,TRUE
4,5,linear,0,0.6,R,2.1518,TRUE
4,6,radial,0.45,0,L,1.4346,TRUE
4,7,radial,0,0.6,R,2.0019,TRUE
4,8,linear,0.6,0,L,2.9026,TRUE
4,9,radial,0.15,0,L,2.1687,TRUE
4,10,radial,0.3,0,L,2.5357,TRUE
4,11,linear,0,0.45,R,5.0875,TRUE
4,12,linear,0,0.3,R,3.1024,TRUE
4,13,linear,0.3,0,L,5.1878,TRUE
4,14,linear,0.45,0,L,3.1198,TRUE
4,15,linear,0,0.15,R,3.7697,TRUE
4,16,linear,0.15,0,R,2.4395,FALSE
5,1,linear,0,0.6,R,1.8516,TRUE
5,2,radial,0.6,0,L,3.1859,TRUE
5,3,radial,0,0.15,R,2.0198,TRUE
5,4,radial,0,0.45,R,2.2863,TRUE
5,5,linear,0.6,0,L,1.4919,TRUE
5,6,radial,0,0.3,R,1.6516,TRUE
5,7,linear,0,0.45,R,2.9701,TRUE
5,8,radial,0.45,0,L,1.318,TRUE
5,9,radial,0,0.6,R,1.1845,TRUE
5,10,linear,0,0.3,R,2.1892,TRUE
5,11,radial,0.15,0,R,3.2861,FALSE
5,12,radial,0.3,0,L,1.5187,TRUE
5,13,linear,0.3,0,L,1.9686,TRUE
5,14,linear,0.45,0,L,7.4062,TRUE
5,15,linear,0,0.15,L,6.0434,FALSE
5,16,linear,0.15,0,R,2.2685,FALSE
