Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.8,R,4.6711,TRUE
1,2,linear,0,0.4,R,4.7608,TRUE
1,3,radial,0,0.8,R,1.7015,TRUE
1,4,radial,0,0.6,R,1.8682,TRUE
1,5,radial,0.6,0,L,2.0198,TRUE
1,6,radial,0.8,0,L,1.4011,TRUE
1,7,linear,0.4,0,L,3.7033,TRUE
1,8,linear,0,0.6,R,3.154,TRUE
1,9,linear,0.8,0,L,3.5032,TRUE
1,10,linear,0.6,0,L,2.3021,TRUE
1,11,radial,0.2,0,L,2.3852,TRUE
1,12,radial,0,0.4,R,2.836,TRUE
1,13,linear,0,0.2, ,0,0
1,14,radial,0,0.2,R,2.9368,TRUE
1,15,radial,0.4,0,L,1.7348,TRUE
1,16,linear,0.2,0, ,0,0
2,1,linear,0,0.8,R,2.1853,TRUE
2,2,linear,0,0.4,R,2.973,TRUE
2,3,radial,0,0.8,R,1.7517,TRUE
2,4,radial,0,0.6,R,1.8683,TRUE
2,5,radial,0.6,0,L,1.9206,TRUE
2,6,radial,0.8,0,L,1.7849,TRUE
2,7,radial,0.2,0,L,1.5238,TRUE
2,8,linear,0.4,0,L,1.7694,TRUE
2,9,linear,0,0.6,R,3.4697,TRUE
2,10,radial,0,0.4,R,1.952,TRUE
2,11,linear,0.8,0,L,1.7349,TRUE
2,12,radial,0,0.2,R,2.5522,TRUE
2,13,radial,0.4,0,L,1.685,TRUE
2,14,linear,0.6,0,L,2.0687,TRUE
2,15,linear,0,0.2,R,3.4372,TRUE
2,16,linear,0.2,0,R,4.7942,FALSE
3,1,linear,0,0.8,R,1.8517,TRUE
3,2,radial,0,0.8,R,1.5712,TRUE
3,3,radial,0,0.6,R,1.0676,TRUE
3,4,linear,0,0.4,R,1.1012,TRUE
3,5,linear,0.4,0,R,3.0528,FALSE
3,6,radial,0.6,0,L,1.8027,TRUE
3,7,linear,0,0.6,R,1.9519,TRUE
3,8,linear,0.8,0,L,1.435,TRUE
3,9,radial,0.8,0,L,1.318,TRUE
3,10,linear,0.6,0,L,1.6848,TRUE
3,11,radial,0.2,0,L,2.9694,TRUE
3,12,radial,0,0.4,R,1.6023,TRUE
3,13,radial,0,0.2,R,2.1689,TRUE
3,14,linear,0,0.2, ,0,0
3,15,radial,0.4,0,L,1.5514,TRUE
3,16,linear,0.2,0,L,1.5069,TRUE
4,1,radial,0,0.8,R,1.5347,TRUE
4,2,radial,0,0.6,R,1.1185,TRUE
4,3,linear,0,0.8,R,0.80107,TRUE
4,4,linear,0,0.4,R,1.5188,TRUE
4,5,radial,0.6,0,L,1.2675,TRUE
4,6,linear,0.4,0,L,1.7683,TRUE
4,7,radial,0.8,0,L,1.2516,TRUE
4,8,radial,0.2,0,L,3.7366,TRUE
4,9,radial,0,0.4,R,1.5189,TRUE
4,10,radial,0,0.2,R,2.836,TRUE
4,11,radial,0.4,0,L,1.7185,TRUE
4,12,linear,0,0.6,R,1.752,TRUE
4,13,linear,0.8,0,L,1.9348,TRUE
4,14,linear,0.6,0,L,1.5561,TRUE
4,15,linear,0,0.2,L,5.3878,FALSE
4,16,linear,0.2,0,L,3.6874,TRUE
5,1,radial,0,0.8,R,1.4346,TRUE
5,2,radial,0,0.6,R,1.4511,TRUE
5,3,radial,0.6,0,L,1.5072,TRUE
5,4,linear,0,0.8,R,1.7513,TRUE
5,5,linear,0,0.4,R,1.835,TRUE
5,6,linear,0.4,0,L,2.9191,TRUE
5,7,radial,0.8,0,L,1.1348,TRUE
5,8,radial,0.2,0,L,2.4108,TRUE
5,9,radial,0,0.4,R,2.0018,TRUE
5,10,radial,0,0.2,R,2.3029,TRUE
5,11,radial,0.4,0,L,2.4693,TRUE
5,12,linear,0,0.6,R,1.8514,TRUE
5,13,linear,0.8,0,L,1.5896,TRUE
5,14,linear,0.6,0,L,1.7681,TRUE
5,15,linear,0,0.2,R,3.3572,TRUE
5,16,linear,0.2,0,L,5.1057,TRUE
