Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,R,2.4378,FALSE
1,2,radial,0,0.15,L,1.7018,FALSE
1,3,radial,0.45,0,L,3.5201,TRUE
1,4,radial,0.3,0,L,3.2359,TRUE
1,5,radial,0.15,0,L,3.3194,TRUE
1,6,radial,0.6,0,L,1.5183,TRUE
1,7,linear,0,0.45,R,4.0036,TRUE
1,8,linear,0.15,0,L,8.3075,TRUE
1,9,radial,0,0.3,R,4.1205,TRUE
1,10,radial,0,0.6,R,2.0356,TRUE
1,11,radial,0,0.45,R,2.1685,TRUE
1,12,linear,0,0.15,R,2.6365,TRUE
1,13,linear,0.45,0,L,2.3058,TRUE
1,14,linear,0,0.6,R,1.7683,TRUE
1,15,linear,0,0.3,R,4.4038,TRUE
1,16,linear,0.3,0,L,4.187,TRUE
2,1,radial,0,0.15,R,1.7515,TRUE
2,2,radial,0.45,0,L,2.2019,TRUE
2,3,linear,0.6,0,R,2.469,FALSE
2,4,linear,0,0.45,R,2.1355,TRUE
2,5,linear,0.15,0,R,3.1693,FALSE
2,6,radial,0.3,0,L,2.3683,TRUE
2,7,radial,0.15,0, ,0,0
2,8,linear,0,0.15,R,2.686,TRUE
2,9,linear,0.45,0,L,1.5342,TRUE
2,10,radial,0.6,0,L,1.8518,TRUE
2,11,radial,0,0.3,R,1.8516,TRUE
2,12,radial,0,0.6,R,1.9682,TRUE
2,13,linear,0,0.6,R,1.4844,TRUE
2,14,linear,0,0.3,R,4.3536,TRUE
2,15,radial,0,0.45,R,2.0016,TRUE
2,16,linear,0.3,0,L,3.7549,TRUE
3,1,linear,0.6,0,R,5.0208,FALSE
3,2,linear,0,0.45,R,4.3373,TRUE
3,3,radial,0,0.15,R,5.805,TRUE
3,4,linear,0.15,0,L,6.3402,TRUE
3,5,linear,0,0.15,R,4.17,TRUE
3,6,radial,0.45,0,L,2.8739,TRUE
3,7,linear,0.45,0,R,2.0017,FALSE
3,8,linear,0,0.6,L,2.5861,FALSE
3,9,linear,0,0.3,R,3.4927,TRUE
3,10,radial,0.3,0,L,3.987,TRUE
3,11,radial,0.15,0,L,3.9202,TRUE
3,12,linear,0.3,0,L,3.136,TRUE
3,13,radial,0.6,0,L,5.5548,TRUE
3,14,radial,0,0.3,R,5.1213,TRUE
3,15,radial,0,0.6,R,5.0445,TRUE
3,16,radial,0,0.45,R,1.7563,TRUE
4,1,linear,0.6,0,L,4.0043,TRUE
4,2,radial,0,0.15,R,5.7213,TRUE
4,3,radial,0.45,0,L,1.753,TRUE
4,4,linear,0,0.45,R,1.7852,TRUE
4,5,radial,0.3,0,L,1.6041,TRUE
4,6,radial,0.15,0,R,2.7693,FALSE
4,7,radial,0.6,0,L,1.6221,TRUE
4,8,linear,0.15,0,L,4.3205,TRUE
4,9,radial,0,0.3,R,3.9587,TRUE
4,10,linear,0,0.15,L,3.5065,FALSE
4,11,linear,0.45,0,L,4.7261,TRUE
4,12,radial,0,0.6,R,7.0725,TRUE
4,13,linear,0,0.6,L,5.3726,FALSE
4,14,linear,0,0.3,R,8.0076,TRUE
4,15,radial,0,0.45,R,2.0104,TRUE
4,16,linear,0.3,0,L,5.3213,TRUE
5,1,radial,0,0.15,R,1.8515,TRUE
5,2,radial,0.45,0,L,1.8858,TRUE
5,3,radial,0.3,0,R,3.6703,FALSE
5,4,linear,0.6,0,R,2.2188,FALSE
5,5,radial,0.15,0,L,3.7867,TRUE
5,6,linear,0,0.45,R,2.285,TRUE
5,7,radial,0.6,0,L,2.0025,TRUE
5,8,linear,0.15,0,R,2.8857,FALSE
5,9,radial,0,0.3,R,1.9703,TRUE
5,10,linear,0,0.15,L,3.0526,FALSE
5,11,linear,0.45,0,L,2.5356,TRUE
5,12,linear,0,0.6, ,0,0
5,13,linear,0,0.3,R,2.9193,TRUE
5,14,radial,0,0.6,R,4.6209,TRUE
5,15,linear,0.3,0,L,4.2039,TRUE
5,16,radial,0,0.45,R,1.7686,TRUE
