Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,5.8384,TRUE
1,2,radial,0.6,0,L,2.3686,TRUE
1,3,radial,0,0.15,L,7.0231,FALSE
1,4,radial,0,0.45,R,1.4512,TRUE
1,5,linear,0.6,0,L,1.3681,TRUE
1,6,linear,0,0.45,R,1.4847,TRUE
1,7,radial,0,0.3,R,1.4848,TRUE
1,8,radial,0.45,0,L,1.2178,TRUE
1,9,radial,0,0.6,R,2.6688,TRUE
1,10,radial,0.15,0,L,2.8526,TRUE
1,11,radial,0.3,0,L,1.6696,TRUE
1,12,linear,0,0.3,R,1.9858,TRUE
1,13,linear,0.3,0,L,1.5019,TRUE
1,14,linear,0.45,0,L,1.5938,TRUE
1,15,linear,0,0.15,R,1.7184,TRUE
1,16,linear,0.15,0,L,3.9367,TRUE
2,1,radial,0.6,0,L,1.2845,TRUE
2,2,linear,0,0.6,R,1.4184,TRUE
2,3,linear,0.6,0,L,1.4515,TRUE
2,4,linear,0,0.45,R,1.5723,TRUE
2,5,linear,0,0.3,R,2.0853,TRUE
2,6,linear,0.3,0,R,2.6307,FALSE
2,7,radial,0,0.15,R,1.9849,TRUE
2,8,linear,0.45,0,L,1.3203,TRUE
2,9,radial,0,0.45,R,1.2207,TRUE
2,10,linear,0,0.15,L,4.9207,FALSE
2,11,radial,0,0.3,R,1.8349,TRUE
2,12,radial,0.45,0,L,1.9522,TRUE
2,13,linear,0.15,0,L,4.654,TRUE
2,14,radial,0,0.6,R,1.4684,TRUE
2,15,radial,0.15,0,L,1.9852,TRUE
2,16,radial,0.3,0,L,3.6061,TRUE
3,1,radial,0.6,0,L,1.3889,TRUE
3,2,radial,0,0.15,R,1.4859,TRUE
3,3,linear,0,0.6,R,1.2205,TRUE
3,4,radial,0,0.45,R,0.9891,TRUE
3,5,radial,0,0.3,R,1.3353,TRUE
3,6,linear,0.6,0,L,2.1022,TRUE
3,7,linear,0,0.45,R,1.3014,TRUE
3,8,radial,0.45,0,L,1.3014,TRUE
3,9,linear,0,0.3,R,1.5353,TRUE
3,10,linear,0.3,0,L,2.0224,TRUE
3,11,radial,0,0.6,R,1.4515,TRUE
3,12,linear,0.45,0,L,1.2178,TRUE
3,13,linear,0,0.15,L,3.2034,FALSE
3,14,radial,0.15,0,L,1.2849,TRUE
3,15,radial,0.3,0,L,1.4515,TRUE
3,16,linear,0.15,0,R,2.5687,FALSE
4,1,radial,0.6,0,L,1.1679,TRUE
4,2,radial,0,0.15,L,3.2542,FALSE
4,3,radial,0,0.45,R,1.0511,TRUE
4,4,radial,0,0.3,R,1.5511,TRUE
4,5,linear,0,0.6,R,1.519,TRUE
4,6,radial,0.45,0,L,1.1523,TRUE
4,7,radial,0,0.6,R,1.1175,TRUE
4,8,linear,0.6,0,L,1.3353,TRUE
4,9,radial,0.15,0,L,1.4854,TRUE
4,10,radial,0.3,0,L,1.1513,TRUE
4,11,linear,0,0.45,L,1.4855,FALSE
4,12,linear,0,0.3, ,0,0
4,13,linear,0.3,0,L,1.835,TRUE
4,14,linear,0.45,0,L,1.6862,TRUE
4,15,linear,0,0.15,L,2.0688,FALSE
4,16,linear,0.15,0,L,2.2567,TRUE
5,1,linear,0,0.6,R,1.1509,TRUE
5,2,radial,0.6,0,L,1.1178,TRUE
5,3,radial,0,0.15,L,2.6857,FALSE
5,4,radial,0,0.45,R,1.3023,TRUE
5,5,linear,0.6,0,L,1.2015,TRUE
5,6,radial,0,0.3,R,1.2346,TRUE
5,7,linear,0,0.45,R,1.3858,TRUE
5,8,radial,0.45,0,L,1.3212,TRUE
5,9,radial,0,0.6,R,1.0845,TRUE
5,10,linear,0,0.3, ,0,0
5,11,radial,0.15,0,L,2.3188,TRUE
5,12,radial,0.3,0,L,4.1201,TRUE
5,13,linear,0.3,0,L,1.5681,TRUE
5,14,linear,0.45,0,L,1.2512,TRUE
5,15,linear,0,0.15,L,1.5685,FALSE
5,16,linear,0.15,0,R,2.0685,FALSE
