Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,1.7186,TRUE
1,2,radial,0.6,0,L,1.3022,TRUE
1,3,radial,0,0.15,R,1.2844,TRUE
1,4,radial,0,0.45,R,1.0675,TRUE
1,5,linear,0.6,0,L,1.3856,TRUE
1,6,linear,0,0.45,R,1.9185,TRUE
1,7,radial,0,0.3,R,1.1515,TRUE
1,8,radial,0.45,0,L,1.2679,TRUE
1,9,radial,0,0.6,R,1.0292,TRUE
1,10,radial,0.15,0,R,2.9528,FALSE
1,11,radial,0.3,0,L,1.2849,TRUE
1,12,linear,0,0.3,R,1.6512,TRUE
1,13,linear,0.3,0,L,1.4748,TRUE
1,14,linear,0.45,0,L,1.9735,TRUE
1,15,linear,0,0.15,L,2.9573,FALSE
1,16,linear,0.15,0,R,2.0127,FALSE
2,1,radial,0.6,0,L,1.269,TRUE
2,2,linear,0,0.6,R,1.051,TRUE
2,3,linear,0.6,0,L,1.373,TRUE
2,4,linear,0,0.45,R,1.1033,TRUE
2,5,linear,0,0.3,R,1.885,TRUE
2,6,linear,0.3,0,L,1.5014,TRUE
2,7,radial,0,0.15,R,1.8516,TRUE
2,8,linear,0.45,0,L,2.0204,TRUE
2,9,radial,0,0.45,R,1.1007,TRUE
2,10,linear,0,0.15,L,1.9555,FALSE
2,11,radial,0,0.3,R,1.4393,TRUE
2,12,radial,0.45,0,L,1.268,TRUE
2,13,linear,0.15,0,L,2.0194,TRUE
2,14,radial,0,0.6,R,1.3009,TRUE
2,15,radial,0.15,0,L,2.7048,TRUE
2,16,radial,0.3,0,L,1.7616,TRUE
3,1,radial,0.6,0,L,1.5848,TRUE
3,2,radial,0,0.15,L,2.5384,FALSE
3,3,linear,0,0.6,R,1.8186,TRUE
3,4,radial,0,0.45,R,1.8182,TRUE
3,5,radial,0,0.3,R,3.0362,TRUE
3,6,linear,0.6,0,L,1.3847,TRUE
3,7,linear,0,0.45,R,2.623,TRUE
3,8,radial,0.45,0,L,1.6681,TRUE
3,9,linear,0,0.3,R,2.6521,TRUE
3,10,linear,0.3,0,R,4.0536,FALSE
3,11,radial,0,0.6,R,1.6358,TRUE
3,12,linear,0.45,0,L,1.9514,TRUE
3,13,linear,0,0.15,R,3.4375,TRUE
3,14,radial,0.15,0,R,3.7196,FALSE
3,15,radial,0.3,0,L,1.5182,TRUE
3,16,linear,0.15,0,R,5.9717,FALSE
4,1,radial,0.6,0,L,1.369,TRUE
4,2,radial,0,0.15,R,4.6049,TRUE
4,3,radial,0,0.45,R,1.2847,TRUE
4,4,radial,0,0.3,R,1.9044,TRUE
4,5,linear,0,0.6,R,1.9849,TRUE
4,6,radial,0.45,0,L,1.9181,TRUE
4,7,radial,0,0.6,R,1.4513,TRUE
4,8,linear,0.6,0,L,1.5517,TRUE
4,9,radial,0.15,0,L,1.5015,TRUE
4,10,radial,0.3,0,L,2.252,TRUE
4,11,linear,0,0.45,R,1.4679,TRUE
4,12,linear,0,0.3,R,1.5348,TRUE
4,13,linear,0.3,0,R,1.5848,FALSE
4,14,linear,0.45,0,L,1.7846,TRUE
4,15,linear,0,0.15,R,3.1387,TRUE
4,16,linear,0.15,0,R,2.8858,FALSE
5,1,linear,0,0.6,R,1.735,TRUE
5,2,radial,0.6,0,L,2.0518,TRUE
5,3,radial,0,0.15,R,3.4538,TRUE
5,4,radial,0,0.45,R,1.785,TRUE
5,5,linear,0.6,0,L,1.705,TRUE
5,6,radial,0,0.3,R,2.0243,TRUE
5,7,linear,0,0.45,R,2.9753,TRUE
5,8,radial,0.45,0,L,1.7016,TRUE
5,9,radial,0,0.6,R,2.2854,TRUE
5,10,linear,0,0.3,R,1.688,TRUE
5,11,radial,0.15,0,L,2.7525,TRUE
5,12,radial,0.3,0,L,2.2187,TRUE
5,13,linear,0.3,0,L,1.7565,TRUE
5,14,linear,0.45,0,L,1.893,TRUE
5,15,linear,0,0.15,L,4.6042,FALSE
5,16,linear,0.15,0,R,1.7531,FALSE
