Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.8,R,2.9692,TRUE
1,2,linear,0,0.4,R,4.2901,TRUE
1,3,radial,0,0.8,R,2.2352,TRUE
1,4,radial,0,0.6,R,2.2855,TRUE
1,5,radial,0.6,0,L,2.3035,TRUE
1,6,radial,0.8,0,L,2.102,TRUE
1,7,linear,0.4,0,L,6.8065,TRUE
1,8,linear,0,0.6,R,1.985,TRUE
1,9,linear,0.8,0,L,7.3236,TRUE
1,10,linear,0.6,0,L,7.0417,TRUE
1,11,radial,0.2,0, ,0,0
1,12,radial,0,0.4,R,3.1028,TRUE
1,13,linear,0,0.2,R,7.0907,TRUE
1,14,radial,0,0.2,R,2.0854,TRUE
1,15,radial,0.4,0,L,3.0034,TRUE
1,16,linear,0.2,0,L,2.5705,TRUE
2,1,linear,0,0.8,R,2.8527,TRUE
2,2,linear,0,0.4,R,3.8702,TRUE
2,3,radial,0,0.8,R,1.7558,TRUE
2,4,radial,0,0.6,R,1.9851,TRUE
2,5,radial,0.6,0,L,2.1186,TRUE
2,6,radial,0.8,0,L,1.421,TRUE
2,7,radial,0.2,0,L,2.0062,TRUE
2,8,linear,0.4,0,L,1.3177,TRUE
2,9,linear,0,0.6,R,1.6019,TRUE
2,10,radial,0,0.4,R,2.0858,TRUE
2,11,linear,0.8,0,L,2.3688,TRUE
2,12,radial,0,0.2,R,4.8062,TRUE
2,13,radial,0.4,0,L,1.7018,TRUE
2,14,linear,0.6,0,L,2.6752,TRUE
2,15,linear,0,0.2,R,1.835,TRUE
2,16,linear,0.2,0,L,6.1053,TRUE
3,1,linear,0,0.8,R,3.8378,TRUE
3,2,radial,0,0.8,R,4.3878,TRUE
3,3,radial,0,0.6,R,1.9385,TRUE
3,4,linear,0,0.4,R,2.3852,TRUE
3,5,linear,0.4,0,L,4.9435,TRUE
3,6,radial,0.6,0,L,1.3346,TRUE
3,7,linear,0,0.6,R,2.8693,TRUE
3,8,linear,0.8,0,L,2.5354,TRUE
3,9,radial,0.8,0,L,2.2369,TRUE
3,10,linear,0.6,0,L,3.7702,TRUE
3,11,radial,0.2,0,L,1.5345,TRUE
3,12,radial,0,0.4,R,2.3524,TRUE
3,13,radial,0,0.2,R,2.0858,TRUE
3,14,linear,0,0.2,R,5.8717,TRUE
3,15,radial,0.4,0,L,4.7709,TRUE
3,16,linear,0.2,0,R,7.99,FALSE
4,1,radial,0,0.8,R,1.8361,TRUE
4,2,radial,0,0.6,R,1.7849,TRUE
4,3,linear,0,0.8,R,1.4179,TRUE
4,4,linear,0,0.4,L,6.792,FALSE
4,5,radial,0.6,0,L,2.4917,TRUE
4,6,linear,0.4,0,L,5.5897,TRUE
4,7,radial,0.8,0,L,2.8359,TRUE
4,8,radial,0.2,0,L,2.1854,TRUE
4,9,radial,0,0.4,R,3.5863,TRUE
4,10,radial,0,0.2,R,2.9026,TRUE
4,11,radial,0.4,0,L,2.457,TRUE
4,12,linear,0,0.6,R,2.9695,TRUE
4,13,linear,0.8,0,L,2.0689,TRUE
4,14,linear,0.6,0,L,3.0028,TRUE
4,15,linear,0,0.2,R,4.0535,TRUE
4,16,linear,0.2,0,L,8.5905,TRUE
5,1,radial,0,0.8,R,2.3382,TRUE
5,2,radial,0,0.6,R,2.7529,TRUE
5,3,radial,0.6,0,L,1.6362,TRUE
5,4,linear,0,0.8,R,1.2721,TRUE
5,5,linear,0,0.4,R,2.9861,TRUE
5,6,linear,0.4,0,L,2.4856,TRUE
5,7,radial,0.8,0,L,4.2469,TRUE
5,8,radial,0.2,0,L,5.0043,TRUE
5,9,radial,0,0.4,R,1.5683,TRUE
5,10,radial,0,0.2,R,6.7392,TRUE
5,11,radial,0.4,0,L,1.7411,TRUE
5,12,linear,0,0.6,R,2.2853,TRUE
5,13,linear,0.8,0,L,3.3883,TRUE
5,14,linear,0.6,0,L,2.8024,TRUE
5,15,linear,0,0.2,R,6.055,TRUE
5,16,linear,0.2,0,R,9.3104,FALSE
