Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,1.8847,TRUE
1,2,radial,0.6,0,L,1.2511,TRUE
1,3,radial,0,0.15,R,2.1019,TRUE
1,4,radial,0,0.45, ,0,0
1,5,linear,0.6,0,L,1.7516,TRUE
1,6,linear,0,0.45,R,6.4055,TRUE
1,7,radial,0,0.3,L,1.4021,FALSE
1,8,radial,0.45,0,L,1.8685,TRUE
1,9,radial,0,0.6,R,5.0091,TRUE
1,10,radial,0.15,0,L,9.3789,TRUE
1,11,radial,0.3,0,L,1.6181,TRUE
1,12,linear,0,0.3,L,1.7516,FALSE
1,13,linear,0.3,0,L,3.603,TRUE
1,14,linear,0.45,0,L,3.0862,TRUE
1,15,linear,0,0.15,R,1.9851,TRUE
1,16,linear,0.15,0,L,4.7041,TRUE
2,1,radial,0.6,0,L,1.4083,TRUE
2,2,linear,0,0.6,R,1.5381,TRUE
2,3,linear,0.6,0,L,1.1689,TRUE
2,4,linear,0,0.45,R,1.985,TRUE
2,5,linear,0,0.3,R,1.9346,TRUE
2,6,linear,0.3,0,L,1.7517,TRUE
2,7,radial,0,0.15,R,2.1684,TRUE
2,8,linear,0.45,0,L,1.7184,TRUE
2,9,radial,0,0.45,R,1.5109,TRUE
2,10,linear,0,0.15,L,3.9543,FALSE
2,11,radial,0,0.3,R,1.8089,TRUE
2,12,radial,0.45,0,L,1.4515,TRUE
2,13,linear,0.15,0,R,1.5846,FALSE
2,14,radial,0,0.6,R,0.90157,TRUE
2,15,radial,0.15,0,R,3.1362,FALSE
2,16,radial,0.3,0,L,3.2243,TRUE
3,1,radial,0.6,0,L,3.2028,TRUE
3,2,radial,0,0.15,R,1.4512,TRUE
3,3,linear,0,0.6,L,2.2682,FALSE
3,4,radial,0,0.45,R,1.3183,TRUE
3,5,radial,0,0.3,R,3.3909,TRUE
3,6,linear,0.6,0,L,2.4711,TRUE
3,7,linear,0,0.45,R,1.2723,TRUE
3,8,radial,0.45,0,L,2.7859,TRUE
3,9,linear,0,0.3,R,4.5705,TRUE
3,10,linear,0.3,0,L,0.81755,TRUE
3,11,radial,0,0.6,R,1.886,TRUE
3,12,linear,0.45,0,L,1.7721,TRUE
3,13,linear,0,0.15, ,0,0
3,14,radial,0.15,0,R,2.8026,FALSE
3,15,radial,0.3,0,L,2.4352,TRUE
3,16,linear,0.15,0,L,3.0407,TRUE
4,1,radial,0.6,0,L,4.9375,TRUE
4,2,radial,0,0.15,R,1.5012,TRUE
4,3,radial,0,0.45,R,2.1514,TRUE
4,4,radial,0,0.3,R,1.7535,TRUE
4,5,linear,0,0.6,R,1.4346,TRUE
4,6,radial,0.45,0,L,3.086,TRUE
4,7,radial,0,0.6,R,1.8355,TRUE
4,8,linear,0.6,0,R,2.1182,FALSE
4,9,radial,0.15,0,R,5.105,FALSE
4,10,radial,0.3,0,L,2.3852,TRUE
4,11,linear,0,0.45,R,1.8601,TRUE
4,12,linear,0,0.3,R,1.802,TRUE
4,13,linear,0.3,0,L,1.0844,TRUE
4,14,linear,0.45,0,L,3.61,TRUE
4,15,linear,0,0.15,R,2.986,TRUE
4,16,linear,0.15,0,R,2.019,FALSE
5,1,linear,0,0.6,L,3.9535,FALSE
5,2,radial,0.6,0,R,2.0516,FALSE
5,3,radial,0,0.15,R,1.6348,TRUE
5,4,radial,0,0.45,R,4.5382,TRUE
5,5,linear,0.6,0,L,1.7525,TRUE
5,6,radial,0,0.3,R,1.4179,TRUE
5,7,linear,0,0.45,L,2.4362,FALSE
5,8,radial,0.45,0,L,3.8542,TRUE
5,9,radial,0,0.6,R,1.6883,TRUE
5,10,linear,0,0.3,R,5.4048,TRUE
5,11,radial,0.15,0,L,2.2185,TRUE
5,12,radial,0.3,0,L,2.1756,TRUE
5,13,linear,0.3,0,L,4.7551,TRUE
5,14,linear,0.45,0,L,2.8035,TRUE
5,15,linear,0,0.15,L,5.7549,FALSE
5,16,linear,0.15,0,L,7.0066,TRUE
