Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,1.6347,TRUE
1,2,radial,0.6,0,L,1.4679,TRUE
1,3,radial,0,0.15,R,1.4541,TRUE
1,4,radial,0,0.45,R,1.401,TRUE
1,5,linear,0.6,0,L,1.3845,TRUE
1,6,linear,0,0.45,R,1.6017,TRUE
1,7,radial,0,0.3,R,1.7233,TRUE
1,8,radial,0.45,0,L,1.885,TRUE
1,9,radial,0,0.6,R,1.7538,TRUE
1,10,radial,0.15,0,L,2.3185,TRUE
1,11,radial,0.3,0,L,2.0856,TRUE
1,12,linear,0,0.3,R,3.3027,TRUE
1,13,linear,0.3,0,L,1.4682,TRUE
1,14,linear,0.45,0,L,2.0186,TRUE
1,15,linear,0,0.15,R,3.036,TRUE
1,16,linear,0.15,0,L,1.8682,TRUE
2,1,radial,0.6,0,L,1.7233,TRUE
2,2,linear,0,0.6,R,1.4855,TRUE
2,3,linear,0.6,0,L,2.6021,TRUE
2,4,linear,0,0.45,R,2.2855,TRUE
2,5,linear,0,0.3,R,2.4687,TRUE
2,6,linear,0.3,0,L,2.5191,TRUE
2,7,radial,0,0.15,R,2.1187,TRUE
2,8,linear,0.45,0,L,1.8418,TRUE
2,9,radial,0,0.45,R,1.8018,TRUE
2,10,linear,0,0.15,L,2.1185,FALSE
2,11,radial,0,0.3,R,1.1345,TRUE
2,12,radial,0.45,0,L,2.0529,TRUE
2,13,linear,0.15,0,L,2.4744,TRUE
2,14,radial,0,0.6,R,1.6514,TRUE
2,15,radial,0.15,0,L,1.6845,TRUE
2,16,radial,0.3,0,L,1.5247,TRUE
3,1,radial,0.6,0,L,1.6851,TRUE
3,2,radial,0,0.15,L,3.404,FALSE
3,3,linear,0,0.6,R,1.1514,TRUE
3,4,radial,0,0.45,R,1.5886,TRUE
3,5,radial,0,0.3,R,1.9017,TRUE
3,6,linear,0.6,0,L,1.7356,TRUE
3,7,linear,0,0.45,R,2.9527,TRUE
3,8,radial,0.45,0,L,2.6874,TRUE
3,9,linear,0,0.3,R,3.0024,TRUE
3,10,linear,0.3,0,R,3.7534,FALSE
3,11,radial,0,0.6,R,4.3257,TRUE
3,12,linear,0.45,0,L,3.4872,TRUE
3,13,linear,0,0.15,L,2.9027,FALSE
3,14,radial,0.15,0,L,2.1526,TRUE
3,15,radial,0.3,0,L,2.2854,TRUE
3,16,linear,0.15,0,L,3.403,TRUE
4,1,radial,0.6,0,L,1.4188,TRUE
4,2,radial,0,0.15,R,1.9684,TRUE
4,3,radial,0,0.45,R,2.6109,TRUE
4,4,radial,0,0.3,R,1.6345,TRUE
4,5,linear,0,0.6,R,1.7683,TRUE
4,6,radial,0.45,0,L,1.535,TRUE
4,7,radial,0,0.6,L,3.0024,FALSE
4,8,linear,0.6,0,L,2.6691,TRUE
4,9,radial,0.15,0,L,3.3695,TRUE
4,10,radial,0.3,0,L,2.1689,TRUE
4,11,linear,0,0.45,R,3.2069,TRUE
4,12,linear,0,0.3,R,2.2355,TRUE
4,13,linear,0.3,0,L,2.5693,TRUE
4,14,linear,0.45,0,L,1.4842,TRUE
4,15,linear,0,0.15,R,2.4363,TRUE
4,16,linear,0.15,0,L,4.1555,TRUE
5,1,linear,0,0.6,R,2.0683,TRUE
5,2,radial,0.6,0,L,1.7683,TRUE
5,3,radial,0,0.15,L,3.4362,FALSE
5,4,radial,0,0.45,R,1.7346,TRUE
5,5,linear,0.6,0,L,3.3695,TRUE
5,6,radial,0,0.3,R,1.9184,TRUE
5,7,linear,0,0.45,R,1.9351,TRUE
5,8,radial,0.45,0,L,2.1354,TRUE
5,9,radial,0,0.6,R,2.8872,TRUE
5,10,linear,0,0.3,R,1.9685,TRUE
5,11,radial,0.15,0,L,2.1687,TRUE
5,12,radial,0.3,0,L,3.4895,TRUE
5,13,linear,0.3,0,L,1.9851,TRUE
5,14,linear,0.45,0,L,6.79,TRUE
5,15,linear,0,0.15,R,2.203,TRUE
5,16,linear,0.15,0,R,4.6218,FALSE
