Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,1.718,TRUE
1,2,radial,0,0.15,L,4.2534,FALSE
1,3,radial,0.45,0,L,1.9352,TRUE
1,4,radial,0.3,0,L,1.719,TRUE
1,5,radial,0.15,0,L,2.7192,TRUE
1,6,radial,0.6,0,L,1.5853,TRUE
1,7,linear,0,0.45,R,2.069,TRUE
1,8,linear,0.15,0,L,2.5062,TRUE
1,9,radial,0,0.3,R,2.104,TRUE
1,10,radial,0,0.6,R,1.5782,TRUE
1,11,radial,0,0.45,R,1.6847,TRUE
1,12,linear,0,0.15,R,2.2754,TRUE
1,13,linear,0.45,0,L,1.7359,TRUE
1,14,linear,0,0.6,R,2.1687,TRUE
1,15,linear,0,0.3,R,2.2354,TRUE
1,16,linear,0.3,0,L,2.1031,TRUE
2,1,radial,0,0.15,R,2.3695,TRUE
2,2,radial,0.45,0,L,2.3539,TRUE
2,3,linear,0.6,0,L,1.9684,TRUE
2,4,linear,0,0.45,R,1.6432,TRUE
2,5,linear,0.15,0,L,2.8522,TRUE
2,6,radial,0.3,0,L,1.6096,TRUE
2,7,radial,0.15,0,L,1.602,TRUE
2,8,linear,0,0.15,R,2.0692,TRUE
2,9,linear,0.45,0,L,2.1853,TRUE
2,10,radial,0.6,0,L,2.4523,TRUE
2,11,radial,0,0.3,R,1.619,TRUE
2,12,radial,0,0.6,R,2.2521,TRUE
2,13,linear,0,0.6,R,2.4575,TRUE
2,14,linear,0,0.3,R,2.2687,TRUE
2,15,radial,0,0.45,R,2.4187,TRUE
2,16,linear,0.3,0,L,2.0519,TRUE
3,1,linear,0.6,0,L,2.1353,TRUE
3,2,linear,0,0.45,R,1.6513,TRUE
3,3,radial,0,0.15,R,3.3529,TRUE
3,4,linear,0.15,0,L,3.4373,TRUE
3,5,linear,0,0.15,R,2.0354,TRUE
3,6,radial,0.45,0,L,2.1685,TRUE
3,7,linear,0.45,0,L,2.4717,TRUE
3,8,linear,0,0.6,R,1.9022,TRUE
3,9,linear,0,0.3,R,2.1689,TRUE
3,10,radial,0.3,0,L,2.303,TRUE
3,11,radial,0.15,0,L,2.3194,TRUE
3,12,linear,0.3,0,L,2.2687,TRUE
3,13,radial,0.6,0,L,1.3846,TRUE
3,14,radial,0,0.3,R,1.7574,TRUE
3,15,radial,0,0.6,R,1.3235,TRUE
3,16,radial,0,0.45,R,1.4877,TRUE
4,1,linear,0.6,0,L,2.1096,TRUE
4,2,radial,0,0.15,R,2.2029,TRUE
4,3,radial,0.45,0,L,1.6847,TRUE
4,4,linear,0,0.45,R,2.0352,TRUE
4,5,radial,0.3,0,L,1.7682,TRUE
4,6,radial,0.15,0,L,2.3852,TRUE
4,7,radial,0.6,0,L,1.6191,TRUE
4,8,linear,0.15,0,L,2.4026,TRUE
4,9,radial,0,0.3,R,2.6866,TRUE
4,10,linear,0,0.15,R,2.4545,TRUE
4,11,linear,0.45,0,L,1.9353,TRUE
4,12,radial,0,0.6,R,1.8203,TRUE
4,13,linear,0,0.6,R,2.3888,TRUE
4,14,linear,0,0.3,R,2.0859,TRUE
4,15,radial,0,0.45,R,1.6345,TRUE
4,16,linear,0.3,0,L,2.0693,TRUE
5,1,radial,0,0.15,R,2.0185,TRUE
5,2,radial,0.45,0,L,2.9026,TRUE
5,3,radial,0.3,0,L,3.0529,TRUE
5,4,linear,0.6,0,L,2.6428,TRUE
5,5,radial,0.15,0,L,3.47,TRUE
5,6,linear,0,0.45,R,3.2099,TRUE
5,7,radial,0.6,0,L,1.8422,TRUE
5,8,linear,0.15,0,L,2.9722,TRUE
5,9,radial,0,0.3,R,1.8688,TRUE
5,10,linear,0,0.15,R,2.2699,TRUE
5,11,linear,0.45,0,L,2.0548,TRUE
5,12,linear,0,0.6,R,2.0884,TRUE
5,13,linear,0,0.3,R,2.1853,TRUE
5,14,radial,0,0.6,R,2.552,TRUE
5,15,linear,0.3,0,L,2.0351,TRUE
5,16,radial,0,0.45,R,2.4189,TRUE
