Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,1.5018,TRUE
1,2,radial,0,0.15,R,1.1353,TRUE
1,3,radial,0.45,0,L,1.011,TRUE
1,4,radial,0.3,0,L,1.091,TRUE
1,5,radial,0.15,0,L,1.7352,TRUE
1,6,radial,0.6,0,L,1.744,TRUE
1,7,linear,0,0.45,R,1.2519,TRUE
1,8,linear,0.15,0,L,3.0359,TRUE
1,9,radial,0,0.3,R,1.0358,TRUE
1,10,radial,0,0.6,R,1.0513,TRUE
1,11,radial,0,0.45,R,0.9588,TRUE
1,12,linear,0,0.15,R,1.9018,TRUE
1,13,linear,0.45,0,L,1.1678,TRUE
1,14,linear,0,0.6,R,1.0534,TRUE
1,15,linear,0,0.3,R,1.9198,TRUE
1,16,linear,0.3,0,L,1.2033,TRUE
2,1,radial,0,0.15,R,2.4357,TRUE
2,2,radial,0.45,0,L,0.97342,TRUE
2,3,linear,0.6,0,L,1.0511,TRUE
2,4,linear,0,0.45,R,1.1345,TRUE
2,5,linear,0.15,0,L,2.6211,TRUE
2,6,radial,0.3,0,L,1.2511,TRUE
2,7,radial,0.15,0,L,2.0185,TRUE
2,8,linear,0,0.15,R,3.8201,TRUE
2,9,linear,0.45,0,L,1.1511,TRUE
2,10,radial,0.6,0,L,1.1208,TRUE
2,11,radial,0,0.3,R,1.2193,TRUE
2,12,radial,0,0.6,R,1.4857,TRUE
2,13,linear,0,0.6,R,1.1679,TRUE
2,14,linear,0,0.3,R,1.2511,TRUE
2,15,radial,0,0.45,R,1.2679,TRUE
2,16,linear,0.3,0,L,1.2177,TRUE
3,1,linear,0.6,0,L,1.5356,TRUE
3,2,linear,0,0.45,R,3.7366,TRUE
3,3,radial,0,0.15,R,1.2513,TRUE
3,4,linear,0.15,0,L,2.2191,TRUE
3,5,linear,0,0.15,R,3.9538,TRUE
3,6,radial,0.45,0,L,1.0346,TRUE
3,7,linear,0.45,0,L,1.1846,TRUE
3,8,linear,0,0.6,R,0.98412,TRUE
3,9,linear,0,0.3,R,1.2745,TRUE
3,10,radial,0.3,0,L,1.1016,TRUE
3,11,radial,0.15,0,L,1.5059,TRUE
3,12,linear,0.3,0,L,1.8185,TRUE
3,13,radial,0.6,0,L,1.103,TRUE
3,14,radial,0,0.3,R,1.2011,TRUE
3,15,radial,0,0.6,R,1.5515,TRUE
3,16,radial,0,0.45,R,1.184,TRUE
4,1,linear,0.6,0,L,1.3181,TRUE
4,2,radial,0,0.15,R,2.2521,TRUE
4,3,radial,0.45,0,L,1.1676,TRUE
4,4,linear,0,0.45,R,1.0676,TRUE
4,5,radial,0.3,0,L,1.1347,TRUE
4,6,radial,0.15,0,L,3.206,TRUE
4,7,radial,0.6,0,L,1.001,TRUE
4,8,linear,0.15,0,L,4.2206,TRUE
4,9,radial,0,0.3,R,1.0844,TRUE
4,10,linear,0,0.15,R,2.002,TRUE
4,11,linear,0.45,0,L,1.0411,TRUE
4,12,radial,0,0.6,R,1.0344,TRUE
4,13,linear,0,0.6,R,1.1346,TRUE
4,14,linear,0,0.3,R,1.3179,TRUE
4,15,radial,0,0.45,R,1.101,TRUE
4,16,linear,0.3,0,L,1.3343,TRUE
5,1,radial,0,0.15,R,1.3347,TRUE
5,2,radial,0.45,0,L,1.0677,TRUE
5,3,radial,0.3,0,L,2.4188,TRUE
5,4,linear,0.6,0,L,1.3512,TRUE
5,5,radial,0.15,0,L,1.5541,TRUE
5,6,linear,0,0.45,R,1.1678,TRUE
5,7,radial,0.6,0,L,1.1845,TRUE
5,8,linear,0.15,0,L,2.5381,TRUE
5,9,radial,0,0.3,R,1.5084,TRUE
5,10,linear,0,0.15,L,1.085,FALSE
5,11,linear,0.45,0,L,1.4186,TRUE
5,12,linear,0,0.6,R,1.2025,TRUE
5,13,linear,0,0.3,R,1.6347,TRUE
5,14,radial,0,0.6,R,1.2013,TRUE
5,15,linear,0.3,0,L,1.4013,TRUE
5,16,radial,0,0.45,R,1.0841,TRUE
