Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,5.6548,TRUE
1,2,radial,0,0.15,R,8.1902,TRUE
1,3,radial,0.45,0,L,1.8348,TRUE
1,4,radial,0.3,0,L,1.7575,TRUE
1,5,radial,0.15,0,L,5.9288,TRUE
1,6,radial,0.6,0,L,1.3515,TRUE
1,7,linear,0,0.45,R,1.5028,TRUE
1,8,linear,0.15,0,L,5.7884,TRUE
1,9,radial,0,0.3,R,1.5015,TRUE
1,10,radial,0,0.6,R,1.6522,TRUE
1,11,radial,0,0.45,R,4.5052,TRUE
1,12,linear,0,0.15,L,6.7557,FALSE
1,13,linear,0.45,0,R,7.1104,FALSE
1,14,linear,0,0.6,L,3.2872,FALSE
1,15,linear,0,0.3,R,1.4356,TRUE
1,16,linear,0.3,0,L,1.7233,TRUE
2,1,radial,0,0.15,R,2.886,TRUE
2,2,radial,0.45,0,L,1.1942,TRUE
2,3,linear,0.6,0,R,3.1531,FALSE
2,4,linear,0,0.45,L,4.137,FALSE
2,5,linear,0.15,0,R,4.39,FALSE
2,6,radial,0.3,0,L,1.3178,TRUE
2,7,radial,0.15,0,R,3.2695,FALSE
2,8,linear,0,0.15,L,3.1035,FALSE
2,9,linear,0.45,0,R,3.9197,FALSE
2,10,radial,0.6,0,L,1.6189,TRUE
2,11,radial,0,0.3,R,1.2677,TRUE
2,12,radial,0,0.6,L,4.6875,FALSE
2,13,linear,0,0.6,R,2.3395,TRUE
2,14,linear,0,0.3,L,3.4195,FALSE
2,15,radial,0,0.45,R,1.3014,TRUE
2,16,linear,0.3,0,L,3.303,TRUE
3,1,linear,0.6,0,L,1.8015,TRUE
3,2,linear,0,0.45,L,4.0371,FALSE
3,3,radial,0,0.15,R,1.418,TRUE
3,4,linear,0.15,0,R,4.308,FALSE
3,5,linear,0,0.15,L,1.5179,FALSE
3,6,radial,0.45,0,L,1.6517,TRUE
3,7,linear,0.45,0,L,5.0878,TRUE
3,8,linear,0,0.6,R,1.3012,TRUE
3,9,linear,0,0.3,L,1.0768,FALSE
3,10,radial,0.3,0,L,2.8025,TRUE
3,11,radial,0.15,0,R,7.8905,FALSE
3,12,linear,0.3,0,L,2.3519,TRUE
3,13,radial,0.6,0,R,3.5292,FALSE
3,14,radial,0,0.3,R,5.1547,TRUE
3,15,radial,0,0.6,R,1.6691,TRUE
3,16,radial,0,0.45,R,1.5025,TRUE
4,1,linear,0.6,0,L,3.289,TRUE
4,2,radial,0,0.15,R,2.3187,TRUE
4,3,radial,0.45,0,L,1.8435,TRUE
4,4,linear,0,0.45,R,1.6848,TRUE
4,5,radial,0.3,0,L,1.1506,TRUE
4,6,radial,0.15,0,L,1.6347,TRUE
4,7,radial,0.6,0,L,1.418,TRUE
4,8,linear,0.15,0,L,2.3355,TRUE
4,9,radial,0,0.3,R,1.556,TRUE
4,10,linear,0,0.15,L,2.6027,FALSE
4,11,linear,0.45,0,L,4.1702,TRUE
4,12,radial,0,0.6,R,9.4307,TRUE
4,13,linear,0,0.6,R,1.591,TRUE
4,14,linear,0,0.3,R,3.1106,TRUE
4,15,radial,0,0.45,R,1.5118,TRUE
4,16,linear,0.3,0,R,1.719,FALSE
5,1,radial,0,0.15,L,2.2687,FALSE
5,2,radial,0.45,0,L,2.2854,TRUE
5,3,radial,0.3,0,L,5.0707,TRUE
5,4,linear,0.6,0,L,2.3356,TRUE
5,5,radial,0.15,0,L,4.3872,TRUE
5,6,linear,0,0.45,R,3.203,TRUE
5,7,radial,0.6,0,L,4.0716,TRUE
5,8,linear,0.15,0,R,5.3542,FALSE
5,9,radial,0,0.3,R,3.4076,TRUE
5,10,linear,0,0.15,R,5.0042,TRUE
5,11,linear,0.45,0,L,2.2521,TRUE
5,12,linear,0,0.6,R,3.1028,TRUE
5,13,linear,0,0.3,R,1.9282,TRUE
5,14,radial,0,0.6,R,1.7692,TRUE
5,15,linear,0.3,0,L,4.1428,TRUE
5,16,radial,0,0.45,R,1.8014,TRUE
