Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,1.9885,TRUE
1,2,radial,0,0.15,R,1.8852,TRUE
1,3,radial,0.45,0,L,1.3516,TRUE
1,4,radial,0.3,0,L,1.6243,TRUE
1,5,radial,0.15,0,L,4.8424,TRUE
1,6,radial,0.6,0,L,1.6516,TRUE
1,7,linear,0,0.45,R,1.6897,TRUE
1,8,linear,0.15,0,L,3.9367,TRUE
1,9,radial,0,0.3,R,2.202,TRUE
1,10,radial,0,0.6,R,1.2516,TRUE
1,11,radial,0,0.45,R,1.2049,TRUE
1,12,linear,0,0.15,L,3.6364,FALSE
1,13,linear,0.45,0,L,2.2854,TRUE
1,14,linear,0,0.6,R,1.1845,TRUE
1,15,linear,0,0.3,R,3.07,TRUE
1,16,linear,0.3,0,L,1.6186,TRUE
2,1,radial,0,0.15,R,2.8195,TRUE
2,2,radial,0.45,0,L,1.668,TRUE
2,3,linear,0.6,0,L,1.451,TRUE
2,4,linear,0,0.45,R,1.2844,TRUE
2,5,linear,0.15,0,R,4.2039,FALSE
2,6,radial,0.3,0,L,1.5513,TRUE
2,7,radial,0.15,0,L,3.8533,TRUE
2,8,linear,0,0.15,R,1.6603,TRUE
2,9,linear,0.45,0,L,2.4196,TRUE
2,10,radial,0.6,0,L,1.3012,TRUE
2,11,radial,0,0.3,R,1.3521,TRUE
2,12,radial,0,0.6,R,1.2509,TRUE
2,13,linear,0,0.6,R,1.219,TRUE
2,14,linear,0,0.3,R,3.0362,TRUE
2,15,radial,0,0.45,R,1.8517,TRUE
2,16,linear,0.3,0,L,2.4213,TRUE
3,1,linear,0.6,0,R,1.9029,FALSE
3,2,linear,0,0.45,R,2.2048,TRUE
3,3,radial,0,0.15,R,3.1761,TRUE
3,4,linear,0.15,0,L,1.8849,TRUE
3,5,linear,0,0.15,R,3.3076,TRUE
3,6,radial,0.45,0,L,1.7516,TRUE
3,7,linear,0.45,0,L,1.8684,TRUE
3,8,linear,0,0.6,R,1.5849,TRUE
3,9,linear,0,0.3,R,3.1124,TRUE
3,10,radial,0.3,0,L,1.268,TRUE
3,11,radial,0.15,0,L,2.8362,TRUE
3,12,linear,0.3,0,L,1.839,TRUE
3,13,radial,0.6,0,L,1.3344,TRUE
3,14,radial,0,0.3,R,1.2681,TRUE
3,15,radial,0,0.6,R,1.3062,TRUE
3,16,radial,0,0.45,R,1.4846,TRUE
4,1,linear,0.6,0,L,2.4021,TRUE
4,2,radial,0,0.15,R,2.6524,TRUE
4,3,radial,0.45,0,L,1.5013,TRUE
4,4,linear,0,0.45,R,1.4211,TRUE
4,5,radial,0.3,0,L,1.3018,TRUE
4,6,radial,0.15,0,R,4.2984,FALSE
4,7,radial,0.6,0,L,1.1842,TRUE
4,8,linear,0.15,0,R,2.7858,FALSE
4,9,radial,0,0.3,R,1.4572,TRUE
4,10,linear,0,0.15,L,2.825,FALSE
4,11,linear,0.45,0,L,2.1361,TRUE
4,12,radial,0,0.6,R,1.3847,TRUE
4,13,linear,0,0.6,R,2.3196,TRUE
4,14,linear,0,0.3,R,2.7693,TRUE
4,15,radial,0,0.45,R,1.368,TRUE
4,16,linear,0.3,0,R,1.6681,FALSE
5,1,radial,0,0.15,R,1.6879,TRUE
5,2,radial,0.45,0,L,1.3699,TRUE
5,3,radial,0.3,0,L,2.1534,TRUE
5,4,linear,0.6,0,L,3.1207,TRUE
5,5,radial,0.15,0,L,2.5691,TRUE
5,6,linear,0,0.45,R,1.52,TRUE
5,7,radial,0.6,0,L,2.1849,TRUE
5,8,linear,0.15,0,R,5.5049,FALSE
5,9,radial,0,0.3,R,1.2686,TRUE
5,10,linear,0,0.15,L,2.6191,FALSE
5,11,linear,0.45,0,L,2.0874,TRUE
5,12,linear,0,0.6,R,2.9869,TRUE
5,13,linear,0,0.3,L,2.186,FALSE
5,14,radial,0,0.6,R,1.6018,TRUE
5,15,linear,0.3,0,L,2.3185,TRUE
5,16,radial,0,0.45,R,1.1561,TRUE
