Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.8,R,2.4769,TRUE
1,2,linear,0.8,0,L,3.4362,TRUE
1,3,radial,0.4,0,L,2.0538,TRUE
1,4,radial,0,0.4,R,2.9436,TRUE
1,5,linear,0.6,0,L,2.3024,TRUE
1,6,linear,0.4,0,L,6.1424,TRUE
1,7,linear,0,0.2,R,3.5366,TRUE
1,8,linear,0,0.4,R,2.2188,TRUE
1,9,linear,0.2,0,L,3.5029,TRUE
1,10,linear,0,0.6,R,2.1521,TRUE
1,11,radial,0,0.2,R,2.569,TRUE
1,12,radial,0.8,0,L,1.5625,TRUE
1,13,radial,0.6,0,L,1.3021,TRUE
1,14,radial,0,0.8,R,1.4684,TRUE
1,15,radial,0.2,0,L,1.5679,TRUE
1,16,radial,0,0.6,R,1.7517,TRUE
2,1,radial,0.4,0,L,1.4731,TRUE
2,2,radial,0,0.4,R,2.3356,TRUE
2,3,linear,0,0.8,R,2.0184,TRUE
2,4,radial,0,0.2,R,2.5601,TRUE
2,5,radial,0.8,0,L,2.1516,TRUE
2,6,radial,0.6,0,L,1.6178,TRUE
2,7,radial,0,0.8,R,2.5685,TRUE
2,8,radial,0.2,0,R,6.9116,FALSE
2,9,radial,0,0.6,R,2.4687,TRUE
2,10,linear,0.8,0,L,4.1365,TRUE
2,11,linear,0.6,0,L,2.2021,TRUE
2,12,linear,0.4,0,L,2.6525,TRUE
2,13,linear,0,0.2,R,4.0889,TRUE
2,14,linear,0,0.4,R,7.0561,TRUE
2,15,linear,0.2,0,R,2.9026,FALSE
2,16,linear,0,0.6,R,1.8684,TRUE
3,1,radial,0.4,0,L,8.1905,TRUE
3,2,radial,0,0.4,R,1.9683,TRUE
3,3,radial,0,0.2,L,3.3527,FALSE
3,4,linear,0,0.8,R,2.9936,TRUE
3,5,radial,0.8,0,L,1.6522,TRUE
3,6,radial,0.6,0,L,1.7017,TRUE
3,7,linear,0.8,0,L,2.1353,TRUE
3,8,linear,0.6,0,L,3.0027,TRUE
3,9,radial,0,0.8,R,2.5192,TRUE
3,10,radial,0.2,0,L,2.1689,TRUE
3,11,radial,0,0.6,R,1.7357,TRUE
3,12,linear,0.4,0,L,3.0026,TRUE
3,13,linear,0,0.2,R,2.2857,TRUE
3,14,linear,0,0.4,L,2.9191,FALSE
3,15,linear,0.2,0,L,3.4692,TRUE
3,16,linear,0,0.6,R,2.5023,TRUE
4,1,linear,0,0.8,R,3.1702,TRUE
4,2,radial,0.4,0,L,1.6059,TRUE
4,3,radial,0,0.4,R,1.8391,TRUE
4,4,linear,0.8,0,L,1.4878,TRUE
4,5,radial,0,0.2,R,1.8025,TRUE
4,6,radial,0.8,0,L,1.6847,TRUE
4,7,radial,0.6,0,L,2.102,TRUE
4,8,radial,0,0.8,R,2.3902,TRUE
4,9,radial,0.2,0,L,2.5526,TRUE
4,10,radial,0,0.6,R,2.4042,TRUE
4,11,linear,0.6,0,L,3.1358,TRUE
4,12,linear,0.4,0,R,4.1536,FALSE
4,13,linear,0,0.2,R,2.2184,TRUE
4,14,linear,0,0.4,L,2.0018,FALSE
4,15,linear,0.2,0,L,7.0564,TRUE
4,16,linear,0,0.6,R,1.9854,TRUE
5,1,linear,0,0.8,R,2.7361,TRUE
5,2,radial,0.4,0,L,1.9685,TRUE
5,3,radial,0,0.4,R,3.3576,TRUE
5,4,linear,0.8,0,L,2.4521,TRUE
5,5,linear,0.6,0,L,2.1186,TRUE
5,6,linear,0.4,0,R,2.5199,FALSE
5,7,radial,0,0.2,R,4.3039,TRUE
5,8,radial,0.8,0,L,3.1195,TRUE
5,9,linear,0,0.2,L,3.1869,FALSE
5,10,linear,0,0.4,R,2.3403,TRUE
5,11,radial,0.6,0,L,1.9681,TRUE
5,12,linear,0.2,0,L,2.1022,TRUE
5,13,linear,0,0.6,R,2.2685,TRUE
5,14,radial,0,0.8,R,2.0183,TRUE
5,15,radial,0.2,0,L,3.404,TRUE
5,16,radial,0,0.6,R,1.8685,TRUE
