Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,2.0518,TRUE
1,2,radial,0,0.15,R,7.7234,TRUE
1,3,radial,0.45,0,L,1.8515,TRUE
1,4,radial,0.3,0,L,1.7348,TRUE
1,5,radial,0.15,0,R,9.1081,FALSE
1,6,radial,0.6,0,L,1.6846,TRUE
1,7,linear,0,0.45,R,1.9354,TRUE
1,8,linear,0.15,0,L,2.5223,TRUE
1,9,radial,0,0.3,R,2.0019,TRUE
1,10,radial,0,0.6,R,1.6513,TRUE
1,11,radial,0,0.45,R,1.5074,TRUE
1,12,linear,0,0.15,R,4.4707,TRUE
1,13,linear,0.45,0,L,1.4678,TRUE
1,14,linear,0,0.6,R,1.5409,TRUE
1,15,linear,0,0.3,R,2.5023,TRUE
1,16,linear,0.3,0,L,1.876,TRUE
2,1,radial,0,0.15,R,4.2705,TRUE
2,2,radial,0.45,0,L,1.2512,TRUE
2,3,linear,0.6,0,L,1.8544,TRUE
2,4,linear,0,0.45,R,1.4843,TRUE
2,5,linear,0.15,0,L,3.2426,TRUE
2,6,radial,0.3,0,L,1.636,TRUE
2,7,radial,0.15,0,L,3.3027,TRUE
2,8,linear,0,0.15,R,5.1376,TRUE
2,9,linear,0.45,0,L,2.6118,TRUE
2,10,radial,0.6,0,L,1.2518,TRUE
2,11,radial,0,0.3,R,1.3686,TRUE
2,12,radial,0,0.6,R,1.2853,TRUE
2,13,linear,0,0.6,R,2.9027,TRUE
2,14,linear,0,0.3,L,4.1201,FALSE
2,15,radial,0,0.45,R,1.4348,TRUE
2,16,linear,0.3,0,L,1.4683,TRUE
3,1,linear,0.6,0,L,2.0685,TRUE
3,2,linear,0,0.45,R,3.137,TRUE
3,3,radial,0,0.15,R,3.8202,TRUE
3,4,linear,0.15,0,L,3.6628,TRUE
3,5,linear,0,0.15,R,2.519,TRUE
3,6,radial,0.45,0,L,1.7278,TRUE
3,7,linear,0.45,0,L,2.3696,TRUE
3,8,linear,0,0.6,R,2.4189,TRUE
3,9,linear,0,0.3,L,2.9359,FALSE
3,10,radial,0.3,0,L,1.9351,TRUE
3,11,radial,0.15,0,L,2.3356,TRUE
3,12,linear,0.3,0,L,2.5353,TRUE
3,13,radial,0.6,0,L,1.5014,TRUE
3,14,radial,0,0.3,R,1.5573,TRUE
3,15,radial,0,0.6,R,1.1254,TRUE
3,16,radial,0,0.45,R,1.1178,TRUE
4,1,linear,0.6,0,L,1.5237,TRUE
4,2,radial,0,0.15,R,1.885,TRUE
4,3,radial,0.45,0,L,0.87667,TRUE
4,4,linear,0,0.45,R,1.8396,TRUE
4,5,radial,0.3,0,L,1.3847,TRUE
4,6,radial,0.15,0,L,3.1369,TRUE
4,7,radial,0.6,0,L,1.3703,TRUE
4,8,linear,0.15,0,L,2.8524,TRUE
4,9,radial,0,0.3,R,1.3848,TRUE
4,10,linear,0,0.15,L,5.9264,FALSE
4,11,linear,0.45,0,L,4.0053,TRUE
4,12,radial,0,0.6,R,1.2353,TRUE
4,13,linear,0,0.6,R,1.76,TRUE
4,14,linear,0,0.3,R,5.5965,TRUE
4,15,radial,0,0.45,R,1.4358,TRUE
4,16,linear,0.3,0,L,2.9194,TRUE
5,1,radial,0,0.15,R,3.0526,TRUE
5,2,radial,0.45,0,L,2.5247,TRUE
5,3,radial,0.3,0,L,2.3856,TRUE
5,4,linear,0.6,0,L,1.7513,TRUE
5,5,radial,0.15,0,L,5.7218,TRUE
5,6,linear,0,0.45,R,4.2769,TRUE
5,7,radial,0.6,0,L,1.635,TRUE
5,8,linear,0.15,0,L,8.5907,TRUE
5,9,radial,0,0.3,R,1.6455,TRUE
5,10,linear,0,0.15,R,3.8369,TRUE
5,11,linear,0.45,0,L,2.1517,TRUE
5,12,linear,0,0.6,R,1.318,TRUE
5,13,linear,0,0.3,R,3.32,TRUE
5,14,radial,0,0.6,R,1.2178,TRUE
5,15,linear,0.3,0,L,2.3695,TRUE
5,16,radial,0,0.45,R,2.152,TRUE
