"","SubID","PatternType","RT","Acc","Speed","Gender","Coh","group"
"4073",1075,"linear",3.6703,FALSE,"2deg/s","Female",0.15,"child"
"4074",1075,"linear",1.9183,FALSE,"2deg/s","Female",0.15,"child"
"4075",1075,"radial",1.5682,TRUE,"2deg/s","Female",0.3,"child"
"4076",1075,"radial",2.1209,TRUE,"2deg/s","Female",0.15,"child"
"4077",1075,"radial",2.2854,TRUE,"8deg/s","Female",0.6,"child"
"4078",1075,"linear",1.688,TRUE,"8deg/s","Female",0.3,"child"
"4079",1075,"linear",2.2187,FALSE,"2deg/s","Female",0.15,"child"
"4080",1075,"radial",1.3009,TRUE,"8deg/s","Female",0.6,"child"
"4081",1075,"linear",1.8851,TRUE,"8deg/s","Female",0.3,"child"
"4082",1075,"radial",1.3022,TRUE,"8deg/s","Female",0.6,"child"
"4083",1075,"radial",2.1016,TRUE,"2deg/s","Female",0.6,"child"
"4084",1075,"linear",2.5525,TRUE,"2deg/s","Female",0.6,"child"
"4085",1075,"radial",1.5015,TRUE,"2deg/s","Female",0.6,"child"
"4086",1075,"linear",3.1037,FALSE,"2deg/s","Female",0.45,"child"
"4087",1075,"linear",2.5023,TRUE,"2deg/s","Female",0.6,"child"
"4088",1075,"linear",2.4353,TRUE,"2deg/s","Female",0.15,"child"
"4089",1075,"radial",2.252,TRUE,"2deg/s","Female",0.6,"child"
"4090",1075,"radial",1.8516,TRUE,"8deg/s","Female",0.15,"child"
"4091",1075,"linear",1.8014,FALSE,"2deg/s","Female",0.3,"child"
"4092",1075,"linear",3.5287,TRUE,"2deg/s","Female",0.45,"child"
"4093",1075,"radial",1.778,TRUE,"8deg/s","Female",0.3,"child"
"4094",1075,"linear",2.6029,FALSE,"2deg/s","Female",0.3,"child"
"4095",1075,"linear",3.1363,TRUE,"8deg/s","Female",0.3,"child"
"4096",1075,"linear",2.2351,TRUE,"2deg/s","Female",0.6,"child"
"4097",1075,"linear",1.4012,TRUE,"2deg/s","Female",0.3,"child"
"4098",1075,"linear",2.0685,FALSE,"8deg/s","Female",0.45,"child"
"4099",1075,"radial",1.9181,TRUE,"8deg/s","Female",0.45,"child"
"4100",1075,"radial",1.301,TRUE,"2deg/s","Female",0.6,"child"
"4101",1075,"radial",3.3782,FALSE,"2deg/s","Female",0.15,"child"
"4102",1075,"linear",1.9184,TRUE,"2deg/s","Female",0.3,"child"
"4103",1075,"linear",1.7186,TRUE,"8deg/s","Female",0.6,"child"
"4104",1075,"linear",1.7531,FALSE,"8deg/s","Female",0.15,"child"
"4105",1075,"radial",1.3513,TRUE,"2deg/s","Female",0.6,"child"
"4106",1075,"radial",3.7364,TRUE,"2deg/s","Female",0.15,"child"
"4107",1075,"linear",1.7514,TRUE,"8deg/s","Female",0.6,"child"
"4108",1075,"linear",1.7182,TRUE,"2deg/s","Female",0.3,"child"
"4109",1075,"radial",1.3346,TRUE,"2deg/s","Female",0.45,"child"
"4110",1075,"radial",2.786,TRUE,"8deg/s","Female",0.45,"child"
"4111",1075,"radial",1.2844,TRUE,"8deg/s","Female",0.15,"child"
"4112",1075,"radial",2.1367,TRUE,"2deg/s","Female",0.3,"child"
"4113",1075,"radial",2.0519,TRUE,"8deg/s","Female",0.3,"child"
"4114",1075,"linear",1.4679,TRUE,"8deg/s","Female",0.45,"child"
"4115",1075,"radial",1.1007,TRUE,"8deg/s","Female",0.45,"child"
"4116",1075,"radial",1.7023,TRUE,"2deg/s","Female",0.45,"child"
"4117",1075,"linear",2.6864,TRUE,"8deg/s","Female",0.3,"child"
"4118",1075,"linear",2.6521,TRUE,"8deg/s","Female",0.3,"child"
"4119",1075,"radial",1.0342,TRUE,"8deg/s","Female",0.6,"child"
"4120",1075,"radial",5.5556,TRUE,"2deg/s","Female",0.45,"child"
"4121",1075,"linear",1.6678,FALSE,"8deg/s","Female",0.15,"child"
"4122",1075,"linear",1.8849,TRUE,"8deg/s","Female",0.45,"child"
"4123",1075,"linear",1.7185,TRUE,"2deg/s","Female",0.6,"child"
"4124",1075,"linear",1.5016,TRUE,"8deg/s","Female",0.45,"child"
"4125",1075,"linear",3.1529,TRUE,"8deg/s","Female",0.15,"child"
"4126",1075,"radial",1.418,TRUE,"8deg/s","Female",0.45,"child"
"4127",1075,"radial",1.9751,TRUE,"8deg/s","Female",0.3,"child"
"4128",1075,"radial",1.5512,TRUE,"2deg/s","Female",0.3,"child"
"4129",1075,"linear",2.3236,TRUE,"2deg/s","Female",0.3,"child"
"4130",1075,"linear",2.0204,TRUE,"8deg/s","Female",0.45,"child"
"4131",1075,"linear",1.6852,TRUE,"8deg/s","Female",0.6,"child"
"4132",1075,"linear",2.6258,FALSE,"2deg/s","Female",0.3,"child"
"4133",1075,"linear",7.0227,TRUE,"2deg/s","Female",0.15,"child"
"4134",1075,"linear",1.4522,TRUE,"2deg/s","Female",0.45,"child"
"4135",1075,"radial",2.1187,TRUE,"8deg/s","Female",0.45,"child"
"4136",1075,"radial",1.1515,TRUE,"8deg/s","Female",0.3,"child"
"4137",1075,"linear",1.4567,TRUE,"8deg/s","Female",0.45,"child"
"4138",1075,"radial",5.7217,TRUE,"2deg/s","Female",0.3,"child"
"4139",1075,"radial",1.4513,TRUE,"8deg/s","Female",0.6,"child"
"4140",1075,"radial",2.3854,TRUE,"2deg/s","Female",0.15,"child"
"4141",1075,"linear",1.5681,TRUE,"8deg/s","Female",0.3,"child"
"4142",1075,"radial",1.2548,TRUE,"2deg/s","Female",0.45,"child"
"4143",1075,"linear",2.2279,FALSE,"2deg/s","Female",0.45,"child"
"4144",1075,"linear",1.9849,TRUE,"8deg/s","Female",0.6,"child"
"4145",1075,"linear",2.7699,TRUE,"2deg/s","Female",0.15,"child"
"4146",1075,"linear",1.418,TRUE,"8deg/s","Female",0.6,"child"
"4147",1075,"radial",2.3395,TRUE,"8deg/s","Female",0.3,"child"
"4148",1075,"linear",5.9717,FALSE,"8deg/s","Female",0.15,"child"
"4149",1075,"radial",5.9386,TRUE,"2deg/s","Female",0.15,"child"
"4150",1075,"radial",2.035,TRUE,"8deg/s","Female",0.3,"child"
"4151",1075,"radial",4.6049,TRUE,"8deg/s","Female",0.15,"child"
"4152",1075,"linear",5.5714,FALSE,"2deg/s","Female",0.3,"child"
"4153",1075,"linear",3.4375,TRUE,"8deg/s","Female",0.15,"child"
"4154",1075,"radial",3.4538,TRUE,"8deg/s","Female",0.15,"child"
"4155",1075,"radial",1.6358,TRUE,"8deg/s","Female",0.6,"child"
"4156",1075,"radial",1.5198,TRUE,"8deg/s","Female",0.3,"child"
"4157",1075,"radial",6.2722,TRUE,"2deg/s","Female",0.15,"child"
"4158",1075,"linear",5.9262,TRUE,"8deg/s","Female",0.3,"child"
"4159",1075,"linear",3.1361,TRUE,"2deg/s","Female",0.15,"child"
"4160",1075,"linear",1.9555,FALSE,"8deg/s","Female",0.15,"child"
"4161",1076,"linear",4.6209,FALSE,"8deg/s","Female",0.15,"child"
"4162",1076,"linear",1.1178,TRUE,"8deg/s","Female",0.45,"child"
"4163",1076,"radial",2.453,FALSE,"2deg/s","Female",0.3,"child"
"4164",1076,"radial",3.1692,FALSE,"2deg/s","Female",0.45,"child"
"4165",1076,"linear",1.4348,TRUE,"8deg/s","Female",0.6,"child"
"4166",1076,"radial",1.3901,TRUE,"2deg/s","Female",0.6,"child"
"4167",1076,"radial",1.2178,TRUE,"8deg/s","Female",0.3,"child"
"4168",1076,"linear",2.304,TRUE,"2deg/s","Female",0.3,"child"
"4169",1076,"radial",1.5347,TRUE,"8deg/s","Female",0.45,"child"
"4170",1076,"radial",1.2844,TRUE,"8deg/s","Female",0.6,"child"
"4171",1076,"linear",1.8849,TRUE,"8deg/s","Female",0.15,"child"
"4172",1076,"linear",1.2187,TRUE,"8deg/s","Female",0.3,"child"
"4173",1076,"linear",2.6355,TRUE,"8deg/s","Female",0.6,"child"
"4174",1076,"radial",1.9016,TRUE,"2deg/s","Female",0.45,"child"
"4175",1076,"linear",2.7022,TRUE,"8deg/s","Female",0.45,"child"
"4176",1076,"linear",2.0185,FALSE,"2deg/s","Female",0.15,"child"
"4177",1076,"linear",1.5122,TRUE,"8deg/s","Female",0.45,"child"
"4178",1076,"radial",1.4517,TRUE,"8deg/s","Female",0.15,"child"
"4179",1076,"linear",6.9226,TRUE,"2deg/s","Female",0.15,"child"
"4180",1076,"radial",1.2675,TRUE,"2deg/s","Female",0.45,"child"
"4181",1076,"linear",2.0689,TRUE,"2deg/s","Female",0.3,"child"
"4182",1076,"linear",3.9054,TRUE,"8deg/s","Female",0.15,"child"
"4183",1076,"radial",4.6716,TRUE,"2deg/s","Female",0.15,"child"
"4184",1076,"radial",2.1923,TRUE,"2deg/s","Female",0.6,"child"
"4185",1076,"radial",2.1853,TRUE,"8deg/s","Female",0.3,"child"
"4186",1076,"radial",2.786,TRUE,"2deg/s","Female",0.45,"child"
"4187",1076,"linear",2.1896,TRUE,"2deg/s","Female",0.45,"child"
"4188",1076,"linear",1.2545,TRUE,"2deg/s","Female",0.6,"child"
"4189",1076,"radial",1.2884,TRUE,"2deg/s","Female",0.3,"child"
"4190",1076,"radial",1.4016,TRUE,"8deg/s","Female",0.45,"child"
"4191",1076,"radial",1.2366,TRUE,"2deg/s","Female",0.3,"child"
"4192",1076,"radial",0.98436,TRUE,"8deg/s","Female",0.3,"child"
"4193",1076,"linear",1.9181,TRUE,"8deg/s","Female",0.3,"child"
"4194",1076,"radial",1.1185,TRUE,"8deg/s","Female",0.6,"child"
"4195",1076,"linear",1.4707,TRUE,"8deg/s","Female",0.15,"child"
"4196",1076,"radial",2.3688,TRUE,"8deg/s","Female",0.15,"child"
"4197",1076,"linear",1.318,TRUE,"8deg/s","Female",0.6,"child"
"4198",1076,"radial",1.2044,TRUE,"8deg/s","Female",0.3,"child"
"4199",1076,"radial",1.1511,TRUE,"2deg/s","Female",0.3,"child"
"4200",1076,"linear",1.137,FALSE,"8deg/s","Female",0.15,"child"
"4201",1076,"linear",1.218,TRUE,"8deg/s","Female",0.3,"child"
"4202",1076,"radial",1.2519,TRUE,"2deg/s","Female",0.15,"child"
"4203",1076,"radial",1.2844,TRUE,"8deg/s","Female",0.45,"child"
"4204",1076,"radial",7.9749,FALSE,"2deg/s","Female",0.15,"child"
"4205",1076,"linear",1.3678,TRUE,"2deg/s","Female",0.6,"child"
"4206",1076,"linear",2.7356,TRUE,"8deg/s","Female",0.3,"child"
"4207",1076,"linear",1.3016,TRUE,"8deg/s","Female",0.45,"child"
"4208",1076,"radial",3.9706,FALSE,"2deg/s","Female",0.6,"child"
"4209",1076,"radial",1.492,TRUE,"8deg/s","Female",0.6,"child"
"4210",1076,"radial",1.4848,TRUE,"8deg/s","Female",0.3,"child"
"4211",1076,"linear",3.1692,TRUE,"8deg/s","Female",0.3,"child"
"4212",1076,"linear",1.2542,TRUE,"2deg/s","Female",0.45,"child"
"4213",1076,"linear",1.5178,TRUE,"8deg/s","Female",0.45,"child"
"4214",1076,"linear",0.9886,TRUE,"8deg/s","Female",0.6,"child"
"4215",1076,"linear",3.3863,TRUE,"2deg/s","Female",0.3,"child"
"4216",1076,"linear",1.7511,TRUE,"2deg/s","Female",0.45,"child"
"4217",1076,"linear",1.785,TRUE,"2deg/s","Female",0.15,"child"
"4218",1076,"linear",1.418,TRUE,"8deg/s","Female",0.45,"child"
"4219",1076,"linear",1.0681,TRUE,"8deg/s","Female",0.3,"child"
"4220",1076,"radial",1.1514,TRUE,"2deg/s","Female",0.3,"child"
"4221",1076,"linear",3.0027,TRUE,"2deg/s","Female",0.15,"child"
"4222",1076,"radial",1.2678,TRUE,"2deg/s","Female",0.6,"child"
"4223",1076,"linear",1.2378,TRUE,"2deg/s","Female",0.3,"child"
"4224",1076,"radial",1.1679,TRUE,"2deg/s","Female",0.45,"child"
"4225",1076,"radial",4.1534,TRUE,"2deg/s","Female",0.15,"child"
"4226",1076,"radial",1.0848,TRUE,"8deg/s","Female",0.3,"child"
"4227",1076,"radial",2.2686,TRUE,"8deg/s","Female",0.15,"child"
"4228",1076,"linear",1.3681,TRUE,"2deg/s","Female",0.45,"child"
"4229",1076,"radial",1.9684,FALSE,"2deg/s","Female",0.15,"child"
"4230",1076,"linear",1.2178,TRUE,"8deg/s","Female",0.6,"child"
"4231",1076,"radial",3.2534,TRUE,"8deg/s","Female",0.3,"child"
"4232",1076,"radial",1.3712,TRUE,"8deg/s","Female",0.45,"child"
"4233",1076,"linear",1.3511,TRUE,"8deg/s","Female",0.6,"child"
"4234",1076,"linear",4.8208,TRUE,"2deg/s","Female",0.15,"child"
"4235",1076,"linear",2.2721,TRUE,"8deg/s","Female",0.6,"child"
"4236",1076,"radial",3.7534,TRUE,"2deg/s","Female",0.15,"child"
"4237",1076,"radial",1.9015,TRUE,"2deg/s","Female",0.3,"child"
"4238",1076,"linear",2.4353,TRUE,"2deg/s","Female",0.45,"child"
"4239",1076,"linear",5.1377,TRUE,"8deg/s","Female",0.15,"child"
"4240",1076,"linear",1.1344,TRUE,"8deg/s","Female",0.45,"child"
"4241",1076,"linear",2.3853,FALSE,"2deg/s","Female",0.6,"child"
"4242",1076,"radial",1.4175,TRUE,"8deg/s","Female",0.3,"child"
"4243",1076,"radial",1.4848,TRUE,"2deg/s","Female",0.45,"child"
"4244",1076,"linear",1.8685,TRUE,"8deg/s","Female",0.3,"child"
"4245",1076,"linear",1.4851,TRUE,"2deg/s","Female",0.6,"child"
"4246",1076,"linear",2.2549,TRUE,"2deg/s","Female",0.15,"child"
"4247",1076,"linear",1.2694,TRUE,"8deg/s","Female",0.6,"child"
"4248",1076,"radial",1.3181,TRUE,"8deg/s","Female",0.6,"child"
"4249",1076,"linear",1.9361,FALSE,"2deg/s","Female",0.3,"child"
"4250",1076,"linear",1.4348,TRUE,"2deg/s","Female",0.6,"child"
"4251",1076,"linear",6.1925,FALSE,"2deg/s","Female",0.15,"child"
"4252",1076,"radial",2.4466,TRUE,"8deg/s","Female",0.15,"child"
"4253",1076,"radial",1.5016,TRUE,"2deg/s","Female",0.6,"child"
"4254",1076,"linear",1.0679,TRUE,"8deg/s","Female",0.3,"child"
"4255",1076,"radial",1.1176,TRUE,"8deg/s","Female",0.45,"child"
"4256",1076,"radial",1.368,TRUE,"8deg/s","Female",0.45,"child"
"4257",1076,"linear",1.7684,TRUE,"2deg/s","Female",0.45,"child"
"4258",1076,"linear",1.94,TRUE,"8deg/s","Female",0.3,"child"
"4259",1076,"linear",2.4522,TRUE,"2deg/s","Female",0.45,"child"
"4260",1076,"linear",1.7697,TRUE,"8deg/s","Female",0.15,"child"
"4261",1076,"radial",1.1009,TRUE,"8deg/s","Female",0.15,"child"
"4262",1076,"linear",1.1345,TRUE,"2deg/s","Female",0.45,"child"
"4263",1076,"radial",1.9352,TRUE,"2deg/s","Female",0.3,"child"
"4264",1076,"linear",1.2846,TRUE,"8deg/s","Female",0.3,"child"
"4265",1076,"radial",1.0844,TRUE,"8deg/s","Female",0.6,"child"
"4266",1076,"radial",1.4552,TRUE,"8deg/s","Female",0.6,"child"
"4267",1076,"linear",2.0027,TRUE,"8deg/s","Female",0.6,"child"
"4268",1076,"radial",1.0677,TRUE,"8deg/s","Female",0.6,"child"
"4269",1076,"radial",1.051,TRUE,"2deg/s","Female",0.6,"child"
"4270",1076,"linear",3.0194,TRUE,"2deg/s","Female",0.15,"child"
"4271",1076,"radial",0.90393,TRUE,"8deg/s","Female",0.45,"child"
"4272",1076,"radial",2.7859,TRUE,"8deg/s","Female",0.15,"child"
"4273",1076,"linear",2.6859,FALSE,"8deg/s","Female",0.15,"child"
"4274",1076,"linear",1.3183,TRUE,"8deg/s","Female",0.3,"child"
"4275",1076,"radial",3.1081,TRUE,"2deg/s","Female",0.45,"child"
"4276",1076,"linear",1.2013,FALSE,"2deg/s","Female",0.15,"child"
"4277",1076,"radial",2.1685,TRUE,"2deg/s","Female",0.6,"child"
"4278",1076,"linear",2.986,TRUE,"8deg/s","Female",0.15,"child"
"4279",1076,"linear",2.5071,TRUE,"8deg/s","Female",0.15,"child"
"4280",1076,"linear",1.6849,TRUE,"2deg/s","Female",0.45,"child"
"4281",1076,"linear",1.2845,TRUE,"2deg/s","Female",0.6,"child"
"4282",1076,"radial",1.1342,TRUE,"8deg/s","Female",0.45,"child"
"4283",1076,"radial",1.8683,TRUE,"2deg/s","Female",0.15,"child"
"4284",1076,"linear",1.6405,TRUE,"2deg/s","Female",0.45,"child"
"4285",1076,"linear",3.9737,FALSE,"8deg/s","Female",0.15,"child"
"4286",1076,"linear",1.1177,TRUE,"8deg/s","Female",0.6,"child"
"4287",1076,"linear",1.1681,TRUE,"8deg/s","Female",0.45,"child"
"4288",1076,"linear",1.6232,TRUE,"2deg/s","Female",0.3,"child"
"4289",1076,"linear",2.836,TRUE,"8deg/s","Female",0.15,"child"
"4290",1076,"radial",1.6572,TRUE,"8deg/s","Female",0.45,"child"
"4291",1076,"radial",1.0533,TRUE,"8deg/s","Female",0.3,"child"
"4292",1076,"linear",1.168,TRUE,"8deg/s","Female",0.6,"child"
"4293",1076,"radial",1.9023,TRUE,"2deg/s","Female",0.3,"child"
"4294",1076,"linear",1.4349,TRUE,"8deg/s","Female",0.45,"child"
"4295",1076,"linear",1.3178,TRUE,"2deg/s","Female",0.45,"child"
"4296",1076,"radial",1.9346,TRUE,"8deg/s","Female",0.15,"child"
"4297",1076,"linear",1.1921,TRUE,"8deg/s","Female",0.6,"child"
"4298",1076,"linear",1.1345,TRUE,"2deg/s","Female",0.6,"child"
"4299",1076,"linear",3.1134,TRUE,"8deg/s","Female",0.15,"child"
"4300",1076,"linear",2.6856,TRUE,"2deg/s","Female",0.3,"child"
"4301",1076,"radial",1.9519,TRUE,"2deg/s","Female",0.45,"child"
"4302",1076,"radial",3.0861,FALSE,"2deg/s","Female",0.3,"child"
"4303",1076,"linear",2.4962,TRUE,"2deg/s","Female",0.3,"child"
"4304",1076,"radial",1.3935,TRUE,"2deg/s","Female",0.15,"child"
"4305",1076,"radial",2.0024,TRUE,"2deg/s","Female",0.45,"child"
"4306",1076,"radial",1.1846,TRUE,"8deg/s","Female",0.45,"child"
"4307",1076,"radial",1.5217,TRUE,"2deg/s","Female",0.6,"child"
"4308",1076,"radial",2.0019,TRUE,"2deg/s","Female",0.3,"child"
"4309",1076,"radial",1.2857,TRUE,"2deg/s","Female",0.45,"child"
"4310",1076,"linear",1.7014,TRUE,"8deg/s","Female",0.45,"child"
"4311",1076,"radial",1.4843,TRUE,"8deg/s","Female",0.6,"child"
"4312",1076,"linear",5.7212,FALSE,"2deg/s","Female",0.6,"child"
"4313",1076,"radial",1.519,TRUE,"2deg/s","Female",0.45,"child"
"4314",1076,"radial",1.2689,TRUE,"8deg/s","Female",0.3,"child"
"4315",1076,"linear",1.268,TRUE,"8deg/s","Female",0.6,"child"
"4316",1076,"linear",1.2846,TRUE,"8deg/s","Female",0.45,"child"
"4317",1076,"radial",1.9183,TRUE,"2deg/s","Female",0.45,"child"
"4318",1076,"radial",1.9517,TRUE,"8deg/s","Female",0.45,"child"
"4319",1076,"radial",1.6262,TRUE,"8deg/s","Female",0.6,"child"
"4320",1076,"linear",2.5692,TRUE,"8deg/s","Female",0.3,"child"
"4321",1076,"radial",1.3185,TRUE,"2deg/s","Female",0.3,"child"
"4322",1076,"linear",1.3517,TRUE,"2deg/s","Female",0.45,"child"
"4323",1076,"radial",1.2553,TRUE,"2deg/s","Female",0.6,"child"
"4324",1076,"linear",1.5408,TRUE,"2deg/s","Female",0.3,"child"
"4325",1076,"linear",1.3187,TRUE,"8deg/s","Female",0.45,"child"
"4326",1076,"linear",1.4525,TRUE,"2deg/s","Female",0.6,"child"
"4327",1076,"radial",1.1346,TRUE,"2deg/s","Female",0.15,"child"
"4328",1076,"radial",1.1846,FALSE,"8deg/s","Female",0.15,"child"
"4329",1076,"radial",1.7683,TRUE,"8deg/s","Female",0.45,"child"
"4330",1076,"linear",4.9874,FALSE,"2deg/s","Female",0.15,"child"
"4331",1076,"linear",1.1677,TRUE,"8deg/s","Female",0.6,"child"
"4332",1076,"linear",3.9036,TRUE,"2deg/s","Female",0.45,"child"
"4333",1076,"radial",1.8349,TRUE,"2deg/s","Female",0.3,"child"
"4334",1076,"radial",1.7576,TRUE,"8deg/s","Female",0.15,"child"
"4335",1076,"radial",3.0034,TRUE,"2deg/s","Female",0.3,"child"
"4336",1076,"linear",1.4511,TRUE,"2deg/s","Female",0.6,"child"
"4337",1076,"linear",2.9358,TRUE,"2deg/s","Female",0.6,"child"
"4338",1076,"linear",1.8853,TRUE,"8deg/s","Female",0.45,"child"
"4339",1076,"linear",2.9735,TRUE,"2deg/s","Female",0.3,"child"
"4340",1076,"radial",3.2693,TRUE,"8deg/s","Female",0.15,"child"
"4341",1076,"radial",1.4511,TRUE,"8deg/s","Female",0.6,"child"
"4342",1076,"linear",2.202,TRUE,"2deg/s","Female",0.3,"child"
"4343",1076,"radial",1.1177,TRUE,"8deg/s","Female",0.6,"child"
"4344",1076,"radial",1.3693,TRUE,"2deg/s","Female",0.45,"child"
"4345",1076,"linear",6.9725,TRUE,"8deg/s","Female",0.15,"child"
"4346",1076,"linear",1.1345,TRUE,"8deg/s","Female",0.3,"child"
"4347",1076,"linear",2.3207,TRUE,"2deg/s","Female",0.3,"child"
"4348",1076,"linear",1.4344,TRUE,"8deg/s","Female",0.45,"child"
"4349",1076,"linear",2.2518,TRUE,"2deg/s","Female",0.45,"child"
"4350",1076,"linear",1.7016,TRUE,"8deg/s","Female",0.45,"child"
"4351",1076,"radial",2.4517,TRUE,"2deg/s","Female",0.3,"child"
"4352",1076,"linear",2.3686,TRUE,"2deg/s","Female",0.3,"child"
"4353",1076,"linear",1.3413,TRUE,"2deg/s","Female",0.3,"child"
"4354",1076,"linear",2.1518,TRUE,"2deg/s","Female",0.3,"child"
"4355",1076,"radial",1.3184,TRUE,"8deg/s","Female",0.3,"child"
"4356",1076,"linear",1.3732,TRUE,"8deg/s","Female",0.45,"child"
"4357",1076,"linear",1.0678,TRUE,"8deg/s","Female",0.3,"child"
"4358",1076,"linear",1.0678,TRUE,"8deg/s","Female",0.45,"child"
"4359",1076,"linear",3.0734,TRUE,"8deg/s","Female",0.15,"child"
"4360",1076,"radial",2.3243,TRUE,"2deg/s","Female",0.15,"child"
"4361",1076,"radial",1.5201,TRUE,"2deg/s","Female",0.15,"child"
"4362",1076,"radial",1.2703,TRUE,"8deg/s","Female",0.45,"child"
"4363",1076,"radial",1.3875,TRUE,"8deg/s","Female",0.45,"child"
"4364",1076,"radial",1.2023,TRUE,"2deg/s","Female",0.6,"child"
"4365",1076,"linear",3.5363,TRUE,"2deg/s","Female",0.15,"child"
"4366",1076,"linear",1.8516,TRUE,"8deg/s","Female",0.3,"child"
"4367",1076,"linear",1.102,TRUE,"8deg/s","Female",0.6,"child"
"4368",1076,"linear",1.168,TRUE,"2deg/s","Female",0.6,"child"
"4369",1076,"linear",2.9742,TRUE,"2deg/s","Female",0.15,"child"
"4370",1076,"radial",1.0843,TRUE,"8deg/s","Female",0.6,"child"
"4371",1076,"radial",1.3012,TRUE,"2deg/s","Female",0.6,"child"
"4372",1076,"radial",1.6178,TRUE,"8deg/s","Female",0.3,"child"
"4373",1076,"radial",3.2364,TRUE,"2deg/s","Female",0.15,"child"
"4374",1076,"radial",3.8208,TRUE,"2deg/s","Female",0.15,"child"
"4375",1076,"radial",1.2855,TRUE,"8deg/s","Female",0.6,"child"
"4376",1076,"radial",2.3187,TRUE,"2deg/s","Female",0.45,"child"
"4377",1076,"linear",1.6681,TRUE,"2deg/s","Female",0.45,"child"
"4378",1076,"radial",1.618,TRUE,"2deg/s","Female",0.45,"child"
"4379",1076,"linear",1.6517,TRUE,"2deg/s","Female",0.45,"child"
"4380",1076,"radial",4.1615,TRUE,"2deg/s","Female",0.15,"child"
"4381",1076,"linear",1.3179,TRUE,"8deg/s","Female",0.6,"child"
"4382",1076,"linear",2.3519,TRUE,"8deg/s","Female",0.15,"child"
"4383",1076,"radial",1.3011,TRUE,"8deg/s","Female",0.3,"child"
"4384",1076,"radial",1.101,TRUE,"8deg/s","Female",0.6,"child"
"4385",1076,"linear",1.3676,TRUE,"8deg/s","Female",0.3,"child"
"4386",1076,"radial",1.8017,TRUE,"2deg/s","Female",0.15,"child"
"4387",1076,"linear",4.7873,TRUE,"2deg/s","Female",0.15,"child"
"4388",1076,"radial",1.2014,TRUE,"8deg/s","Female",0.45,"child"
"4389",1076,"linear",2.1693,FALSE,"8deg/s","Female",0.15,"child"
"4390",1076,"radial",1.1554,TRUE,"2deg/s","Female",0.6,"child"
"4391",1076,"radial",1.2681,TRUE,"8deg/s","Female",0.6,"child"
"4392",1076,"radial",1.1703,TRUE,"2deg/s","Female",0.3,"child"
"4393",1076,"linear",1.1679,TRUE,"8deg/s","Female",0.45,"child"
"4394",1076,"linear",1.6181,TRUE,"8deg/s","Female",0.6,"child"
"4395",1076,"linear",3.7031,TRUE,"8deg/s","Female",0.3,"child"
"4396",1076,"linear",1.0511,TRUE,"8deg/s","Female",0.6,"child"
"4397",1076,"linear",1.8517,TRUE,"2deg/s","Female",0.45,"child"
"4398",1076,"radial",1.5518,TRUE,"2deg/s","Female",0.3,"child"
"4399",1076,"radial",1.7515,TRUE,"8deg/s","Female",0.3,"child"
"4400",1076,"linear",1.4848,TRUE,"2deg/s","Female",0.3,"child"
"4401",1076,"radial",1.2343,TRUE,"8deg/s","Female",0.6,"child"
"4402",1076,"radial",1.8018,TRUE,"2deg/s","Female",0.45,"child"
"4403",1076,"radial",1.0679,TRUE,"8deg/s","Female",0.6,"child"
"4404",1076,"radial",3.6866,TRUE,"2deg/s","Female",0.15,"child"
"4405",1076,"linear",1.5011,TRUE,"2deg/s","Female",0.6,"child"
"4406",1076,"radial",1.2844,TRUE,"8deg/s","Female",0.45,"child"
"4407",1076,"linear",1.6353,TRUE,"8deg/s","Female",0.15,"child"
"4408",1076,"radial",1.1905,TRUE,"2deg/s","Female",0.15,"child"
"4409",1076,"linear",1.9183,TRUE,"2deg/s","Female",0.6,"child"
"4410",1076,"linear",4.3704,TRUE,"2deg/s","Female",0.15,"child"
"4411",1076,"linear",3.2735,FALSE,"8deg/s","Female",0.15,"child"
"4412",1076,"linear",1.2546,TRUE,"8deg/s","Female",0.6,"child"
"4413",1076,"radial",1.0844,TRUE,"2deg/s","Female",0.45,"child"
"4414",1076,"radial",1.1512,TRUE,"2deg/s","Female",0.6,"child"
"4415",1076,"radial",2.2015,TRUE,"8deg/s","Female",0.15,"child"
"4416",1076,"radial",3.0361,TRUE,"8deg/s","Female",0.15,"child"
"4417",1076,"radial",1.1181,TRUE,"8deg/s","Female",0.6,"child"
"4418",1076,"radial",1.1347,TRUE,"8deg/s","Female",0.45,"child"
"4419",1076,"radial",2.5242,TRUE,"8deg/s","Female",0.3,"child"
"4420",1076,"radial",1.5847,TRUE,"8deg/s","Female",0.45,"child"
"4421",1076,"radial",3.2865,TRUE,"8deg/s","Female",0.15,"child"
"4422",1076,"linear",1.1404,TRUE,"2deg/s","Female",0.6,"child"
"4423",1076,"linear",1.1677,TRUE,"8deg/s","Female",0.45,"child"
"4424",1076,"radial",1.1513,TRUE,"2deg/s","Female",0.6,"child"
"4425",1076,"linear",1.318,TRUE,"2deg/s","Female",0.45,"child"
"4426",1076,"linear",5.4735,FALSE,"2deg/s","Female",0.15,"child"
"4427",1076,"radial",1.368,TRUE,"2deg/s","Female",0.45,"child"
"4428",1076,"radial",5.3882,FALSE,"2deg/s","Female",0.15,"child"
"4429",1076,"radial",1.2013,TRUE,"2deg/s","Female",0.45,"child"
"4430",1076,"radial",1.9854,TRUE,"8deg/s","Female",0.15,"child"
