"","ParticipantID","SessionDate","Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","Coh","Run","DegPSec","session.id","session.name","participant.gender","participant.race","participant.ethnicity","participant.language","participant.setting","participant.state","task.ident","task2.ident","task2.description","group.ident","AgeYears"
"887",11,2014-12-08,1,7,"radial",0,0.2,"R",1.001,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"888",11,2014-12-08,1,8,"linear",0,0.15,"R",1.3176,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"889",11,2014-12-08,1,9,"radial",0,0.15,"R",0.96766,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"890",11,2014-12-08,1,10,"linear",0,0.1,"R",3.1966,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"891",11,2014-12-08,1,11,"radial",0.05,0,"L",1.2867,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"892",11,2014-12-08,1,12,"linear",0,0.05,"R",3.3361,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"893",11,2014-12-08,1,13,"radial",0.15,0,"L",0.98416,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"894",11,2014-12-08,1,14,"linear",0.15,0,"L",2.1414,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"895",11,2014-12-08,1,15,"radial",0,0.1,"L",1.1344,"FALSE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"896",11,2014-12-08,1,16,"radial",0.1,0,"L",2.1017,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"897",11,2014-12-08,2,1,"radial",0.2,0,"L",1.3223,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"898",11,2014-12-08,2,2,"linear",0.1,0,"L",3.4364,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"899",11,2014-12-08,2,3,"linear",0.2,0,"L",2.7022,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"900",11,2014-12-08,2,4,"linear",0.05,0,"L",2.8697,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"901",11,2014-12-08,2,5,"linear",0,0.2,"L",1.2879,"FALSE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"902",11,2014-12-08,2,6,"radial",0,0.05,"R",6.9894,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"903",11,2014-12-08,2,7,"radial",0,0.2,"R",0.95085,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"904",11,2014-12-08,2,8,"linear",0,0.15,"L",5.705,"FALSE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"905",11,2014-12-08,2,9,"linear",0,0.1,"R",2.6691,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"906",11,2014-12-08,2,10,"radial",0,0.15,"R",0.90077,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"907",11,2014-12-08,2,11,"radial",0.05,0,"R",2.769,"FALSE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"908",11,2014-12-08,2,12,"radial",0.15,0,"L",1.9018,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"909",11,2014-12-08,2,13,"linear",0,0.05,"R",5.0042,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"910",11,2014-12-08,2,14,"radial",0,0.1,"L",2.2888,"FALSE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"911",11,2014-12-08,2,15,"radial",0.1,0,"R",2.302,"FALSE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"912",11,2014-12-08,2,16,"linear",0.15,0,"L",3.4366,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"913",11,2014-12-08,3,1,"radial",0.2,0,"L",0.90128,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"914",11,2014-12-08,3,2,"radial",0,0.05,"L",5.1043,"FALSE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"915",11,2014-12-08,3,3,"radial",0,0.2,"R",0.9844,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"916",11,2014-12-08,3,4,"radial",0,0.15,"R",0.93431,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"917",11,2014-12-08,3,5,"linear",0.1,0,"L",2.0527,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"918",11,2014-12-08,3,6,"linear",0.2,0,"L",3.1723,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"919",11,2014-12-08,3,7,"linear",0.05,0,"L",4.5038,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"920",11,2014-12-08,3,8,"linear",0,0.2,"R",2.2518,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"921",11,2014-12-08,3,9,"linear",0,0.15,"R",1.3174,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"922",11,2014-12-08,3,10,"radial",0.05,0,"L",2.3519,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"923",11,2014-12-08,3,11,"radial",0.15,0,"L",0.96764,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"924",11,2014-12-08,3,12,"radial",0,0.1,"R",3.236,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"925",11,2014-12-08,3,13,"radial",0.1,0,"L",1.1378,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"926",11,2014-12-08,3,14,"linear",0,0.1,"R",1.5349,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"927",11,2014-12-08,3,15,"linear",0,0.05,"L",2.2871,"FALSE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"928",11,2014-12-08,3,16,"linear",0.15,0,"L",2.5686,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"929",11,2014-12-08,4,1,"linear",0.1,0,"L",4.9388,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"930",11,2014-12-08,4,2,"radial",0.2,0,"L",0.88417,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"931",11,2014-12-08,4,3,"radial",0,0.05,"R",3.6866,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"932",11,2014-12-08,4,4,"linear",0.2,0,"L",2.1403,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"933",11,2014-12-08,4,5,"linear",0.05,0,"R",2.3688,"FALSE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"934",11,2014-12-08,4,6,"radial",0,0.2,"L",2.2855,"FALSE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"935",11,2014-12-08,4,7,"radial",0,0.15,"R",0.86723,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"936",11,2014-12-08,4,8,"linear",0,0.2,"R",1.5181,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"937",11,2014-12-08,4,9,"linear",0,0.15,"R",2.686,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"938",11,2014-12-08,4,10,"linear",0,0.1,"R",4.7264,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"939",11,2014-12-08,4,11,"radial",0.05,0,"R",4.8374,"FALSE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"940",11,2014-12-08,4,12,"linear",0,0.05,"L",4.6085,"FALSE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"941",11,2014-12-08,4,13,"radial",0.15,0,"L",1.0708,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"942",11,2014-12-08,4,14,"linear",0.15,0,"L",4.7732,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"943",11,2014-12-08,4,15,"radial",0,0.1,"R",1.1013,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"944",11,2014-12-08,4,16,"radial",0.1,0,"R",3.0023,"FALSE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"945",11,2014-12-08,5,1,"radial",0.2,0,"L",0.85077,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"946",11,2014-12-08,5,2,"linear",0.1,0,"L",2.669,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"947",11,2014-12-08,5,3,"linear",0.2,0,"L",1.268,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"948",11,2014-12-08,5,4,"radial",0,0.05,"L",5.5742,"FALSE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"949",11,2014-12-08,5,5,"radial",0,0.2,"R",0.78404,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"950",11,2014-12-08,5,6,"linear",0.05,0,"L",5.4213,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"951",11,2014-12-08,5,7,"linear",0,0.2,"R",1.0843,"TRUE",0.2,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"952",11,2014-12-08,5,8,"radial",0,0.15,"R",0.68385,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"953",11,2014-12-08,5,9,"radial",0.05,0,"L",1.8683,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"954",11,2014-12-08,5,10,"radial",0.15,0,"L",0.9847,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"955",11,2014-12-08,5,11,"radial",0,0.1,"R",1.2346,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"956",11,2014-12-08,5,12,"radial",0.1,0,"L",1.2345,"TRUE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"957",11,2014-12-08,5,13,"linear",0,0.15,"R",0.98419,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"958",11,2014-12-08,5,14,"linear",0,0.1,"L",2.1851,"FALSE",0.1,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"959",11,2014-12-08,5,15,"linear",0,0.05,"R",2.3856,"TRUE",0.05,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"960",11,2014-12-08,5,16,"linear",0.15,0,"L",2.2684,"TRUE",0.15,2,2,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"961",11,2014-12-08,1,1,"radial",0.15,0,"R",5.4542,"FALSE",0.15,3,8,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"962",11,2014-12-08,1,2,"radial",0.1,0,"L",6.0056,"TRUE",0.1,3,8,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"963",11,2014-12-08,1,3,"radial",0,0.15,"R",1.1512,"TRUE",0.15,3,8,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"964",11,2014-12-08,1,4,"radial",0,0.2,"R",3.2221,"TRUE",0.2,3,8,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"965",11,2014-12-08,1,5,"radial",0.05,0,"R",3.7033,"FALSE",0.05,3,8,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
"966",11,2014-12-08,1,6,"linear",0.2,0,"L",1.0676,"TRUE",0.2,3,8,6931,NA,"Female","White","Not Hispanic or Latino","English","Lab","PA","radial-laminar-8dps-05-10-15-20-pct-coh","radial-laminar-2dps-05-10-15-20-pct-coh","2 deg/s test with 5, 10, 15, 20% coherence levels","2-2-8-8",22.9459274469541
