Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,1.7012,TRUE
1,2,radial,0,0.15,R,1.3879,TRUE
1,3,radial,0.45,0,L,0.98734,TRUE
1,4,radial,0.3,0,L,2.1262,TRUE
1,5,radial,0.15,0,L,2.836,TRUE
1,6,radial,0.6,0,L,1.2011,TRUE
1,7,linear,0,0.45,R,1.1843,TRUE
1,8,linear,0.15,0,L,2.0687,TRUE
1,9,radial,0,0.3,R,1.218,TRUE
1,10,radial,0,0.6,R,1.1216,TRUE
1,11,radial,0,0.45,R,1.5684,TRUE
1,12,linear,0,0.15,R,1.9859,TRUE
1,13,linear,0.45,0,L,1.4926,TRUE
1,14,linear,0,0.6,R,1.0845,TRUE
1,15,linear,0,0.3,R,2.3518,TRUE
1,16,linear,0.3,0,R,2.2528,FALSE
2,1,radial,0,0.15,R,1.7851,TRUE
2,2,radial,0.45,0,L,1.169,TRUE
2,3,linear,0.6,0,L,1.5353,TRUE
2,4,linear,0,0.45,R,2.3255,TRUE
2,5,linear,0.15,0,L,1.7854,TRUE
2,6,radial,0.3,0,L,1.9861,TRUE
2,7,radial,0.15,0,R,2.0019,FALSE
2,8,linear,0,0.15,R,2.7859,TRUE
2,9,linear,0.45,0,L,2.0868,TRUE
2,10,radial,0.6,0,L,3.1357,TRUE
2,11,radial,0,0.3,R,1.0175,TRUE
2,12,radial,0,0.6,R,1.0844,TRUE
2,13,linear,0,0.6,R,1.268,TRUE
2,14,linear,0,0.3,R,1.2906,TRUE
2,15,radial,0,0.45,R,1.1699,TRUE
2,16,linear,0.3,0,L,1.3513,TRUE
3,1,linear,0.6,0,L,1.8853,TRUE
3,2,linear,0,0.45,R,1.504,TRUE
3,3,radial,0,0.15,R,1.7684,TRUE
3,4,linear,0.15,0,R,3.137,FALSE
3,5,linear,0,0.15,L,1.5232,FALSE
3,6,radial,0.45,0,L,1.2273,TRUE
3,7,linear,0.45,0,L,1.6015,TRUE
3,8,linear,0,0.6,R,1.353,TRUE
3,9,linear,0,0.3,R,3.5198,TRUE
3,10,radial,0.3,0,L,1.4848,TRUE
3,11,radial,0.15,0,R,1.835,FALSE
3,12,linear,0.3,0,L,1.5681,TRUE
3,13,radial,0.6,0,L,1.2519,TRUE
3,14,radial,0,0.3,R,1.4344,TRUE
3,15,radial,0,0.6,R,1.1059,TRUE
3,16,radial,0,0.45,R,2.4353,TRUE
4,1,linear,0.6,0,L,3.9033,TRUE
4,2,radial,0,0.15,L,2.7523,FALSE
4,3,radial,0.45,0,L,1.886,TRUE
4,4,linear,0,0.45,R,2.2351,TRUE
4,5,radial,0.3,0,R,4.4371,FALSE
4,6,radial,0.15,0,L,2.0725,TRUE
4,7,radial,0.6,0,L,1.5515,TRUE
4,8,linear,0.15,0,R,3.8868,FALSE
4,9,radial,0,0.3,R,1.1686,TRUE
4,10,linear,0,0.15,R,3.5532,TRUE
4,11,linear,0.45,0,L,1.2186,TRUE
4,12,radial,0,0.6,R,1.301,TRUE
4,13,linear,0,0.6,R,1.4344,TRUE
4,14,linear,0,0.3,R,2.6024,TRUE
4,15,radial,0,0.45,R,1.2344,TRUE
4,16,linear,0.3,0,R,2.8026,FALSE
5,1,radial,0,0.15,R,2.2018,TRUE
5,2,radial,0.45,0,L,1.9021,TRUE
5,3,radial,0.3,0,L,1.4423,TRUE
5,4,linear,0.6,0,L,1.5849,TRUE
5,5,radial,0.15,0,R,5.0375,FALSE
5,6,linear,0,0.45,R,2.1577,TRUE
5,7,radial,0.6,0,L,1.3513,TRUE
5,8,linear,0.15,0,R,2.1187,FALSE
5,9,radial,0,0.3,R,1.5849,TRUE
5,10,linear,0,0.15,R,3.6531,TRUE
5,11,linear,0.45,0,L,1.4844,TRUE
5,12,linear,0,0.6,R,1.2679,TRUE
5,13,linear,0,0.3,R,1.8349,TRUE
5,14,radial,0,0.6,R,1.2179,TRUE
5,15,linear,0.3,0,L,1.8017,TRUE
5,16,radial,0,0.45,R,1.1344,TRUE
