Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,2.0353,TRUE
1,2,radial,0,0.15,R,1.6045,TRUE
1,3,radial,0.45,0,L,1.4178,TRUE
1,4,radial,0.3,0,L,1.5011,TRUE
1,5,radial,0.15,0,L,1.4351,TRUE
1,6,radial,0.6,0,L,1.4605,TRUE
1,7,linear,0,0.45,R,2.0186,TRUE
1,8,linear,0.15,0,L,3.0026,TRUE
1,9,radial,0,0.3,R,1.4845,TRUE
1,10,radial,0,0.6,R,1.4349,TRUE
1,11,radial,0,0.45,R,1.3354,TRUE
1,12,linear,0,0.15,R,2.6522,TRUE
1,13,linear,0.45,0,L,2.2065,TRUE
1,14,linear,0,0.6,R,1.9585,TRUE
1,15,linear,0,0.3,R,1.6683,TRUE
1,16,linear,0.3,0,L,3.0031,TRUE
2,1,radial,0,0.15,R,4.1378,TRUE
2,2,radial,0.45,0,L,1.904,TRUE
2,3,linear,0.6,0,L,2.0355,TRUE
2,4,linear,0,0.45,R,1.9019,TRUE
2,5,linear,0.15,0,L,2.4199,TRUE
2,6,radial,0.3,0,L,1.6019,TRUE
2,7,radial,0.15,0,L,3.0531,TRUE
2,8,linear,0,0.15,L,2.3388,FALSE
2,9,linear,0.45,0,L,3.5206,TRUE
2,10,radial,0.6,0,L,2.2683,TRUE
2,11,radial,0,0.3,R,2.1683,TRUE
2,12,radial,0,0.6,R,1.3691,TRUE
2,13,linear,0,0.6,R,1.3043,TRUE
2,14,linear,0,0.3,R,1.7351,TRUE
2,15,radial,0,0.45,R,2.0352,TRUE
2,16,linear,0.3,0,L,3.3078,TRUE
3,1,linear,0.6,0,L,1.7183,TRUE
3,2,linear,0,0.45,R,1.9519,TRUE
3,3,radial,0,0.15,R,3.753,TRUE
3,4,linear,0.15,0,R,3.7199,FALSE
3,5,linear,0,0.15,R,2.452,TRUE
3,6,radial,0.45,0,L,1.9682,TRUE
3,7,linear,0.45,0,L,3.2193,TRUE
3,8,linear,0,0.6,R,1.9519,TRUE
3,9,linear,0,0.3,R,2.4549,TRUE
3,10,radial,0.3,0,L,2.1852,TRUE
3,11,radial,0.15,0,L,2.4184,TRUE
3,12,linear,0.3,0,L,1.9685,TRUE
3,13,radial,0.6,0,L,1.8184,TRUE
3,14,radial,0,0.3,R,1.6104,TRUE
3,15,radial,0,0.6,R,1.3346,TRUE
3,16,radial,0,0.45,R,2.352,TRUE
4,1,linear,0.6,0,L,2.3518,TRUE
4,2,radial,0,0.15,R,2.9702,TRUE
4,3,radial,0.45,0,L,1.988,TRUE
4,4,linear,0,0.45,R,1.8068,TRUE
4,5,radial,0.3,0,L,1.7016,TRUE
4,6,radial,0.15,0,R,1.7018,FALSE
4,7,radial,0.6,0,L,1.935,TRUE
4,8,linear,0.15,0,L,2.4272,TRUE
4,9,radial,0,0.3,R,1.5181,TRUE
4,10,linear,0,0.15,R,2.869,TRUE
4,11,linear,0.45,0,L,1.9352,TRUE
4,12,radial,0,0.6,R,2.4076,TRUE
4,13,linear,0,0.6,R,1.5682,TRUE
4,14,linear,0,0.3,R,1.8518,TRUE
4,15,radial,0,0.45,R,2.1224,TRUE
4,16,linear,0.3,0,R,2.1191,FALSE
5,1,radial,0,0.15,R,3.0025,TRUE
5,2,radial,0.45,0,L,2.8358,TRUE
5,3,radial,0.3,0,L,2.1516,TRUE
5,4,linear,0.6,0,L,1.8018,TRUE
5,5,radial,0.15,0,L,2.0184,TRUE
5,6,linear,0,0.45,R,2.2858,TRUE
5,7,radial,0.6,0,L,1.7354,TRUE
5,8,linear,0.15,0,R,2.8694,FALSE
5,9,radial,0,0.3,R,2.836,TRUE
5,10,linear,0,0.15,L,3.0527,FALSE
5,11,linear,0.45,0,L,2.0683,TRUE
5,12,linear,0,0.6,R,2.7025,TRUE
5,13,linear,0,0.3,R,2.0361,TRUE
5,14,radial,0,0.6,R,1.4366,TRUE
5,15,linear,0.3,0,L,2.5356,TRUE
5,16,radial,0,0.45,R,1.6732,TRUE
