Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,1.5385,TRUE
1,2,radial,0,0.15,R,0.9508,TRUE
1,3,radial,0.45,0,L,1.4906,TRUE
1,4,radial,0.3,0,L,1.4064,TRUE
1,5,radial,0.15,0,L,2.5523,TRUE
1,6,radial,0.6,0,L,1.2189,TRUE
1,7,linear,0,0.45,R,1.5513,TRUE
1,8,linear,0.15,0,R,0.93434,FALSE
1,9,radial,0,0.3,R,1.1696,TRUE
1,10,radial,0,0.6,R,1.095,TRUE
1,11,radial,0,0.45,R,1.119,TRUE
1,12,linear,0,0.15,R,1.1511,TRUE
1,13,linear,0.45,0,L,1.4527,TRUE
1,14,linear,0,0.6,R,1.2681,TRUE
1,15,linear,0,0.3,R,2.4786,TRUE
1,16,linear,0.3,0,L,2.9188,TRUE
2,1,radial,0,0.15,R,3.5196,TRUE
2,2,radial,0.45,0,L,1.8856,TRUE
2,3,linear,0.6,0,L,1.2534,TRUE
2,4,linear,0,0.45,R,1.3352,TRUE
2,5,linear,0.15,0,L,1.5389,TRUE
2,6,radial,0.3,0,L,1.585,TRUE
2,7,radial,0.15,0,L,3.0697,TRUE
2,8,linear,0,0.15,R,2.7192,TRUE
2,9,linear,0.45,0,L,1.4014,TRUE
2,10,radial,0.6,0,L,1.3017,TRUE
2,11,radial,0,0.3,R,1.1348,TRUE
2,12,radial,0,0.6,R,1.1345,TRUE
2,13,linear,0,0.6,R,2.0853,TRUE
2,14,linear,0,0.3,L,1.2701,FALSE
2,15,radial,0,0.45,R,1.5513,TRUE
2,16,linear,0.3,0,L,1.2853,TRUE
3,1,linear,0.6,0,L,1.8183,TRUE
3,2,linear,0,0.45,R,1.4181,TRUE
3,3,radial,0,0.15,R,1.3681,TRUE
3,4,linear,0.15,0,L,3.1233,TRUE
3,5,linear,0,0.15,R,1.9849,TRUE
3,6,radial,0.45,0,L,1.9352,TRUE
3,7,linear,0.45,0,L,1.3187,TRUE
3,8,linear,0,0.6,R,1.2576,TRUE
3,9,linear,0,0.3,R,2.5189,TRUE
3,10,radial,0.3,0,L,1.1511,TRUE
3,11,radial,0.15,0,L,2.736,TRUE
3,12,linear,0.3,0,L,2.1687,TRUE
3,13,radial,0.6,0,L,1.7792,TRUE
3,14,radial,0,0.3,R,2.1352,TRUE
3,15,radial,0,0.6,R,1.5689,TRUE
3,16,radial,0,0.45,R,0.96752,TRUE
4,1,linear,0.6,0,L,1.3513,TRUE
4,2,radial,0,0.15,R,1.4682,TRUE
4,3,radial,0.45,0,L,1.1346,TRUE
4,4,linear,0,0.45,R,1.1176,TRUE
4,5,radial,0.3,0,L,1.2519,TRUE
4,6,radial,0.15,0,L,2.8862,TRUE
4,7,radial,0.6,0,L,1.502,TRUE
4,8,linear,0.15,0,L,5.3808,TRUE
4,9,radial,0,0.3,R,1.9185,TRUE
4,10,linear,0,0.15,R,5.4937,TRUE
4,11,linear,0.45,0,L,2.155,TRUE
4,12,radial,0,0.6,R,1.1186,TRUE
4,13,linear,0,0.6,R,1.1009,TRUE
4,14,linear,0,0.3,L,1.5062,FALSE
4,15,radial,0,0.45,R,2.6189,TRUE
4,16,linear,0.3,0,L,3.5362,TRUE
5,1,radial,0,0.15,R,1.6049,TRUE
5,2,radial,0.45,0,L,1.7684,TRUE
5,3,radial,0.3,0,L,2.1517,TRUE
5,4,linear,0.6,0,R,1.8684,FALSE
5,5,radial,0.15,0,L,1.2198,TRUE
5,6,linear,0,0.45,R,1.02,TRUE
5,7,radial,0.6,0,L,1.8349,TRUE
5,8,linear,0.15,0,L,4.2088,TRUE
5,9,radial,0,0.3,R,2.5356,TRUE
5,10,linear,0,0.15,L,4.0702,FALSE
5,11,linear,0.45,0,L,3.8867,TRUE
5,12,linear,0,0.6,R,1.5183,TRUE
5,13,linear,0,0.3,R,1.4847,TRUE
5,14,radial,0,0.6,R,1.7183,TRUE
5,15,linear,0.3,0,L,1.6354,TRUE
5,16,radial,0,0.45,R,1.268,TRUE
