Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,2.075,TRUE
1,2,radial,0.6,0,L,1.5015,TRUE
1,3,radial,0,0.15,L,2.9694,FALSE
1,4,radial,0,0.45,R,1.352,TRUE
1,5,linear,0.6,0,L,2.7532,TRUE
1,6,linear,0,0.45,R,2.9035,TRUE
1,7,radial,0,0.3,R,1.8684,TRUE
1,8,radial,0.45,0,L,1.7514,TRUE
1,9,radial,0,0.6,R,1.468,TRUE
1,10,radial,0.15,0,L,3.3362,TRUE
1,11,radial,0.3,0,L,1.5682,TRUE
1,12,linear,0,0.3,L,3.8034,FALSE
1,13,linear,0.3,0,L,3.4747,TRUE
1,14,linear,0.45,0,L,2.5716,TRUE
1,15,linear,0,0.15,R,3.1062,TRUE
1,16,linear,0.15,0,L,3.4031,TRUE
2,1,radial,0.6,0,L,1.2513,TRUE
2,2,linear,0,0.6,R,2.0019,TRUE
2,3,linear,0.6,0,L,3.0528,TRUE
2,4,linear,0,0.45,R,2.5192,TRUE
2,5,linear,0,0.3,R,2.3878,TRUE
2,6,linear,0.3,0,L,2.9364,TRUE
2,7,radial,0,0.15,R,2.2583,TRUE
2,8,linear,0.45,0,L,3.3696,TRUE
2,9,radial,0,0.45,R,1.46,TRUE
2,10,linear,0,0.15,R,4.3079,TRUE
2,11,radial,0,0.3,R,2.0519,TRUE
2,12,radial,0.45,0,L,1.219,TRUE
2,13,linear,0.15,0,L,3.3194,TRUE
2,14,radial,0,0.6,R,1.1352,TRUE
2,15,radial,0.15,0,L,4.7542,TRUE
2,16,radial,0.3,0,L,1.8349,TRUE
3,1,radial,0.6,0,L,1.3178,TRUE
3,2,radial,0,0.15,R,3.6532,TRUE
3,3,linear,0,0.6,R,4.9876,TRUE
3,4,radial,0,0.45,R,1.9529,TRUE
3,5,radial,0,0.3,R,2.4375,TRUE
3,6,linear,0.6,0,L,3.1525,TRUE
3,7,linear,0,0.45,R,1.9686,TRUE
3,8,radial,0.45,0,L,4.0916,TRUE
3,9,linear,0,0.3,L,2.8192,FALSE
3,10,linear,0.3,0,L,3.0226,TRUE
3,11,radial,0,0.6,R,1.218,TRUE
3,12,linear,0.45,0,L,1.4091,TRUE
3,13,linear,0,0.15,L,2.2853,FALSE
3,14,radial,0.15,0,L,6.2553,TRUE
3,15,radial,0.3,0,L,1.668,TRUE
3,16,linear,0.15,0,R,2.41,FALSE
4,1,radial,0.6,0,L,1.4346,TRUE
4,2,radial,0,0.15,L,3.1916,FALSE
4,3,radial,0,0.45,R,1.6689,TRUE
4,4,radial,0,0.3,R,3.7698,TRUE
4,5,linear,0,0.6,R,1.7851,TRUE
4,6,radial,0.45,0,L,1.5185,TRUE
4,7,radial,0,0.6,R,1.4515,TRUE
4,8,linear,0.6,0,L,3.3359,TRUE
4,9,radial,0.15,0,R,3.289,FALSE
4,10,radial,0.3,0,L,1.368,TRUE
4,11,linear,0,0.45,R,1.9516,TRUE
4,12,linear,0,0.3,R,2.1365,TRUE
4,13,linear,0.3,0,L,3.0056,TRUE
4,14,linear,0.45,0,L,3.3697,TRUE
4,15,linear,0,0.15,R,2.6688,TRUE
4,16,linear,0.15,0,L,3.0381,TRUE
5,1,linear,0,0.6,R,3.0023,TRUE
5,2,radial,0.6,0,L,1.2519,TRUE
5,3,radial,0,0.15,L,2.6858,FALSE
5,4,radial,0,0.45,R,1.2351,TRUE
5,5,linear,0.6,0,L,1.8184,TRUE
5,6,radial,0,0.3,R,1.4521,TRUE
5,7,linear,0,0.45,R,1.9852,TRUE
5,8,radial,0.45,0,L,1.5098,TRUE
5,9,radial,0,0.6,R,2.0765,TRUE
5,10,linear,0,0.3,R,3.1529,TRUE
5,11,radial,0.15,0,L,3.2028,TRUE
5,12,radial,0.3,0,L,2.3857,TRUE
5,13,linear,0.3,0,L,1.8519,TRUE
5,14,linear,0.45,0,L,2.7023,TRUE
5,15,linear,0,0.15,R,4.8042,TRUE
5,16,linear,0.15,0,R,4.0536,FALSE
