Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,1.8513,TRUE
1,2,radial,0,0.15,R,3.8368,TRUE
1,3,radial,0.45,0,L,1.0214,TRUE
1,4,radial,0.3,0,L,1.4184,TRUE
1,5,radial,0.15,0,L,2.4185,TRUE
1,6,radial,0.6,0,L,1.519,TRUE
1,7,linear,0,0.45,R,1.7188,TRUE
1,8,linear,0.15,0,L,3.3538,TRUE
1,9,radial,0,0.3,R,1.0511,TRUE
1,10,radial,0,0.6,R,1.2515,TRUE
1,11,radial,0,0.45,R,1.0511,TRUE
1,12,linear,0,0.15,R,2.3854,TRUE
1,13,linear,0.45,0,L,1.1679,TRUE
1,14,linear,0,0.6,R,1.0009,TRUE
1,15,linear,0,0.3,R,1.5848,TRUE
1,16,linear,0.3,0,L,1.5514,TRUE
2,1,radial,0,0.15,R,4.3536,TRUE
2,2,radial,0.45,0,L,1.2511,TRUE
2,3,linear,0.6,0,L,1.1678,TRUE
2,4,linear,0,0.45,R,1.0032,TRUE
2,5,linear,0.15,0,L,4.9551,TRUE
2,6,radial,0.3,0,L,1.0511,TRUE
2,7,radial,0.15,0,L,1.6679,TRUE
2,8,linear,0,0.15,R,2.6188,TRUE
2,9,linear,0.45,0,L,1.2011,TRUE
2,10,radial,0.6,0,L,1.2346,TRUE
2,11,radial,0,0.3,R,1.1112,TRUE
2,12,radial,0,0.6,R,1.0845,TRUE
2,13,linear,0,0.6,R,0.9753,TRUE
2,14,linear,0,0.3,R,1.0842,TRUE
2,15,radial,0,0.45,R,1.6683,TRUE
2,16,linear,0.3,0,R,1.5076,FALSE
3,1,linear,0.6,0,L,1.6681,TRUE
3,2,linear,0,0.45,R,1.1872,TRUE
3,3,radial,0,0.15,R,3.2861,TRUE
3,4,linear,0.15,0,L,1.6202,TRUE
3,5,linear,0,0.15,R,4.7398,TRUE
3,6,radial,0.45,0,L,1.2512,TRUE
3,7,linear,0.45,0,L,1.7857,TRUE
3,8,linear,0,0.6,R,1.0512,TRUE
3,9,linear,0,0.3,R,2.1351,TRUE
3,10,radial,0.3,0,L,1.2677,TRUE
3,11,radial,0.15,0,L,2.7216,TRUE
3,12,linear,0.3,0,L,2.0187,TRUE
3,13,radial,0.6,0,L,1.1844,TRUE
3,14,radial,0,0.3,R,1.0351,TRUE
3,15,radial,0,0.6,R,1.2015,TRUE
3,16,radial,0,0.45,R,1.1186,TRUE
4,1,linear,0.6,0,L,1.1845,TRUE
4,2,radial,0,0.15,R,1.0012,TRUE
4,3,radial,0.45,0,L,1.1011,TRUE
4,4,linear,0,0.45,R,0.96882,TRUE
4,5,radial,0.3,0,L,1.1511,TRUE
4,6,radial,0.15,0,L,1.6221,TRUE
4,7,radial,0.6,0,L,1.5009,TRUE
4,8,linear,0.15,0,L,3.8702,TRUE
4,9,radial,0,0.3,R,1.201,TRUE
4,10,linear,0,0.15,R,2.1353,TRUE
4,11,linear,0.45,0,L,1.5046,TRUE
4,12,radial,0,0.6,R,1.3346,TRUE
4,13,linear,0,0.6,R,1.0561,TRUE
4,14,linear,0,0.3,R,2.0857,TRUE
4,15,radial,0,0.45,R,1.4349,TRUE
4,16,linear,0.3,0,L,2.1355,TRUE
5,1,radial,0,0.15,R,1.4368,TRUE
5,2,radial,0.45,0,L,1.0011,TRUE
5,3,radial,0.3,0,L,1.2511,TRUE
5,4,linear,0.6,0,L,1.5189,TRUE
5,5,radial,0.15,0,L,4.7206,TRUE
5,6,linear,0,0.45,R,1.0677,TRUE
5,7,radial,0.6,0,L,1.0585,TRUE
5,8,linear,0.15,0,L,1.6849,TRUE
5,9,radial,0,0.3,R,1.9043,TRUE
5,10,linear,0,0.15,R,3.0534,TRUE
5,11,linear,0.45,0,L,1.1343,TRUE
5,12,linear,0,0.6,R,0.96732,TRUE
5,13,linear,0,0.3,R,1.368,TRUE
5,14,radial,0,0.6,R,1.7019,TRUE
5,15,linear,0.3,0,L,2.152,TRUE
5,16,radial,0,0.45,R,0.95086,TRUE
