Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,2.6859,TRUE
1,2,radial,0,0.15,R,4.7376,TRUE
1,3,radial,0.45,0,L,2.4353,TRUE
1,4,radial,0.3,0,L,2.4855,TRUE
1,5,radial,0.15,0,L,2.2689,TRUE
1,6,radial,0.6,0,L,1.5688,TRUE
1,7,linear,0,0.45,R,1.7909,TRUE
1,8,linear,0.15,0,L,3.4533,TRUE
1,9,radial,0,0.3,R,1.6858,TRUE
1,10,radial,0,0.6,R,1.768,TRUE
1,11,radial,0,0.45,R,2.0687,TRUE
1,12,linear,0,0.15,R,3.3531,TRUE
1,13,linear,0.45,0,L,2.6685,TRUE
1,14,linear,0,0.6,R,2.1519,TRUE
1,15,linear,0,0.3,R,2.6743,TRUE
1,16,linear,0.3,0,L,2.9027,TRUE
2,1,radial,0,0.15,R,2.2194,TRUE
2,2,radial,0.45,0,L,1.7085,TRUE
2,3,linear,0.6,0,L,1.8516,TRUE
2,4,linear,0,0.45,R,1.7851,TRUE
2,5,linear,0.15,0,R,2.7355,FALSE
2,6,radial,0.3,0,L,2.42,TRUE
2,7,radial,0.15,0,L,3.4458,TRUE
2,8,linear,0,0.15,L,4.5987,FALSE
2,9,linear,0.45,0,L,1.6079,TRUE
2,10,radial,0.6,0,L,1.4351,TRUE
2,11,radial,0,0.3,R,2.2187,TRUE
2,12,radial,0,0.6,R,1.6345,TRUE
2,13,linear,0,0.6,R,1.7545,TRUE
2,14,linear,0,0.3,R,2.9372,TRUE
2,15,radial,0,0.45,R,1.7084,TRUE
2,16,linear,0.3,0,L,2.919,TRUE
3,1,linear,0.6,0,L,2.4537,TRUE
3,2,linear,0,0.45,R,2.5187,TRUE
3,3,radial,0,0.15,R,2.5855,TRUE
3,4,linear,0.15,0,L,3.9868,TRUE
3,5,linear,0,0.15,R,4.2535,TRUE
3,6,radial,0.45,0,L,2.0021,TRUE
3,7,linear,0.45,0,L,1.8895,TRUE
3,8,linear,0,0.6,R,1.9517,TRUE
3,9,linear,0,0.3,R,2.3353,TRUE
3,10,radial,0.3,0,L,1.72,TRUE
3,11,radial,0.15,0,L,2.0201,TRUE
3,12,linear,0.3,0,L,2.1223,TRUE
3,13,radial,0.6,0,L,1.4854,TRUE
3,14,radial,0,0.3,R,1.9686,TRUE
3,15,radial,0,0.6,R,1.67,TRUE
3,16,radial,0,0.45,R,1.5886,TRUE
4,1,linear,0.6,0,L,2.2724,TRUE
4,2,radial,0,0.15,R,4.2872,TRUE
4,3,radial,0.45,0,L,2.0352,TRUE
4,4,linear,0,0.45,R,1.9182,TRUE
4,5,radial,0.3,0,L,2.1019,TRUE
4,6,radial,0.15,0,L,3.9369,TRUE
4,7,radial,0.6,0,L,2.6191,TRUE
4,8,linear,0.15,0,L,3.5973,TRUE
4,9,radial,0,0.3,R,1.7514,TRUE
4,10,linear,0,0.15,R,2.3695,TRUE
4,11,linear,0.45,0,L,1.7014,TRUE
4,12,radial,0,0.6,R,2.2864,TRUE
4,13,linear,0,0.6,R,1.5846,TRUE
4,14,linear,0,0.3,R,2.2856,TRUE
4,15,radial,0,0.45,R,1.3851,TRUE
4,16,linear,0.3,0,L,3.462,TRUE
5,1,radial,0,0.15,R,3.3864,TRUE
5,2,radial,0.45,0,L,1.9685,TRUE
5,3,radial,0.3,0,L,2.519,TRUE
5,4,linear,0.6,0,L,1.9851,TRUE
5,5,radial,0.15,0,L,2.8689,TRUE
5,6,linear,0,0.45,R,3.8703,TRUE
5,7,radial,0.6,0,L,1.4855,TRUE
5,8,linear,0.15,0,L,2.202,TRUE
5,9,radial,0,0.3,R,2.0518,TRUE
5,10,linear,0,0.15,L,2.7444,FALSE
5,11,linear,0.45,0,L,2.7236,TRUE
5,12,linear,0,0.6,R,1.7349,TRUE
5,13,linear,0,0.3,R,2.271,TRUE
5,14,radial,0,0.6,R,1.5741,TRUE
5,15,linear,0.3,0,L,2.5689,TRUE
5,16,radial,0,0.45,R,1.9093,TRUE
