Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,1.818,TRUE
1,2,radial,0.6,0,L,1.5011,TRUE
1,3,radial,0,0.15,R,2.4022,TRUE
1,4,radial,0,0.45,R,1.0349,TRUE
1,5,linear,0.6,0,L,1.4866,TRUE
1,6,linear,0,0.45,R,1.3621,TRUE
1,7,radial,0,0.3,R,1.6519,TRUE
1,8,radial,0.45,0,L,4.0872,TRUE
1,9,radial,0,0.6,R,2.1851,TRUE
1,10,radial,0.15,0,R,2.7858,FALSE
1,11,radial,0.3,0,L,2.0054,TRUE
1,12,linear,0,0.3,R,1.5846,TRUE
1,13,linear,0.3,0,L,3.1866,TRUE
1,14,linear,0.45,0,L,4.6712,TRUE
1,15,linear,0,0.15,R,3.5532,TRUE
1,16,linear,0.15,0, ,0,0
2,1,radial,0.6,0,L,4.5375,TRUE
2,2,linear,0,0.6,R,1.7524,TRUE
2,3,linear,0.6,0,L,1.6019,TRUE
2,4,linear,0,0.45,R,1.3553,TRUE
2,5,linear,0,0.3,R,2.0181,TRUE
2,6,linear,0.3,0,L,1.4879,TRUE
2,7,radial,0,0.15,R,2.3522,TRUE
2,8,linear,0.45,0,L,1.8852,TRUE
2,9,radial,0,0.45,R,1.3016,TRUE
2,10,linear,0,0.15,R,3.1067,TRUE
2,11,radial,0,0.3,R,2.0519,TRUE
2,12,radial,0.45,0,L,1.385,TRUE
2,13,linear,0.15,0,R,3.1927,FALSE
2,14,radial,0,0.6,R,1.5555,TRUE
2,15,radial,0.15,0,R,3.1529,FALSE
2,16,radial,0.3,0,L,2.3353,TRUE
3,1,radial,0.6,0,L,1.8517,TRUE
3,2,radial,0,0.15,R,4.1206,TRUE
3,3,linear,0,0.6,R,1.3393,TRUE
3,4,radial,0,0.45,R,1.62,TRUE
3,5,radial,0,0.3,R,1.418,TRUE
3,6,linear,0.6,0,L,2.2865,TRUE
3,7,linear,0,0.45,R,1.7182,TRUE
3,8,radial,0.45,0,L,1.96,TRUE
3,9,linear,0,0.3,R,2.5018,TRUE
3,10,linear,0.3,0,L,6.2734,TRUE
3,11,radial,0,0.6,R,1.9684,TRUE
3,12,linear,0.45,0,L,1.4354,TRUE
3,13,linear,0,0.15,L,4.5054,FALSE
3,14,radial,0.15,0,R,3.0692,FALSE
3,15,radial,0.3,0,L,1.4515,TRUE
3,16,linear,0.15,0,L,2.5193,TRUE
4,1,radial,0.6,0,L,1.2389,TRUE
4,2,radial,0,0.15,R,2.4525,TRUE
4,3,radial,0,0.45,R,2.4134,TRUE
4,4,radial,0,0.3,R,1.8682,TRUE
4,5,linear,0,0.6,R,1.3685,TRUE
4,6,radial,0.45,0,L,1.3937,TRUE
4,7,radial,0,0.6,R,1.3517,TRUE
4,8,linear,0.6,0,L,1.2686,TRUE
4,9,radial,0.15,0,L,1.9019,TRUE
4,10,radial,0.3,0,L,2.8563,TRUE
4,11,linear,0,0.45,R,1.2945,TRUE
4,12,linear,0,0.3,R,2.0018,TRUE
4,13,linear,0.3,0,L,1.8517,TRUE
4,14,linear,0.45,0,L,1.8016,TRUE
4,15,linear,0,0.15,R,1.9185,TRUE
4,16,linear,0.15,0,L,4.1033,TRUE
5,1,linear,0,0.6,R,2.0019,TRUE
5,2,radial,0.6,0,L,1.4521,TRUE
5,3,radial,0,0.15,R,1.7848,TRUE
5,4,radial,0,0.45,R,1.4347,TRUE
5,5,linear,0.6,0,L,1.7682,TRUE
5,6,radial,0,0.3,R,1.5004,TRUE
5,7,linear,0,0.45,R,1.4767,TRUE
5,8,radial,0.45,0,L,1.5215,TRUE
5,9,radial,0,0.6,R,1.1563,TRUE
5,10,linear,0,0.3,R,1.4012,TRUE
5,11,radial,0.15,0,R,2.4187,FALSE
5,12,radial,0.3,0,L,1.2688,TRUE
5,13,linear,0.3,0,R,1.7357,FALSE
5,14,linear,0.45,0,L,1.2344,TRUE
5,15,linear,0,0.15,R,1.2678,TRUE
5,16,linear,0.15,0,R,1.3045,FALSE
