Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,3.0705,TRUE
1,2,radial,0.6,0,L,2.4717,TRUE
1,3,radial,0,0.15,L,3.8864,FALSE
1,4,radial,0,0.45,R,2.5524,TRUE
1,5,linear,0.6,0,L,4.4241,TRUE
1,6,linear,0,0.45,R,4.9634,TRUE
1,7,radial,0,0.3,R,2.9863,TRUE
1,8,radial,0.45,0,L,1.9684,TRUE
1,9,radial,0,0.6,R,1.6023,TRUE
1,10,radial,0.15,0,R,3.3597,FALSE
1,11,radial,0.3,0,L,1.9348,TRUE
1,12,linear,0,0.3,L,7.2733,FALSE
1,13,linear,0.3,0,L,3.2202,TRUE
1,14,linear,0.45,0,L,7.0231,TRUE
1,15,linear,0,0.15,R,4.6041,TRUE
1,16,linear,0.15,0,R,4.4153,FALSE
2,1,radial,0.6,0,L,1.3192,TRUE
2,2,linear,0,0.6,R,2.5238,TRUE
2,3,linear,0.6,0,L,3.8196,TRUE
2,4,linear,0,0.45,R,6.4924,TRUE
2,5,linear,0,0.3,L,5.3545,FALSE
2,6,linear,0.3,0,L,6.8221,TRUE
2,7,radial,0,0.15,R,3.1535,TRUE
2,8,linear,0.45,0,L,2.4195,TRUE
2,9,radial,0,0.45,R,1.4517,TRUE
2,10,linear,0,0.15,L,2.7524,FALSE
2,11,radial,0,0.3,R,2.4107,TRUE
2,12,radial,0.45,0,L,1.3872,TRUE
2,13,linear,0.15,0,L,4.0031,TRUE
2,14,radial,0,0.6,R,1.4026,TRUE
2,15,radial,0.15,0,L,2.9033,TRUE
2,16,radial,0.3,0,L,2.1515,TRUE
3,1,radial,0.6,0,L,1.4022,TRUE
3,2,radial,0,0.15,R,5.4551,TRUE
3,3,linear,0,0.6,R,2.9525,TRUE
3,4,radial,0,0.45,R,1.2848,TRUE
3,5,radial,0,0.3,R,6.4249,TRUE
3,6,linear,0.6,0,L,2.1909,TRUE
3,7,linear,0,0.45,R,2.6857,TRUE
3,8,radial,0.45,0,L,1.2179,TRUE
3,9,linear,0,0.3,R,5.0595,TRUE
3,10,linear,0.3,0,L,2.0016,TRUE
3,11,radial,0,0.6,R,1.6686,TRUE
3,12,linear,0.45,0,L,3.6866,TRUE
3,13,linear,0,0.15,L,3.9199,FALSE
3,14,radial,0.15,0,L,4.9707,TRUE
3,15,radial,0.3,0,L,1.4257,TRUE
3,16,linear,0.15,0,R,5.4588,FALSE
4,1,radial,0.6,0,L,1.5178,TRUE
4,2,radial,0,0.15,L,4.8379,FALSE
4,3,radial,0,0.45,R,1.368,TRUE
4,4,radial,0,0.3,R,1.4344,TRUE
4,5,linear,0,0.6,R,1.5599,TRUE
4,6,radial,0.45,0,L,1.1846,TRUE
4,7,radial,0,0.6,R,2.502,TRUE
4,8,linear,0.6,0,L,2.7213,TRUE
4,9,radial,0.15,0,L,3.038,TRUE
4,10,radial,0.3,0,L,2.3363,TRUE
4,11,linear,0,0.45,R,2.8026,TRUE
4,12,linear,0,0.3,R,4.6871,TRUE
4,13,linear,0.3,0,R,2.3216,FALSE
4,14,linear,0.45,0,L,2.903,TRUE
4,15,linear,0,0.15,L,3.0231,FALSE
4,16,linear,0.15,0,R,3.8032,FALSE
5,1,linear,0,0.6,R,1.8515,TRUE
5,2,radial,0.6,0,L,1.3014,TRUE
5,3,radial,0,0.15,L,4.7542,FALSE
5,4,radial,0,0.45,R,2.2355,TRUE
5,5,linear,0.6,0,L,1.7514,TRUE
5,6,radial,0,0.3,L,2.9193,FALSE
5,7,linear,0,0.45,R,1.7346,TRUE
5,8,radial,0.45,0,L,1.8238,TRUE
5,9,radial,0,0.6,R,1.2767,TRUE
5,10,linear,0,0.3,R,2.3689,TRUE
5,11,radial,0.15,0,L,2.6023,TRUE
5,12,radial,0.3,0,L,1.3185,TRUE
5,13,linear,0.3,0,L,4.7539,TRUE
5,14,linear,0.45,0,L,4.3704,TRUE
5,15,linear,0,0.15,R,3.596,TRUE
5,16,linear,0.15,0,L,3.9869,TRUE
