Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,4.6378,TRUE
1,2,radial,0,0.15, ,0,0
1,3,radial,0.45,0,R,1.9541,FALSE
1,4,radial,0.3,0,L,4.9042,TRUE
1,5,radial,0.15,0,R,8.4965,FALSE
1,6,radial,0.6,0, ,0,0
1,7,linear,0,0.45,R,5.4044,TRUE
1,8,linear,0.15,0,L,5.5894,TRUE
1,9,radial,0,0.3,R,6.5818,TRUE
1,10,radial,0,0.6,R,3.77,TRUE
1,11,radial,0,0.45,R,4.9376,TRUE
1,12,linear,0,0.15,R,6.3221,TRUE
1,13,linear,0.45,0,L,7.5403,TRUE
1,14,linear,0,0.6,R,4.5374,TRUE
1,15,linear,0,0.3,R,3.7709,TRUE
1,16,linear,0.3,0,R,3.7537,FALSE
2,1,radial,0,0.15,R,5.6216,TRUE
2,2,radial,0.45,0,R,7.3898,FALSE
2,3,linear,0.6,0,L,6.5731,TRUE
2,4,linear,0,0.45,R,8.1739,TRUE
2,5,linear,0.15,0,L,3.8699,TRUE
2,6,radial,0.3,0,L,5.1543,TRUE
2,7,radial,0.15,0,L,5.0779,TRUE
2,8,linear,0,0.15,R,3.3863,TRUE
2,9,linear,0.45,0,R,7.3564,FALSE
2,10,radial,0.6,0,L,4.4038,TRUE
2,11,radial,0,0.3,R,3.9535,TRUE
2,12,radial,0,0.6,L,4.9231,FALSE
2,13,linear,0,0.6,R,5.4881,TRUE
2,14,linear,0,0.3,R,8.1405,TRUE
2,15,radial,0,0.45,R,5.6891,TRUE
2,16,linear,0.3,0,L,4.0597,TRUE
3,1,linear,0.6,0,L,3.6708,TRUE
3,2,linear,0,0.45,R,5.4725,TRUE
3,3,radial,0,0.15,R,5.8214,TRUE
3,4,linear,0.15,0,R,6.0387,FALSE
3,5,linear,0,0.15,L,8.057,FALSE
3,6,radial,0.45,0,L,4.5537,TRUE
3,7,linear,0.45,0,R,4.6548,FALSE
3,8,linear,0,0.6,L,5.2886,FALSE
3,9,linear,0,0.3,R,5.6411,TRUE
3,10,radial,0.3,0,L,4.7913,TRUE
3,11,radial,0.15,0,R,4.1535,FALSE
3,12,linear,0.3,0,L,3.7064,TRUE
3,13,radial,0.6,0,L,3.4861,TRUE
3,14,radial,0,0.3,L,9.2245,FALSE
3,15,radial,0,0.6,R,3.1083,TRUE
3,16,radial,0,0.45,R,2.769,TRUE
4,1,linear,0.6,0,L,3.3559,TRUE
4,2,radial,0,0.15,L,4.4382,FALSE
4,3,radial,0.45,0,R,3.0424,FALSE
4,4,linear,0,0.45,L,2.9358,FALSE
4,5,radial,0.3,0,R,4.8213,FALSE
4,6,radial,0.15,0, ,0,0
4,7,radial,0.6,0,L,4.4703,TRUE
4,8,linear,0.15,0,L,8.057,TRUE
4,9,radial,0,0.3,R,4.6042,TRUE
4,10,linear,0,0.15,L,7.6848,FALSE
4,11,linear,0.45,0,R,5.7215,FALSE
4,12,radial,0,0.6,R,9.5248,TRUE
4,13,linear,0,0.6, ,0,0
4,14,linear,0,0.3,L,2.9382,FALSE
4,15,radial,0,0.45,L,4.7573,FALSE
4,16,linear,0.3,0,R,6.8583,FALSE
5,1,radial,0,0.15,R,4.5725,TRUE
5,2,radial,0.45,0,L,6.0226,TRUE
5,3,radial,0.3,0,R,4.9628,FALSE
5,4,linear,0.6,0,L,9.4582,TRUE
5,5,radial,0.15,0,L,7.6232,TRUE
5,6,linear,0,0.45,R,4.5705,TRUE
5,7,radial,0.6,0,L,2.541,TRUE
5,8,linear,0.15,0,R,3.3864,FALSE
5,9,radial,0,0.3,R,7.7566,TRUE
5,10,linear,0,0.15,R,4.7442,TRUE
5,11,linear,0.45,0,R,4.5128,FALSE
5,12,linear,0,0.6,R,7.9327,TRUE
5,13,linear,0,0.3,R,5.6717,TRUE
5,14,radial,0,0.6,R,5.6555,TRUE
5,15,linear,0.3,0,L,7.4955,TRUE
5,16,radial,0,0.45,R,3.9369,TRUE
