Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0, ,0,0
1,2,radial,0,0.15,R,4.3038,TRUE
1,3,radial,0.45,0,R,3.5031,FALSE
1,4,radial,0.3,0,R,3.7033,FALSE
1,5,radial,0.15,0,R,3.7534,FALSE
1,6,radial,0.6,0,R,4.7887,FALSE
1,7,linear,0,0.45,L,4.4042,FALSE
1,8,linear,0.15,0,L,3.4863,TRUE
1,9,radial,0,0.3,L,2.9689,FALSE
1,10,radial,0,0.6,L,3.8542,FALSE
1,11,radial,0,0.45,R,6.3565,TRUE
1,12,linear,0,0.15,L,3.9873,FALSE
1,13,linear,0.45,0,L,3.3863,TRUE
1,14,linear,0,0.6,R,2.1691,TRUE
1,15,linear,0,0.3,R,3.0527,TRUE
1,16,linear,0.3,0,L,3.0217,TRUE
2,1,radial,0,0.15,R,3.9865,TRUE
2,2,radial,0.45,0,L,2.836,TRUE
2,3,linear,0.6,0,L,2.3374,TRUE
2,4,linear,0,0.45,L,2.4062,FALSE
2,5,linear,0.15,0,L,3.2569,TRUE
2,6,radial,0.3,0,L,2.7857,TRUE
2,7,radial,0.15,0,R,3.2623,FALSE
2,8,linear,0,0.15,R,2.402,TRUE
2,9,linear,0.45,0,L,3.2744,TRUE
2,10,radial,0.6,0,L,2.1353,TRUE
2,11,radial,0,0.3,R,2.3694,TRUE
2,12,radial,0,0.6,R,1.468,TRUE
2,13,linear,0,0.6,R,1.7269,TRUE
2,14,linear,0,0.3,R,1.5852,TRUE
2,15,radial,0,0.45,R,1.2843,TRUE
2,16,linear,0.3,0,R,1.9358,FALSE
3,1,linear,0.6,0,L,2.1362,TRUE
3,2,linear,0,0.45,R,2.3693,TRUE
3,3,radial,0,0.15,L,3.4262,FALSE
3,4,linear,0.15,0,L,2.6031,TRUE
3,5,linear,0,0.15,L,2.9201,FALSE
3,6,radial,0.45,0,L,1.9687,TRUE
3,7,linear,0.45,0,L,1.9517,TRUE
3,8,linear,0,0.6,R,1.802,TRUE
3,9,linear,0,0.3,R,2.4186,TRUE
3,10,radial,0.3,0,R,2.3521,FALSE
3,11,radial,0.15,0,R,4.1198,FALSE
3,12,linear,0.3,0,L,3.1862,TRUE
3,13,radial,0.6,0,L,1.9515,TRUE
3,14,radial,0,0.3,L,3.8537,FALSE
3,15,radial,0,0.6,R,2.9028,TRUE
3,16,radial,0,0.45,R,1.6796,TRUE
4,1,linear,0.6,0,L,2.8859,TRUE
4,2,radial,0,0.15,R,1.9683,TRUE
4,3,radial,0.45,0,L,1.819,TRUE
4,4,linear,0,0.45,R,1.4684,TRUE
4,5,radial,0.3,0,L,1.6682,TRUE
4,6,radial,0.15,0,L,3.3204,TRUE
4,7,radial,0.6,0,L,1.5345,TRUE
4,8,linear,0.15,0,L,1.9851,TRUE
4,9,radial,0,0.3,R,2.152,TRUE
4,10,linear,0,0.15,R,3.0357,TRUE
4,11,linear,0.45,0,L,2.5033,TRUE
4,12,radial,0,0.6,R,1.5602,TRUE
4,13,linear,0,0.6,R,1.6015,TRUE
4,14,linear,0,0.3,R,1.4514,TRUE
4,15,radial,0,0.45,R,1.2512,TRUE
4,16,linear,0.3,0,L,2.0686,TRUE
5,1,radial,0,0.15,R,1.5391,TRUE
5,2,radial,0.45,0,L,1.5194,TRUE
5,3,radial,0.3,0,L,2.3402,TRUE
5,4,linear,0.6,0,L,1.6348,TRUE
5,5,radial,0.15,0,L,1.5453,TRUE
5,6,linear,0,0.45,L,2.9721,FALSE
5,7,radial,0.6,0,L,1.2345,TRUE
5,8,linear,0.15,0,R,2.8023,FALSE
5,9,radial,0,0.3,R,2.2913,TRUE
5,10,linear,0,0.15,L,1.835,FALSE
5,11,linear,0.45,0,R,3.0694,FALSE
5,12,linear,0,0.6,R,1.8684,TRUE
5,13,linear,0,0.3,L,2.3411,FALSE
5,14,radial,0,0.6,R,1.3683,TRUE
5,15,linear,0.3,0,L,2.5518,TRUE
5,16,radial,0,0.45,R,1.3213,TRUE
