Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,R,3.5704,FALSE
1,2,radial,0,0.15,R,2.8026,TRUE
1,3,radial,0.45,0,R,4.6541,FALSE
1,4,radial,0.3,0,R,5.8722,FALSE
1,5,radial,0.15,0,L,3.5892,TRUE
1,6,radial,0.6,0,L,3.1115,TRUE
1,7,linear,0,0.45,R,3.9233,TRUE
1,8,linear,0.15,0,L,3.5365,TRUE
1,9,radial,0,0.3,L,3.2866,FALSE
1,10,radial,0,0.6,R,1.7678,TRUE
1,11,radial,0,0.45,R,2.8229,TRUE
1,12,linear,0,0.15,R,3.8925,TRUE
1,13,linear,0.45,0,L,2.5687,TRUE
1,14,linear,0,0.6,R,5.5715,TRUE
1,15,linear,0,0.3,R,4.4546,TRUE
1,16,linear,0.3,0,L,3.603,TRUE
2,1,radial,0,0.15,R,7.4906,TRUE
2,2,radial,0.45,0,L,1.6523,TRUE
2,3,linear,0.6,0,R,6.4054,FALSE
2,4,linear,0,0.45,L,2.4195,FALSE
2,5,linear,0.15,0,R,2.6357,FALSE
2,6,radial,0.3,0,L,3.5698,TRUE
2,7,radial,0.15,0,R,7.3063,FALSE
2,8,linear,0,0.15,R,7.1227,TRUE
2,9,linear,0.45,0,L,4.554,TRUE
2,10,radial,0.6,0,L,1.9851,TRUE
2,11,radial,0,0.3,R,3.4896,TRUE
2,12,radial,0,0.6,R,2.1517,TRUE
2,13,linear,0,0.6,R,3.2359,TRUE
2,14,linear,0,0.3,R,3.1362,TRUE
2,15,radial,0,0.45,R,2.5357,TRUE
2,16,linear,0.3,0,R,6.489,FALSE
3,1,linear,0.6,0,L,2.6523,TRUE
3,2,linear,0,0.45,R,4.8209,TRUE
3,3,radial,0,0.15,L,2.8859,FALSE
3,4,linear,0.15,0,R,6.69,FALSE
3,5,linear,0,0.15,L,2.8525,FALSE
3,6,radial,0.45,0,L,2.1234,TRUE
3,7,linear,0.45,0,L,4.3225,TRUE
3,8,linear,0,0.6,R,6.0554,TRUE
3,9,linear,0,0.3,R,4.0703,TRUE
3,10,radial,0.3,0,L,3.353,TRUE
3,11,radial,0.15,0,L,4.6208,TRUE
3,12,linear,0.3,0,R,3.8555,FALSE
3,13,radial,0.6,0,L,2.6692,TRUE
3,14,radial,0,0.3,R,2.1353,TRUE
3,15,radial,0,0.6,R,1.7181,TRUE
3,16,radial,0,0.45,R,1.9856,TRUE
4,1,linear,0.6,0,L,1.9352,TRUE
4,2,radial,0,0.15,L,4.2701,FALSE
4,3,radial,0.45,0,L,2.3252,TRUE
4,4,linear,0,0.45,R,3.2361,TRUE
4,5,radial,0.3,0,R,2.3352,FALSE
4,6,radial,0.15,0,L,4.7872,TRUE
4,7,radial,0.6,0,L,1.8187,TRUE
4,8,linear,0.15,0,L,5.0542,TRUE
4,9,radial,0,0.3,L,3.7366,FALSE
4,10,linear,0,0.15,R,5.1043,TRUE
4,11,linear,0.45,0,L,2.202,TRUE
4,12,radial,0,0.6,R,2.2568,TRUE
4,13,linear,0,0.6,R,2.872,TRUE
4,14,linear,0,0.3,R,4.338,TRUE
4,15,radial,0,0.45,R,2.0849,TRUE
4,16,linear,0.3,0,L,3.8865,TRUE
5,1,radial,0,0.15,L,4.7542,FALSE
5,2,radial,0.45,0,L,3.1396,TRUE
5,3,radial,0.3,0,L,4.704,TRUE
5,4,linear,0.6,0,L,2.0349,TRUE
5,5,radial,0.15,0,R,5.272,FALSE
5,6,linear,0,0.45,R,3.9201,TRUE
5,7,radial,0.6,0,L,1.7186,TRUE
5,8,linear,0.15,0,R,3.8206,FALSE
5,9,radial,0,0.3,R,2.1721,TRUE
5,10,linear,0,0.15,R,5.0545,TRUE
5,11,linear,0.45,0,L,5.2545,TRUE
5,12,linear,0,0.6,R,3.1778,TRUE
5,13,linear,0,0.3,R,5.8216,TRUE
5,14,radial,0,0.6,R,3.1694,TRUE
5,15,linear,0.3,0,L,7.2397,TRUE
5,16,radial,0,0.45,R,1.9352,TRUE
