Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0.6,0,L,1.8349,TRUE
1,2,radial,0,0.15,R,1.2846,TRUE
1,3,radial,0.45,0,L,1.2678,TRUE
1,4,radial,0.3,0,L,1.5857,TRUE
1,5,radial,0.15,0,L,3.0527,TRUE
1,6,radial,0.6,0,L,1.218,TRUE
1,7,linear,0,0.45,R,1.211,TRUE
1,8,linear,0.15,0,L,1.6682,TRUE
1,9,radial,0,0.3,R,1.2686,TRUE
1,10,radial,0,0.6,R,1.3678,TRUE
1,11,radial,0,0.45,R,2.5715,TRUE
1,12,linear,0,0.15,L,1.2685,FALSE
1,13,linear,0.45,0,L,1.9859,TRUE
1,14,linear,0,0.6,R,1.4187,TRUE
1,15,linear,0,0.3,R,1.7795,TRUE
1,16,linear,0.3,0,L,1.7197,TRUE
2,1,radial,0,0.15,R,3.2605,TRUE
2,2,radial,0.45,0,L,1.2847,TRUE
2,3,linear,0.6,0,L,1.8221,TRUE
2,4,linear,0,0.45,R,1.4514,TRUE
2,5,linear,0.15,0,L,3.5795,TRUE
2,6,radial,0.3,0,L,1.3346,TRUE
2,7,radial,0.15,0,L,2.0349,TRUE
2,8,linear,0,0.15,R,2.5186,TRUE
2,9,linear,0.45,0,L,2.4542,TRUE
2,10,radial,0.6,0,L,1.5583,TRUE
2,11,radial,0,0.3,R,1.7183,TRUE
2,12,radial,0,0.6,R,1.7936,TRUE
2,13,linear,0,0.6,R,2.152,TRUE
2,14,linear,0,0.3,R,4.6707,TRUE
2,15,radial,0,0.45,R,1.402,TRUE
2,16,linear,0.3,0,L,1.6348,TRUE
3,1,linear,0.6,0,L,1.7552,TRUE
3,2,linear,0,0.45,R,1.8182,TRUE
3,3,radial,0,0.15,R,3.9202,TRUE
3,4,linear,0.15,0,R,4.8044,FALSE
3,5,linear,0,0.15,R,6.3055,TRUE
3,6,radial,0.45,0,L,1.7179,TRUE
3,7,linear,0.45,0,L,3.8537,TRUE
3,8,linear,0,0.6,R,4.8044,TRUE
3,9,linear,0,0.3,R,2.8524,TRUE
3,10,radial,0.3,0,L,1.3014,TRUE
3,11,radial,0.15,0,L,3.1695,TRUE
3,12,linear,0.3,0,L,8.0403,TRUE
3,13,radial,0.6,0,L,4.9041,TRUE
3,14,radial,0,0.3,R,1.368,TRUE
3,15,radial,0,0.6,R,1.1136,TRUE
3,16,radial,0,0.45,R,1.3846,TRUE
4,1,linear,0.6,0,L,1.5352,TRUE
4,2,radial,0,0.15,R,2.359,TRUE
4,3,radial,0.45,0,L,1.4102,TRUE
4,4,linear,0,0.45,R,2.0023,TRUE
4,5,radial,0.3,0,L,1.0344,TRUE
4,6,radial,0.15,0,L,1.8011,TRUE
4,7,radial,0.6,0,L,1.2681,TRUE
4,8,linear,0.15,0,L,5.3377,TRUE
4,9,radial,0,0.3,R,1.2012,TRUE
4,10,linear,0,0.15,L,2.5875,FALSE
4,11,linear,0.45,0,L,1.7054,TRUE
4,12,radial,0,0.6,R,1.369,TRUE
4,13,linear,0,0.6,R,3.9033,TRUE
4,14,linear,0,0.3,L,4.9896,FALSE
4,15,radial,0,0.45,R,1.4179,TRUE
4,16,linear,0.3,0,L,2.3191,TRUE
5,1,radial,0,0.15,R,4.7039,TRUE
5,2,radial,0.45,0,L,1.3014,TRUE
5,3,radial,0.3,0,L,5.3314,TRUE
5,4,linear,0.6,0,L,2.2023,TRUE
5,5,radial,0.15,0,L,3.7228,TRUE
5,6,linear,0,0.45,R,3.3057,TRUE
5,7,radial,0.6,0,L,2.0029,TRUE
5,8,linear,0.15,0,L,4.1702,TRUE
5,9,radial,0,0.3,R,1.8221,TRUE
5,10,linear,0,0.15,R,6.6232,TRUE
5,11,linear,0.45,0,L,3.4698,TRUE
5,12,linear,0,0.6,R,1.6015,TRUE
5,13,linear,0,0.3,R,2.8691,TRUE
5,14,radial,0,0.6,R,2.2023,TRUE
5,15,linear,0.3,0,L,2.8863,TRUE
5,16,radial,0,0.45, ,0,0
