Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.8,R,3.909,TRUE
1,2,linear,0.8,0,L,1.7181,TRUE
1,3,radial,0.4,0,L,2.9526,TRUE
1,4,radial,0,0.4,R,2.1184,TRUE
1,5,linear,0.6,0,L,2.8239,TRUE
1,6,linear,0.4,0,L,2.7859,TRUE
1,7,linear,0,0.2,L,5.7718,FALSE
1,8,linear,0,0.4,R,2.569,TRUE
1,9,linear,0.2,0,L,7.5636,TRUE
1,10,linear,0,0.6,R,2.352,TRUE
1,11,radial,0,0.2,R,3.0863,TRUE
1,12,radial,0.8,0,L,1.3682,TRUE
1,13,radial,0.6,0,L,1.7367,TRUE
1,14,radial,0,0.8,R,1.3027,TRUE
1,15,radial,0.2,0,L,1.4019,TRUE
1,16,radial,0,0.6,R,1.5345,TRUE
2,1,radial,0.4,0,L,2.1355,TRUE
2,2,radial,0,0.4,R,1.6352,TRUE
2,3,linear,0,0.8,R,3.8032,TRUE
2,4,radial,0,0.2,L,2.7286,FALSE
2,5,radial,0.8,0,L,1.4683,TRUE
2,6,radial,0.6,0,L,1.3179,TRUE
2,7,radial,0,0.8,R,2.7572,TRUE
2,8,radial,0.2,0,L,2.2355,TRUE
2,9,radial,0,0.6,R,1.4527,TRUE
2,10,linear,0.8,0,L,1.3682,TRUE
2,11,linear,0.6,0,L,4.5704,TRUE
2,12,linear,0.4,0,L,4.5038,TRUE
2,13,linear,0,0.2,R,2.7522,TRUE
2,14,linear,0,0.4,R,2.4354,TRUE
2,15,linear,0.2,0,L,4.8043,TRUE
2,16,linear,0,0.6,R,3.0027,TRUE
3,1,radial,0.4,0,L,2.4551,TRUE
3,2,radial,0,0.4,R,3.336,TRUE
3,3,radial,0,0.2,R,4.0211,TRUE
3,4,linear,0,0.8,R,6.5056,TRUE
3,5,radial,0.8,0,L,3.9702,TRUE
3,6,radial,0.6,0,L,1.8376,TRUE
3,7,linear,0.8,0,L,2.4373,TRUE
3,8,linear,0.6,0,L,5.2209,TRUE
3,9,radial,0,0.8,R,6.2725,TRUE
3,10,radial,0.2,0,R,4.5038,FALSE
3,11,radial,0,0.6,R,1.8516,TRUE
3,12,linear,0.4,0,L,1.9182,TRUE
3,13,linear,0,0.2,R,3.4202,TRUE
3,14,linear,0,0.4,L,5.3888,FALSE
3,15,linear,0.2,0,R,3.1583,FALSE
3,16,linear,0,0.6,L,2.5186,FALSE
4,1,linear,0,0.8,R,1.4964,TRUE
4,2,radial,0.4,0,L,1.7679,TRUE
4,3,radial,0,0.4,R,1.5689,TRUE
4,4,linear,0.8,0,L,1.4847,TRUE
4,5,radial,0,0.2,R,7.6907,TRUE
4,6,radial,0.8,0,L,1.3563,TRUE
4,7,radial,0.6,0,L,1.7126,TRUE
4,8,radial,0,0.8,R,1.4184,TRUE
4,9,radial,0.2,0,L,2.897,TRUE
4,10,radial,0,0.6,R,1.5685,TRUE
4,11,linear,0.6,0,L,1.0098,TRUE
4,12,linear,0.4,0,L,1.7184,TRUE
4,13,linear,0,0.2,R,3.2865,TRUE
4,14,linear,0,0.4,R,2.3188,TRUE
4,15,linear,0.2,0,L,3.724,TRUE
4,16,linear,0,0.6,R,1.1535,TRUE
5,1,linear,0,0.8,R,1.5691,TRUE
5,2,radial,0.4,0,L,4.7709,TRUE
5,3,radial,0,0.4,R,1.5347,TRUE
5,4,linear,0.8,0,L,3.9204,TRUE
5,5,linear,0.6,0,L,3.5704,TRUE
5,6,linear,0.4,0,L,3.1029,TRUE
5,7,radial,0,0.2,R,3.8867,TRUE
5,8,radial,0.8,0,L,1.723,TRUE
5,9,linear,0,0.2,R,3.0397,TRUE
5,10,linear,0,0.4,R,2.4264,TRUE
5,11,radial,0.6,0,L,2.2204,TRUE
5,12,linear,0.2,0,R,4.7877,FALSE
5,13,linear,0,0.6,L,3.4723,FALSE
5,14,radial,0,0.8,R,3.1192,TRUE
5,15,radial,0.2,0,R,5.6718,FALSE
5,16,radial,0,0.6,R,2.1689,TRUE
