Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,5.2018,TRUE
1,2,radial,0.6,0,L,2.052,TRUE
1,3,radial,0,0.15,R,2.4355,TRUE
1,4,radial,0,0.45,R,1.3683,TRUE
1,5,linear,0.6,0,L,2.3687,TRUE
1,6,linear,0,0.45,R,4.721,TRUE
1,7,radial,0,0.3,R,4.3203,TRUE
1,8,radial,0.45,0,L,2.5357,TRUE
1,9,radial,0,0.6,R,2.7031,TRUE
1,10,radial,0.15,0,L,4.07,TRUE
1,11,radial,0.3,0,L,2.0875,TRUE
1,12,linear,0,0.3,R,3.0529,TRUE
1,13,linear,0.3,0,L,3.4206,TRUE
1,14,linear,0.45,0,L,2.607,TRUE
1,15,linear,0,0.15,L,4.0545,FALSE
1,16,linear,0.15,0,L,4.7888,TRUE
2,1,radial,0.6,0,L,2.0687,TRUE
2,2,linear,0,0.6,R,2.6031,TRUE
2,3,linear,0.6,0,L,2.7022,TRUE
2,4,linear,0,0.45,R,2.1689,TRUE
2,5,linear,0,0.3,R,2.1574,TRUE
2,6,linear,0.3,0,L,3.1697,TRUE
2,7,radial,0,0.15,R,5.3375,TRUE
2,8,linear,0.45,0,L,1.6423,TRUE
2,9,radial,0,0.45,R,1.8514,TRUE
2,10,linear,0,0.15,R,3.3561,TRUE
2,11,radial,0,0.3,R,2.9531,TRUE
2,12,radial,0.45,0,L,1.6012,TRUE
2,13,linear,0.15,0,L,2.4855,TRUE
2,14,radial,0,0.6,R,2.0856,TRUE
2,15,radial,0.15,0,L,3.0193,TRUE
2,16,radial,0.3,0,L,2.1352,TRUE
3,1,radial,0.6,0,L,1.4357,TRUE
3,2,radial,0,0.15,R,2.5188,TRUE
3,3,linear,0,0.6,R,3.9543,TRUE
3,4,radial,0,0.45,R,1.835,TRUE
3,5,radial,0,0.3,R,1.6729,TRUE
3,6,linear,0.6,0,L,2.136,TRUE
3,7,linear,0,0.45,R,3.4733,TRUE
3,8,radial,0.45,0,L,1.601,TRUE
3,9,linear,0,0.3,R,2.352,TRUE
3,10,linear,0.3,0,L,4.2913,TRUE
3,11,radial,0,0.6,R,1.5699,TRUE
3,12,linear,0.45,0,L,2.1521,TRUE
3,13,linear,0,0.15,R,4.0206,TRUE
3,14,radial,0.15,0,L,2.169,TRUE
3,15,radial,0.3,0,L,5.9218,TRUE
3,16,linear,0.15,0,R,2.4522,FALSE
4,1,radial,0.6,0,L,2.0855,TRUE
4,2,radial,0,0.15,R,3.9532,TRUE
4,3,radial,0,0.45,R,3.1027,TRUE
4,4,radial,0,0.3,R,2.3524,TRUE
4,5,linear,0,0.6,R,3.0698,TRUE
4,6,radial,0.45,0,L,1.7681,TRUE
4,7,radial,0,0.6,R,3.2038,TRUE
4,8,linear,0.6,0,L,1.6013,TRUE
4,9,radial,0.15,0,R,1.5517,FALSE
4,10,radial,0.3,0,L,2.4551,TRUE
4,11,linear,0,0.45,R,3.8723,TRUE
4,12,linear,0,0.3,R,2.8691,TRUE
4,13,linear,0.3,0,L,1.9684,TRUE
4,14,linear,0.45,0,L,5.321,TRUE
4,15,linear,0,0.15,L,5.3213,FALSE
4,16,linear,0.15,0,L,4.1203,TRUE
5,1,linear,0,0.6,R,3.4702,TRUE
5,2,radial,0.6,0,L,2.5933,TRUE
5,3,radial,0,0.15,R,4.9709,TRUE
5,4,radial,0,0.45,R,2.4753,TRUE
5,5,linear,0.6,0,L,2.3205,TRUE
5,6,radial,0,0.3,R,3.9547,TRUE
5,7,linear,0,0.45,R,1.8186,TRUE
5,8,radial,0.45,0,L,2.3883,TRUE
5,9,radial,0,0.6,R,1.9853,TRUE
5,10,linear,0,0.3,R,2.1535,TRUE
5,11,radial,0.15,0,L,2.3519,TRUE
5,12,radial,0.3,0,L,2.6357,TRUE
5,13,linear,0.3,0,L,3.0193,TRUE
5,14,linear,0.45,0,R,3.4365,FALSE
5,15,linear,0,0.15,R,3.3265,TRUE
5,16,linear,0.15,0,L,5.3404,TRUE
