Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,1.9683,TRUE
1,2,radial,0.6,0,L,1.5566,TRUE
1,3,radial,0,0.15, ,0,0
1,4,radial,0,0.45,R,1.5891,TRUE
1,5,linear,0.6,0,L,1.7685,TRUE
1,6,linear,0,0.45,R,1.3681,TRUE
1,7,radial,0,0.3,R,1.8222,TRUE
1,8,radial,0.45,0,L,1.1176,TRUE
1,9,radial,0,0.6,R,1.0677,TRUE
1,10,radial,0.15,0,L,1.3011,TRUE
1,11,radial,0.3,0,L,2.1523,TRUE
1,12,linear,0,0.3,R,1.4521,TRUE
1,13,linear,0.3,0,L,5.7057,TRUE
1,14,linear,0.45,0,L,2.0519,TRUE
1,15,linear,0,0.15,R,2.7196,TRUE
1,16,linear,0.15,0, ,0,0
2,1,radial,0.6,0,L,1.4688,TRUE
2,2,linear,0,0.6,R,1.2853,TRUE
2,3,linear,0.6,0,L,1.1012,TRUE
2,4,linear,0,0.45,R,1.6088,TRUE
2,5,linear,0,0.3,R,1.4013,TRUE
2,6,linear,0.3,0,L,3.5203,TRUE
2,7,radial,0,0.15,R,1.251,TRUE
2,8,linear,0.45,0,L,1.2013,TRUE
2,9,radial,0,0.45,R,1.8682,TRUE
2,10,linear,0,0.15, ,0,0
2,11,radial,0,0.3,R,1.5181,TRUE
2,12,radial,0.45,0,L,1.3515,TRUE
2,13,linear,0.15,0, ,0,0
2,14,radial,0,0.6,R,1.2523,TRUE
2,15,radial,0.15,0,R,3.7869,FALSE
2,16,radial,0.3,0,L,0.81731,TRUE
3,1,radial,0.6,0,L,1.001,TRUE
3,2,radial,0,0.15,R,1.6511,TRUE
3,3,linear,0,0.6,R,1.1842,TRUE
3,4,radial,0,0.45,R,1.1009,TRUE
3,5,radial,0,0.3,R,1.1676,TRUE
3,6,linear,0.6,0,L,1.268,TRUE
3,7,linear,0,0.45,R,2.1187,TRUE
3,8,radial,0.45,0,L,1.0535,TRUE
3,9,linear,0,0.3,R,1.1011,TRUE
3,10,linear,0.3,0,L,1.6012,TRUE
3,11,radial,0,0.6,R,1.2177,TRUE
3,12,linear,0.45,0,L,1.4348,TRUE
3,13,linear,0,0.15,R,5.3971,TRUE
3,14,radial,0.15,0,L,1.4516,TRUE
3,15,radial,0.3,0,L,1.2845,TRUE
3,16,linear,0.15,0, ,0,0
4,1,radial,0.6,0,L,1.1177,TRUE
4,2,radial,0,0.15, ,0,0
4,3,radial,0,0.45,R,1.0562,TRUE
4,4,radial,0,0.3,R,1.3705,TRUE
4,5,linear,0,0.6, ,0,0
4,6,radial,0.45,0,L,1.2679,TRUE
4,7,radial,0,0.6,R,1.0199,TRUE
4,8,linear,0.6,0,L,1.1344,TRUE
4,9,radial,0.15,0, ,0,0
4,10,radial,0.3,0,L,1.0511,TRUE
4,11,linear,0,0.45,R,1.1846,TRUE
4,12,linear,0,0.3,R,1.435,TRUE
4,13,linear,0.3,0,L,1.4848,TRUE
4,14,linear,0.45,0,L,1.201,TRUE
4,15,linear,0,0.15,R,8.8242,TRUE
4,16,linear,0.15,0,L,9.7619,TRUE
5,1,linear,0,0.6,R,1.0678,TRUE
5,2,radial,0.6,0,L,1.2848,TRUE
5,3,radial,0,0.15,R,1.589,TRUE
5,4,radial,0,0.45,R,1.1679,TRUE
5,5,linear,0.6,0,L,1.3682,TRUE
5,6,radial,0,0.3,R,1.2014,TRUE
5,7,linear,0,0.45,R,1.2847,TRUE
5,8,radial,0.45,0,L,1.787,TRUE
5,9,radial,0,0.6,R,1.1012,TRUE
5,10,linear,0,0.3,R,1.6714,TRUE
5,11,radial,0.15,0,L,3.7569,TRUE
5,12,radial,0.3,0,L,1.1851,TRUE
5,13,linear,0.3,0,L,1.4847,TRUE
5,14,linear,0.45,0,L,1.5188,TRUE
5,15,linear,0,0.15,L,10.1267,FALSE
5,16,linear,0.15,0, ,0,0
