Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,1.0509,TRUE
1,2,radial,0.6,0,L,1.5015,TRUE
1,3,radial,0,0.15,R,2.002,TRUE
1,4,radial,0,0.45,R,1.0057,TRUE
1,5,linear,0.6,0,L,1.3226,TRUE
1,6,linear,0,0.45,R,1.6847,TRUE
1,7,radial,0,0.3,R,0.95377,TRUE
1,8,radial,0.45,0,L,1.2019,TRUE
1,9,radial,0,0.6,R,1.0514,TRUE
1,10,radial,0.15,0,L,1.5848,TRUE
1,11,radial,0.3,0,L,1.1509,TRUE
1,12,linear,0,0.3,R,1.268,TRUE
1,13,linear,0.3,0,L,1.0348,TRUE
1,14,linear,0.45,0,L,1.6623,TRUE
1,15,linear,0,0.15,R,1.6686,TRUE
1,16,linear,0.15,0,L,2.4092,TRUE
2,1,radial,0.6,0,L,1.0511,TRUE
2,2,linear,0,0.6,R,1.1677,TRUE
2,3,linear,0.6,0,L,0.96959,TRUE
2,4,linear,0,0.45,R,1.0011,TRUE
2,5,linear,0,0.3,R,1.218,TRUE
2,6,linear,0.3,0,L,1.3012,TRUE
2,7,radial,0,0.15,R,1.7347,TRUE
2,8,linear,0.45,0,L,1.1678,TRUE
2,9,radial,0,0.45,R,1.043,TRUE
2,10,linear,0,0.15,R,1.4898,TRUE
2,11,radial,0,0.3,R,1.001,TRUE
2,12,radial,0.45,0,L,1.6591,TRUE
2,13,linear,0.15,0,R,3.0027,FALSE
2,14,radial,0,0.6,R,1.1345,TRUE
2,15,radial,0.15,0,R,2.3251,FALSE
2,16,radial,0.3,0,L,1.6848,TRUE
3,1,radial,0.6,0,L,1.3012,TRUE
3,2,radial,0,0.15,R,3.4194,TRUE
3,3,linear,0,0.6,R,2.0548,TRUE
3,4,radial,0,0.45,R,1.2359,TRUE
3,5,radial,0,0.3,R,1.0177,TRUE
3,6,linear,0.6,0,L,1.2363,TRUE
3,7,linear,0,0.45,R,1.1845,TRUE
3,8,radial,0.45,0,L,1.1368,TRUE
3,9,linear,0,0.3,R,1.886,TRUE
3,10,linear,0.3,0,L,1.1345,TRUE
3,11,radial,0,0.6,R,1.2343,TRUE
3,12,linear,0.45,0,L,1.3348,TRUE
3,13,linear,0,0.15,R,2.9862,TRUE
3,14,radial,0.15,0,L,3.8881,TRUE
3,15,radial,0.3,0,L,1.2677,TRUE
3,16,linear,0.15,0,R,4.9541,FALSE
4,1,radial,0.6,0,L,1.051,TRUE
4,2,radial,0,0.15,R,1.335,TRUE
4,3,radial,0,0.45,R,1.0342,TRUE
4,4,radial,0,0.3,R,1.2349,TRUE
4,5,linear,0,0.6,R,1.5084,TRUE
4,6,radial,0.45,0,L,1.1845,TRUE
4,7,radial,0,0.6,R,1.9851,TRUE
4,8,linear,0.6,0,L,1.4511,TRUE
4,9,radial,0.15,0,L,2.286,TRUE
4,10,radial,0.3,0,L,1.351,TRUE
4,11,linear,0,0.45,R,1.6687,TRUE
4,12,linear,0,0.3,R,1.306,TRUE
4,13,linear,0.3,0,L,1.3345,TRUE
4,14,linear,0.45,0,L,1.3509,TRUE
4,15,linear,0,0.15,R,1.8852,TRUE
4,16,linear,0.15,0,R,2.3736,FALSE
5,1,linear,0,0.6,R,1.1434,TRUE
5,2,radial,0.6,0,L,1.1511,TRUE
5,3,radial,0,0.15,R,1.4015,TRUE
5,4,radial,0,0.45,R,1.1343,TRUE
5,5,linear,0.6,0,L,1.2844,TRUE
5,6,radial,0,0.3,R,1.0049,TRUE
5,7,linear,0,0.45,R,1.3019,TRUE
5,8,radial,0.45,0,L,1.0678,TRUE
5,9,radial,0,0.6,R,1.085,TRUE
5,10,linear,0,0.3,L,1.5678,FALSE
5,11,radial,0.15,0,L,1.5346,TRUE
5,12,radial,0.3,0,L,1.1342,TRUE
5,13,linear,0.3,0,L,2.3355,TRUE
5,14,linear,0.45,0,L,1.4216,TRUE
5,15,linear,0,0.15,R,1.8017,TRUE
5,16,linear,0.15,0,L,3.189,TRUE
