Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,linear,0,0.6,R,1.2846,TRUE
1,2,radial,0.6,0,L,1.0675,TRUE
1,3,radial,0,0.15,R,1.1345,TRUE
1,4,radial,0,0.45,R,0.98403,TRUE
1,5,linear,0.6,0,L,1.2691,TRUE
1,6,linear,0,0.45,R,1.0844,TRUE
1,7,radial,0,0.3,R,1.5521,TRUE
1,8,radial,0.45,0,L,0.95112,TRUE
1,9,radial,0,0.6,R,1.0176,TRUE
1,10,radial,0.15,0,L,1.4034,TRUE
1,11,radial,0.3,0,L,1.2013,TRUE
1,12,linear,0,0.3,R,1.1698,TRUE
1,13,linear,0.3,0,L,1.1176,TRUE
1,14,linear,0.45,0,L,1.1177,TRUE
1,15,linear,0,0.15,L,1.3179,FALSE
1,16,linear,0.15,0,R,2.8395,FALSE
2,1,radial,0.6,0,L,1.2236,TRUE
2,2,linear,0,0.6,R,1.1801,TRUE
2,3,linear,0.6,0,L,1.4181,TRUE
2,4,linear,0,0.45,R,1.2696,TRUE
2,5,linear,0,0.3,R,1.4179,TRUE
2,6,linear,0.3,0,L,1.2179,TRUE
2,7,radial,0,0.15,R,2.0683,TRUE
2,8,linear,0.45,0,L,1.352,TRUE
2,9,radial,0,0.45,R,1.0176,TRUE
2,10,linear,0,0.15,R,1.5682,TRUE
2,11,radial,0,0.3,R,1.2562,TRUE
2,12,radial,0.45,0,L,1.0522,TRUE
2,13,linear,0.15,0,L,2.1359,TRUE
2,14,radial,0,0.6,R,1.2222,TRUE
2,15,radial,0.15,0,L,1.2676,TRUE
2,16,radial,0.3,0,L,1.5179,TRUE
3,1,radial,0.6,0,L,1.2179,TRUE
3,2,radial,0,0.15,L,2.3021,FALSE
3,3,linear,0,0.6,R,1.2845,TRUE
3,4,radial,0,0.45,R,1.1011,TRUE
3,5,radial,0,0.3,R,1.1512,TRUE
3,6,linear,0.6,0,L,1.368,TRUE
3,7,linear,0,0.45,R,1.4344,TRUE
3,8,radial,0.45,0,L,1.1012,TRUE
3,9,linear,0,0.3,R,1.9349,TRUE
3,10,linear,0.3,0,L,6.372,TRUE
3,11,radial,0,0.6,R,1.4847,TRUE
3,12,linear,0.45,0,L,1.2031,TRUE
3,13,linear,0,0.15,L,2.8692,FALSE
3,14,radial,0.15,0,L,1.6929,TRUE
3,15,radial,0.3,0,L,1.3679,TRUE
3,16,linear,0.15,0,L,1.3847,TRUE
4,1,radial,0.6,0,L,1.151,TRUE
4,2,radial,0,0.15,R,1.8351,TRUE
4,3,radial,0,0.45,R,1.2014,TRUE
4,4,radial,0,0.3,R,2.6692,TRUE
4,5,linear,0,0.6,R,1.6187,TRUE
4,6,radial,0.45,0,L,1.3372,TRUE
4,7,radial,0,0.6,R,1.002,TRUE
4,8,linear,0.6,0,L,1.244,TRUE
4,9,radial,0.15,0,L,1.5179,TRUE
4,10,radial,0.3,0,L,1.1198,TRUE
4,11,linear,0,0.45,R,1.0174,TRUE
4,12,linear,0,0.3,L,1.618,FALSE
4,13,linear,0.3,0,L,1.5256,TRUE
4,14,linear,0.45,0,L,1.5183,TRUE
4,15,linear,0,0.15,R,1.4873,TRUE
4,16,linear,0.15,0,L,2.6524,TRUE
5,1,linear,0,0.6,R,1.1345,TRUE
5,2,radial,0.6,0,L,1.4344,TRUE
5,3,radial,0,0.15,R,1.7584,TRUE
5,4,radial,0,0.45,R,1.4681,TRUE
5,5,linear,0.6,0,L,1.0677,TRUE
5,6,radial,0,0.3,R,1.001,TRUE
5,7,linear,0,0.45,R,1.3022,TRUE
5,8,radial,0.45,0,L,1.0551,TRUE
5,9,radial,0,0.6,R,0.95184,TRUE
5,10,linear,0,0.3,R,1.2512,TRUE
5,11,radial,0.15,0,L,1.4514,TRUE
5,12,radial,0.3,0,L,1.1514,TRUE
5,13,linear,0.3,0,R,2.1757,FALSE
5,14,linear,0.45,0,L,1.201,TRUE
5,15,linear,0,0.15,L,2.3736,FALSE
5,16,linear,0.15,0,L,1.4851,TRUE
